RACEID,DRIVERID,POSITION,LAPS,LAP,TIME,FASTESTLAP,FASTESTLAPTIME
1134,815,7,44,44,1:44.701,44,1:44.701
1134,4,8,44,1,1:56.577,42,1:48.051
1134,4,8,44,2,1:51.316,42,1:48.051
1134,4,8,44,3,1:50.204,42,1:48.051
1134,4,8,44,4,1:50.421,42,1:48.051
1134,4,8,44,5,1:50.690,42,1:48.051
1134,4,8,44,6,1:50.751,42,1:48.051
1134,4,8,44,7,1:50.778,42,1:48.051
1134,4,8,44,8,1:50.826,42,1:48.051
1134,4,8,44,9,1:51.232,42,1:48.051
1134,4,8,44,10,1:50.915,42,1:48.051
1134,4,8,44,11,1:50.682,42,1:48.051
1134,4,8,44,12,1:50.891,42,1:48.051
1134,4,8,44,13,1:54.654,42,1:48.051
1134,4,8,44,14,2:03.993,42,1:48.051
1134,4,8,44,15,1:49.469,42,1:48.051
1134,4,8,44,16,1:49.540,42,1:48.051
1134,4,8,44,17,1:50.031,42,1:48.051
1134,4,8,44,18,1:49.962,42,1:48.051
1134,4,8,44,19,1:49.791,42,1:48.051
1134,4,8,44,20,1:51.210,42,1:48.051
1134,4,8,44,21,1:50.195,42,1:48.051
1134,4,8,44,22,1:49.932,42,1:48.051
1134,4,8,44,23,1:50.016,42,1:48.051
1134,4,8,44,24,1:49.353,42,1:48.051
1134,4,8,44,25,1:48.926,42,1:48.051
1134,4,8,44,26,1:49.254,42,1:48.051
1134,4,8,44,27,1:49.067,42,1:48.051
1134,4,8,44,28,1:49.040,42,1:48.051
1134,4,8,44,29,1:49.297,42,1:48.051
1134,4,8,44,30,1:48.872,42,1:48.051
1134,4,8,44,31,1:48.957,42,1:48.051
1134,4,8,44,32,1:48.921,42,1:48.051
1134,4,8,44,33,1:48.645,42,1:48.051
1134,4,8,44,34,1:48.979,42,1:48.051
1134,4,8,44,35,1:48.582,42,1:48.051
1134,4,8,44,36,1:48.727,42,1:48.051
1134,4,8,44,37,1:48.490,42,1:48.051
1134,4,8,44,38,1:48.414,42,1:48.051
1134,4,8,44,39,1:48.523,42,1:48.051
1134,4,8,44,40,1:48.278,42,1:48.051
1134,4,8,44,41,1:48.326,42,1:48.051
1134,4,8,44,42,1:48.051,42,1:48.051
1134,4,8,44,43,1:48.157,42,1:48.051
1134,4,8,44,44,1:48.068,42,1:48.051
1134,839,9,44,1,1:57.847,43,1:46.957
1134,839,9,44,2,1:51.312,43,1:46.957
1134,839,9,44,3,1:50.518,43,1:46.957
1134,839,9,44,4,1:50.371,43,1:46.957
1134,839,9,44,5,1:50.636,43,1:46.957
1134,839,9,44,6,1:50.908,43,1:46.957
1134,839,9,44,7,1:51.095,43,1:46.957
1134,839,9,44,8,1:51.110,43,1:46.957
1134,839,9,44,9,1:51.305,43,1:46.957
1134,839,9,44,10,1:51.085,43,1:46.957
1134,839,9,44,11,1:50.932,43,1:46.957
1134,839,9,44,12,1:55.525,43,1:46.957
1134,839,9,44,13,2:03.593,43,1:46.957
1134,839,9,44,14,1:49.999,43,1:46.957
1134,839,9,44,15,1:49.476,43,1:46.957
1134,839,9,44,16,1:48.997,43,1:46.957
1134,839,9,44,17,1:49.430,43,1:46.957
1134,839,9,44,18,1:49.480,43,1:46.957
1134,839,9,44,19,1:49.728,43,1:46.957
1134,839,9,44,20,1:49.499,43,1:46.957
1134,839,9,44,21,1:49.599,43,1:46.957
1134,839,9,44,22,1:49.428,43,1:46.957
1134,839,9,44,23,1:49.651,43,1:46.957
1134,839,9,44,24,1:48.745,43,1:46.957
1134,839,9,44,25,1:48.745,43,1:46.957
1134,839,9,44,26,1:48.517,43,1:46.957
1134,839,9,44,27,1:48.419,43,1:46.957
1134,839,9,44,28,1:48.555,43,1:46.957
1134,839,9,44,29,1:48.788,43,1:46.957
1134,839,9,44,30,1:52.671,43,1:46.957
1134,839,9,44,31,2:02.496,43,1:46.957
1134,839,9,44,32,1:46.992,43,1:46.957
1134,839,9,44,33,1:47.478,43,1:46.957
1134,839,9,44,34,1:48.300,43,1:46.957
1134,839,9,44,35,1:49.241,43,1:46.957
1134,839,9,44,36,1:48.983,43,1:46.957
1134,839,9,44,37,1:49.611,43,1:46.957
1134,839,9,44,38,1:46.958,43,1:46.957
1134,839,9,44,39,1:47.225,43,1:46.957
1134,839,9,44,40,1:47.364,43,1:46.957
1134,839,9,44,41,1:47.320,43,1:46.957
1134,839,9,44,42,1:47.175,43,1:46.957
1134,839,9,44,43,1:46.957,43,1:46.957
1134,839,9,44,44,1:47.528,43,1:46.957
1134,817,10,44,1,1:59.256,37,1:47.435
1134,817,10,44,2,1:51.541,37,1:47.435
1134,817,10,44,3,1:51.215,37,1:47.435
1134,817,10,44,4,1:50.715,37,1:47.435
1134,817,10,44,5,1:50.314,37,1:47.435
1134,817,10,44,6,1:50.960,37,1:47.435
1134,817,10,44,7,1:51.290,37,1:47.435
1134,817,10,44,8,1:55.595,37,1:47.435
1134,817,10,44,9,2:03.019,37,1:47.435
1134,817,10,44,10,1:49.689,37,1:47.435
1134,817,10,44,11,1:49.945,37,1:47.435
1134,817,10,44,12,1:49.946,37,1:47.435
1134,817,10,44,13,1:49.823,37,1:47.435
1134,817,10,44,14,1:49.471,37,1:47.435
1134,817,10,44,15,1:50.011,37,1:47.435
1134,817,10,44,16,1:49.495,37,1:47.435
1134,817,10,44,17,1:49.728,37,1:47.435
1134,817,10,44,18,1:49.973,37,1:47.435
1134,817,10,44,19,1:49.876,37,1:47.435
1134,817,10,44,20,1:50.202,37,1:47.435
1134,817,10,44,21,1:54.387,37,1:47.435
1134,817,10,44,22,2:04.465,37,1:47.435
1134,817,10,44,23,1:48.322,37,1:47.435
1134,817,10,44,24,1:48.562,37,1:47.435
1134,817,10,44,25,1:48.279,37,1:47.435
1134,817,10,44,26,1:48.229,37,1:47.435
1134,817,10,44,27,1:48.723,37,1:47.435
1134,817,10,44,28,1:48.431,37,1:47.435
1134,817,10,44,29,1:48.513,37,1:47.435
1134,817,10,44,30,1:48.221,37,1:47.435
1134,817,10,44,31,1:48.237,37,1:47.435
1134,817,10,44,32,1:47.883,37,1:47.435
1134,817,10,44,33,1:47.875,37,1:47.435
1134,817,10,44,34,1:48.412,37,1:47.435
1134,817,10,44,35,1:49.425,37,1:47.435
1134,817,10,44,36,1:48.860,37,1:47.435
1134,817,10,44,37,1:47.435,37,1:47.435
1134,817,10,44,38,1:48.079,37,1:47.435
1134,817,10,44,39,1:47.843,37,1:47.435
1134,817,10,44,40,1:47.652,37,1:47.435
1134,817,10,44,41,1:49.163,37,1:47.435
1134,817,10,44,42,1:47.685,37,1:47.435
1134,817,10,44,43,1:47.546,37,1:47.435
1134,817,10,44,44,1:47.675,37,1:47.435
1134,840,11,44,1,1:59.618,44,1:48.105
1134,840,11,44,2,1:51.654,44,1:48.105
1134,840,11,44,3,1:51.394,44,1:48.105
1134,840,11,44,4,1:50.819,44,1:48.105
1134,840,11,44,5,1:50.495,44,1:48.105
1134,840,11,44,6,1:50.923,44,1:48.105
1134,840,11,44,7,1:51.234,44,1:48.105
1134,840,11,44,8,1:51.570,44,1:48.105
1134,840,11,44,9,1:51.335,44,1:48.105
1134,840,11,44,10,1:51.251,44,1:48.105
1134,840,11,44,11,1:50.762,44,1:48.105
1134,840,11,44,12,1:55.246,44,1:48.105
1134,840,11,44,13,2:04.552,44,1:48.105
1134,840,11,44,14,1:49.194,44,1:48.105
1134,840,11,44,15,1:49.852,44,1:48.105
1134,840,11,44,16,1:49.684,44,1:48.105
1134,840,11,44,17,1:49.711,44,1:48.105
1134,840,11,44,18,1:49.810,44,1:48.105
1134,840,11,44,19,1:50.086,44,1:48.105
1134,840,11,44,20,1:50.632,44,1:48.105
1134,840,11,44,21,1:49.579,44,1:48.105
1134,840,11,44,22,1:49.507,44,1:48.105
1134,840,11,44,23,1:49.574,44,1:48.105
1134,840,11,44,24,1:49.810,44,1:48.105
1134,840,11,44,25,1:49.549,44,1:48.105
1134,840,11,44,26,1:49.528,44,1:48.105
1134,840,11,44,27,1:49.620,44,1:48.105
1134,840,11,44,28,1:49.339,44,1:48.105
1134,840,11,44,29,1:49.122,44,1:48.105
1134,840,11,44,30,1:48.849,44,1:48.105
1134,840,11,44,31,1:48.928,44,1:48.105
1134,840,11,44,32,1:48.865,44,1:48.105
1134,840,11,44,33,1:48.845,44,1:48.105
1134,840,11,44,34,1:49.135,44,1:48.105
1134,840,11,44,35,1:49.297,44,1:48.105
1134,840,11,44,36,1:48.973,44,1:48.105
1134,840,11,44,37,1:50.136,44,1:48.105
1134,840,11,44,38,1:49.703,44,1:48.105
1134,840,11,44,39,1:48.933,44,1:48.105
1134,840,11,44,40,1:49.032,44,1:48.105
1134,840,11,44,41,1:48.766,44,1:48.105
1134,840,11,44,42,1:48.839,44,1:48.105
1134,840,11,44,43,1:48.195,44,1:48.105
1134,840,11,44,44,1:48.105,44,1:48.105
1134,848,12,44,1,1:57.321,44,1:47.996
1134,848,12,44,2,1:51.283,44,1:47.996
1134,848,12,44,3,1:50.200,44,1:47.996
1134,848,12,44,4,1:50.310,44,1:47.996
1134,848,12,44,5,1:50.723,44,1:47.996
1134,848,12,44,6,1:51.027,44,1:47.996
1134,848,12,44,7,1:50.906,44,1:47.996
1134,848,12,44,8,1:55.365,44,1:47.996
1134,848,12,44,9,2:03.191,44,1:47.996
1134,848,12,44,10,1:49.702,44,1:47.996
1134,848,12,44,11,1:49.954,44,1:47.996
1134,848,12,44,12,1:50.126,44,1:47.996
1134,848,12,44,13,1:50.375,44,1:47.996
1134,848,12,44,14,1:50.518,44,1:47.996
1134,848,12,44,15,1:49.827,44,1:47.996
1134,848,12,44,16,1:50.265,44,1:47.996
1134,848,12,44,17,1:50.044,44,1:47.996
1134,848,12,44,18,1:49.892,44,1:47.996
1134,848,12,44,19,1:50.002,44,1:47.996
1134,848,12,44,20,1:50.235,44,1:47.996
1134,848,12,44,21,1:49.806,44,1:47.996
1134,848,12,44,22,1:50.042,44,1:47.996
1134,848,12,44,23,1:54.299,44,1:47.996
1134,848,12,44,24,2:03.159,44,1:47.996
1134,848,12,44,25,1:48.175,44,1:47.996
1134,848,12,44,26,1:49.172,44,1:47.996
1134,848,12,44,27,1:48.587,44,1:47.996
1134,848,12,44,28,1:48.879,44,1:47.996
1134,848,12,44,29,1:48.410,44,1:47.996
1134,848,12,44,30,1:48.149,44,1:47.996
1134,848,12,44,31,1:48.138,44,1:47.996
1134,848,12,44,32,1:49.009,44,1:47.996
1134,848,12,44,33,1:48.303,44,1:47.996
1134,848,12,44,34,1:48.215,44,1:47.996
1134,848,12,44,35,1:48.294,44,1:47.996
1134,848,12,44,36,1:48.932,44,1:47.996
1134,848,12,44,37,1:48.797,44,1:47.996
1134,848,12,44,38,1:49.105,44,1:47.996
1134,848,12,44,39,1:48.952,44,1:47.996
1134,848,12,44,40,1:49.097,44,1:47.996
1134,848,12,44,41,1:48.732,44,1:47.996
1134,848,12,44,42,1:48.898,44,1:47.996
1134,848,12,44,43,1:48.279,44,1:47.996
1134,848,12,44,44,1:47.996,44,1:47.996
1134,842,13,44,1,1:58.554,30,1:47.418
1134,842,13,44,2,1:51.273,30,1:47.418
1134,842,13,44,3,1:50.757,30,1:47.418
1134,842,13,44,4,1:50.366,30,1:47.418
1134,842,13,44,5,1:50.528,30,1:47.418
1134,842,13,44,6,1:51.092,30,1:47.418
1134,842,13,44,7,1:51.149,30,1:47.418
1134,842,13,44,8,1:51.388,30,1:47.418
1134,842,13,44,9,1:56.010,30,1:47.418
1134,842,13,44,10,2:04.826,30,1:47.418
1134,842,13,44,11,1:49.589,30,1:47.418
1134,842,13,44,12,1:49.780,30,1:47.418
1134,842,13,44,13,1:50.048,30,1:47.418
1134,842,13,44,14,1:50.633,30,1:47.418
1134,842,13,44,15,1:50.429,30,1:47.418
1134,842,13,44,16,1:50.113,30,1:47.418
1134,842,13,44,17,1:49.835,30,1:47.418
1134,842,13,44,18,1:50.051,30,1:47.418
1134,842,13,44,19,1:49.951,30,1:47.418
1134,842,13,44,20,1:49.883,30,1:47.418
1134,842,13,44,21,1:50.060,30,1:47.418
1134,842,13,44,22,1:49.953,30,1:47.418
1134,842,13,44,23,1:49.729,30,1:47.418
1134,842,13,44,24,1:49.508,30,1:47.418
1134,842,13,44,25,1:49.287,30,1:47.418
1134,842,13,44,26,1:49.336,30,1:47.418
1134,842,13,44,27,1:49.392,30,1:47.418
1134,842,13,44,28,1:53.715,30,1:47.418
1134,842,13,44,29,2:02.540,30,1:47.418
1134,842,13,44,30,1:47.418,30,1:47.418
1134,842,13,44,31,1:48.153,30,1:47.418
1134,842,13,44,32,1:48.213,30,1:47.418
1134,842,13,44,33,1:48.011,30,1:47.418
1134,842,13,44,34,1:47.890,30,1:47.418
1134,842,13,44,35,1:47.858,30,1:47.418
1134,842,13,44,36,1:48.241,30,1:47.418
1134,842,13,44,37,1:48.250,30,1:47.418
1134,842,13,44,38,1:48.553,30,1:47.418
1134,842,13,44,39,1:48.667,30,1:47.418
1134,842,13,44,40,1:48.507,30,1:47.418
1134,842,13,44,41,1:47.598,30,1:47.418
1134,842,13,44,42,1:48.398,30,1:47.418
1134,842,13,44,43,1:47.977,30,1:47.418
1134,842,13,44,44,1:47.896,30,1:47.418
1134,825,14,44,1,2:00.748,44,1:47.848
1134,825,14,44,2,1:51.732,44,1:47.848
1134,825,14,44,3,1:51.314,44,1:47.848
1134,825,14,44,4,1:51.004,44,1:47.848
1134,825,14,44,5,1:50.787,44,1:47.848
1134,825,14,44,6,1:51.355,44,1:47.848
1134,825,14,44,7,1:51.277,44,1:47.848
1134,825,14,44,8,1:51.285,44,1:47.848
1134,825,14,44,9,1:51.189,44,1:47.848
1134,825,14,44,10,1:51.712,44,1:47.848
1134,825,14,44,11,1:51.920,44,1:47.848
1134,825,14,44,12,1:52.134,44,1:47.848
1134,825,14,44,13,1:50.993,44,1:47.848
1134,825,14,44,14,1:50.867,44,1:47.848
1134,825,14,44,15,1:50.743,44,1:47.848
1134,825,14,44,16,1:50.473,44,1:47.848
1134,825,14,44,17,1:54.556,44,1:47.848
1134,825,14,44,18,2:04.382,44,1:47.848
1134,825,14,44,19,1:49.093,44,1:47.848
1134,825,14,44,20,1:49.957,44,1:47.848
1134,825,14,44,21,1:50.385,44,1:47.848
1134,825,14,44,22,1:50.189,44,1:47.848
1134,825,14,44,23,1:49.372,44,1:47.848
1134,825,14,44,24,1:49.208,44,1:47.848
1134,825,14,44,25,1:48.861,44,1:47.848
1134,825,14,44,26,1:49.903,44,1:47.848
1134,825,14,44,27,1:50.071,44,1:47.848
1134,825,14,44,28,1:48.970,44,1:47.848
1134,825,14,44,29,1:48.846,44,1:47.848
1134,825,14,44,30,1:48.469,44,1:47.848
1134,825,14,44,31,1:49.229,44,1:47.848
1134,825,14,44,32,1:48.624,44,1:47.848
1134,825,14,44,33,1:48.658,44,1:47.848
1134,825,14,44,34,1:48.522,44,1:47.848
1134,825,14,44,35,1:48.437,44,1:47.848
1134,825,14,44,36,1:48.701,44,1:47.848
1134,825,14,44,37,1:48.916,44,1:47.848
1134,825,14,44,38,1:48.742,44,1:47.848
1134,825,14,44,39,1:48.906,44,1:47.848
1134,825,14,44,40,1:48.616,44,1:47.848
1134,825,14,44,41,1:49.651,44,1:47.848
1134,825,14,44,42,1:48.869,44,1:47.848
1134,825,14,44,43,1:48.157,44,1:47.848
1134,825,14,44,44,1:47.848,44,1:47.848
1134,822,15,44,1,1:58.761,37,1:47.019
1134,822,15,44,2,1:51.452,37,1:47.019
1134,822,15,44,3,1:51.085,37,1:47.019
1134,822,15,44,4,1:50.527,37,1:47.019
1134,822,15,44,5,1:50.462,37,1:47.019
1134,822,15,44,6,1:51.097,37,1:47.019
1134,822,15,44,7,1:51.179,37,1:47.019
1134,822,15,44,8,1:51.417,37,1:47.019
1134,822,15,44,9,1:51.409,37,1:47.019
1134,822,15,44,10,1:50.863,37,1:47.019
1134,822,15,44,11,1:55.226,37,1:47.019
1134,822,15,44,12,2:02.971,37,1:47.019
1134,822,15,44,13,1:49.373,37,1:47.019
1134,822,15,44,14,1:51.793,37,1:47.019
1134,822,15,44,15,1:49.881,37,1:47.019
1134,822,15,44,16,1:49.947,37,1:47.019
1134,822,15,44,17,1:50.175,37,1:47.019
1134,822,15,44,18,1:50.391,37,1:47.019
1134,822,15,44,19,1:49.320,37,1:47.019
1134,822,15,44,20,1:49.950,37,1:47.019
1134,822,15,44,21,1:49.981,37,1:47.019
1134,822,15,44,22,1:49.808,37,1:47.019
1134,822,15,44,23,1:49.887,37,1:47.019
1134,822,15,44,24,1:49.757,37,1:47.019
1134,822,15,44,25,1:49.460,37,1:47.019
1134,822,15,44,26,1:49.591,37,1:47.019
1134,822,15,44,27,1:49.400,37,1:47.019
1134,822,15,44,28,1:49.571,37,1:47.019
1134,822,15,44,29,1:49.357,37,1:47.019
1134,822,15,44,30,1:48.766,37,1:47.019
1134,822,15,44,31,1:48.943,37,1:47.019
1134,822,15,44,32,1:48.951,37,1:47.019
1134,822,15,44,33,1:48.804,37,1:47.019
1134,822,15,44,34,1:49.512,37,1:47.019
1134,822,15,44,35,1:53.284,37,1:47.019
1134,822,15,44,36,2:02.192,37,1:47.019
1134,822,15,44,37,1:47.019,37,1:47.019
1134,822,15,44,38,1:47.672,37,1:47.019
1134,822,15,44,39,1:47.777,37,1:47.019
1134,822,15,44,40,1:48.110,37,1:47.019
1134,822,15,44,41,1:48.818,37,1:47.019
1134,822,15,44,42,1:48.334,37,1:47.019
1134,822,15,44,43,1:47.889,37,1:47.019
1134,822,15,44,44,1:47.516,37,1:47.019
1134,852,16,44,1,2:01.641,44,1:47.969
1134,852,16,44,2,1:52.391,44,1:47.969
1134,852,16,44,3,1:51.051,44,1:47.969
1134,852,16,44,4,1:50.858,44,1:47.969
1134,852,16,44,5,1:50.956,44,1:47.969
1134,852,16,44,6,1:51.318,44,1:47.969
1134,852,16,44,7,1:51.179,44,1:47.969
1134,852,16,44,8,1:51.369,44,1:47.969
1134,852,16,44,9,1:51.690,44,1:47.969
1134,852,16,44,10,1:51.514,44,1:47.969
1134,852,16,44,11,1:52.479,44,1:47.969
1134,852,16,44,12,1:51.556,44,1:47.969
1134,852,16,44,13,1:51.380,44,1:47.969
1134,852,16,44,14,1:51.117,44,1:47.969
1134,852,16,44,15,1:56.408,44,1:47.969
1134,852,16,44,16,2:04.840,44,1:47.969
1134,852,16,44,17,1:49.415,44,1:47.969
1134,852,16,44,18,1:49.660,44,1:47.969
1134,852,16,44,19,1:49.388,44,1:47.969
1134,852,16,44,20,1:49.621,44,1:47.969
1134,852,16,44,21,1:49.633,44,1:47.969
1134,852,16,44,22,1:51.803,44,1:47.969
1134,852,16,44,23,1:51.085,44,1:47.969
1134,852,16,44,24,1:51.096,44,1:47.969
1134,852,16,44,25,1:49.135,44,1:47.969
1134,852,16,44,26,1:49.180,44,1:47.969
1134,852,16,44,27,1:49.162,44,1:47.969
1134,852,16,44,28,1:49.156,44,1:47.969
1134,852,16,44,29,1:49.252,44,1:47.969
1134,852,16,44,30,1:49.936,44,1:47.969
1134,852,16,44,31,1:49.338,44,1:47.969
1134,852,16,44,32,1:49.085,44,1:47.969
1134,852,16,44,33,1:49.017,44,1:47.969
1134,852,16,44,34,1:49.011,44,1:47.969
1134,852,16,44,35,1:49.095,44,1:47.969
1134,852,16,44,36,1:49.145,44,1:47.969
1134,852,16,44,37,1:50.004,44,1:47.969
1134,852,16,44,38,1:48.964,44,1:47.969
1134,852,16,44,39,1:48.767,44,1:47.969
1134,852,16,44,40,1:48.760,44,1:47.969
1134,852,16,44,41,1:48.567,44,1:47.969
1134,852,16,44,42,1:48.574,44,1:47.969
1134,852,16,44,43,1:48.212,44,1:47.969
1134,852,16,44,44,1:47.969,44,1:47.969
1134,858,17,44,1,2:02.190,43,1:47.490
1134,858,17,44,2,1:52.288,43,1:47.490
1134,858,17,44,3,1:51.366,43,1:47.490
1134,858,17,44,4,1:50.772,43,1:47.490
1134,858,17,44,5,1:51.115,43,1:47.490
1134,858,17,44,6,1:51.282,43,1:47.490
1134,858,17,44,7,1:51.662,43,1:47.490
1134,858,17,44,8,1:55.636,43,1:47.490
1134,858,17,44,9,2:03.886,43,1:47.490
1134,858,17,44,10,1:49.428,43,1:47.490
1134,858,17,44,11,1:50.375,43,1:47.490
1134,858,17,44,12,1:50.202,43,1:47.490
1134,858,17,44,13,1:50.619,43,1:47.490
1134,858,17,44,14,1:51.245,43,1:47.490
1134,858,17,44,15,1:50.515,43,1:47.490
1134,858,17,44,16,1:50.456,43,1:47.490
1134,858,17,44,17,1:50.827,43,1:47.490
1134,858,17,44,18,1:50.814,43,1:47.490
1134,858,17,44,19,1:50.564,43,1:47.490
1134,858,17,44,20,1:51.269,43,1:47.490
1134,858,17,44,21,1:50.872,43,1:47.490
1134,858,17,44,22,1:53.250,43,1:47.490
1134,858,17,44,23,1:51.203,43,1:47.490
1134,858,17,44,24,1:55.713,43,1:47.490
1134,858,17,44,25,2:03.841,43,1:47.490
1134,858,17,44,26,1:48.082,43,1:47.490
1134,858,17,44,27,1:48.764,43,1:47.490
1134,858,17,44,28,1:49.134,43,1:47.490
1134,858,17,44,29,1:48.910,43,1:47.490
1134,858,17,44,30,1:48.659,43,1:47.490
1134,858,17,44,31,1:48.492,43,1:47.490
1134,858,17,44,32,1:48.513,43,1:47.490
1134,858,17,44,33,1:48.465,43,1:47.490
1134,858,17,44,34,1:48.419,43,1:47.490
1134,858,17,44,35,1:48.141,43,1:47.490
1134,858,17,44,36,1:48.373,43,1:47.490
1134,858,17,44,37,1:48.679,43,1:47.490
1134,858,17,44,38,1:48.567,43,1:47.490
1134,858,17,44,39,1:48.447,43,1:47.490
1134,858,17,44,40,1:48.507,43,1:47.490
1134,858,17,44,41,1:48.899,43,1:47.490
1134,858,17,44,42,1:49.045,43,1:47.490
1134,858,17,44,43,1:47.490,43,1:47.490
1134,858,17,44,44,1:48.121,43,1:47.490
1134,807,18,44,1,2:00.156,44,1:48.954
1134,807,18,44,2,1:51.800,44,1:48.954
1134,807,18,44,3,1:51.234,44,1:48.954
1134,807,18,44,4,1:50.912,44,1:48.954
1134,807,18,44,5,1:50.769,44,1:48.954
1134,807,18,44,6,1:51.278,44,1:48.954
1134,807,18,44,7,1:55.520,44,1:48.954
1134,807,18,44,8,2:04.815,44,1:48.954
1134,807,18,44,9,1:49.634,44,1:48.954
1134,807,18,44,10,1:49.269,44,1:48.954
1134,807,18,44,11,1:49.727,44,1:48.954
1134,807,18,44,12,1:49.825,44,1:48.954
1134,807,18,44,13,1:49.805,44,1:48.954
1134,807,18,44,14,1:50.517,44,1:48.954
1134,807,18,44,15,1:49.984,44,1:48.954
1134,807,18,44,16,1:50.703,44,1:48.954
1134,807,18,44,17,1:50.966,44,1:48.954
1134,807,18,44,18,1:50.490,44,1:48.954
1134,807,18,44,19,1:51.403,44,1:48.954
1134,807,18,44,20,1:54.819,44,1:48.954
1134,807,18,44,21,2:03.837,44,1:48.954
1134,807,18,44,22,1:49.293,44,1:48.954
1134,807,18,44,23,1:50.063,44,1:48.954
1134,807,18,44,24,1:50.433,44,1:48.954
1134,807,18,44,25,1:49.500,44,1:48.954
1134,807,18,44,26,1:49.228,44,1:48.954
1134,807,18,44,27,1:49.169,44,1:48.954
1134,807,18,44,28,1:49.373,44,1:48.954
1134,807,18,44,29,1:49.571,44,1:48.954
1134,807,18,44,30,1:49.612,44,1:48.954
1134,807,18,44,31,1:49.525,44,1:48.954
1134,807,18,44,32,1:49.323,44,1:48.954
1134,807,18,44,33,1:49.203,44,1:48.954
1134,807,18,44,34,1:50.294,44,1:48.954
1134,807,18,44,35,1:49.421,44,1:48.954
1134,807,18,44,36,1:49.894,44,1:48.954
1134,807,18,44,37,1:49.479,44,1:48.954
1134,807,18,44,38,1:49.406,44,1:48.954
1134,807,18,44,39,1:49.456,44,1:48.954
1134,807,18,44,40,1:49.034,44,1:48.954
1134,807,18,44,41,1:49.131,44,1:48.954
1134,807,18,44,42,1:49.074,44,1:48.954
1134,807,18,44,43,1:49.974,44,1:48.954
1134,807,18,44,44,1:48.954,44,1:48.954
1134,855,,5,1,2:01.121,2,1:52.099
1134,855,,5,2,1:52.099,2,1:52.099
1134,855,,5,3,3:01.122,2,1:52.099
1134,855,,5,4,1:52.376,2,1:52.099
1134,855,,5,5,2:13.633,2,1:52.099
1134,847,,44,1,1:54.763,44,1:47.113
1134,847,,44,2,1:50.160,44,1:47.113
1134,847,,44,3,1:50.012,44,1:47.113
1134,847,,44,4,1:50.057,44,1:47.113
1134,847,,44,5,1:50.185,44,1:47.113
1134,847,,44,6,1:50.090,44,1:47.113
1134,847,,44,7,1:49.912,44,1:47.113
1134,847,,44,8,1:50.548,44,1:47.113
1134,847,,44,9,1:50.142,44,1:47.113
1134,847,,44,10,1:54.652,44,1:47.113
1134,847,,44,11,2:02.456,44,1:47.113
1134,847,,44,12,1:49.872,44,1:47.113
1134,847,,44,13,1:48.702,44,1:47.113
1134,847,,44,14,1:48.265,44,1:47.113
1134,847,,44,15,1:48.315,44,1:47.113
1134,847,,44,16,1:48.606,44,1:47.113
1134,847,,44,17,1:48.460,44,1:47.113
1134,847,,44,18,1:48.556,44,1:47.113
1134,847,,44,19,1:48.499,44,1:47.113
1134,847,,44,20,1:49.605,44,1:47.113
1134,847,,44,21,1:47.763,44,1:47.113
1134,847,,44,22,1:48.588,44,1:47.113
1134,847,,44,23,1:48.412,44,1:47.113
1134,847,,44,24,1:48.325,44,1:47.113
1134,847,,44,25,1:47.992,44,1:47.113
1134,847,,44,26,1:47.759,44,1:47.113
1134,847,,44,27,1:47.707,44,1:47.113
1134,847,,44,28,1:47.665,44,1:47.113
1134,847,,44,29,1:47.760,44,1:47.113
1134,847,,44,30,1:47.628,44,1:47.113
1134,847,,44,31,1:47.480,44,1:47.113
1134,847,,44,32,1:47.596,44,1:47.113
1134,847,,44,33,1:47.315,44,1:47.113
1134,847,,44,34,1:47.432,44,1:47.113
1134,847,,44,35,1:47.562,44,1:47.113
1134,847,,44,36,1:47.620,44,1:47.113
1134,847,,44,37,1:47.919,44,1:47.113
1134,847,,44,38,1:47.600,44,1:47.113
1134,847,,44,39,1:47.796,44,1:47.113
1134,847,,44,40,1:47.631,44,1:47.113
1134,847,,44,41,1:47.754,44,1:47.113
1134,847,,44,42,1:47.465,44,1:47.113
1134,847,,44,43,1:47.301,44,1:47.113
1134,847,,44,44,1:47.113,44,1:47.113
1135,846,1,72,1,1:20.878,72,1:13.817
1135,846,1,72,2,1:16.134,72,1:13.817
1135,846,1,72,3,1:16.496,72,1:13.817
1135,846,1,72,4,1:16.304,72,1:13.817
1135,846,1,72,5,1:16.271,72,1:13.817
1135,846,1,72,6,1:16.225,72,1:13.817
1135,846,1,72,7,1:16.395,72,1:13.817
1135,846,1,72,8,1:16.169,72,1:13.817
1135,846,1,72,9,1:16.477,72,1:13.817
1135,846,1,72,10,1:16.292,72,1:13.817
1135,846,1,72,11,1:16.303,72,1:13.817
1135,846,1,72,12,1:16.200,72,1:13.817
1135,846,1,72,13,1:16.242,72,1:13.817
1135,846,1,72,14,1:16.470,72,1:13.817
1135,846,1,72,15,1:16.227,72,1:13.817
1135,846,1,72,16,1:15.689,72,1:13.817
1135,846,1,72,17,1:16.085,72,1:13.817
1135,846,1,72,18,1:16.066,72,1:13.817
1135,846,1,72,19,1:15.899,72,1:13.817
1135,846,1,72,20,1:16.043,72,1:13.817
1135,846,1,72,21,1:15.729,72,1:13.817
1135,846,1,72,22,1:15.796,72,1:13.817
1135,846,1,72,23,1:15.784,72,1:13.817
1135,846,1,72,24,1:15.692,72,1:13.817
1135,846,1,72,25,1:15.709,72,1:13.817
