RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS
199,57,1,1,2,6.0,60,,,1,Finished
199,56,6,5,3,4.0,60,,,1,Finished
199,25,22,11,4,3.0,59,,,11,+1 Lap
199,21,22,10,5,2.0,59,,,11,+1 Lap
199,23,17,21,6,1.0,59,,,11,+1 Lap
199,35,3,3,7,0.0,59,,,11,+1 Lap
199,75,18,19,8,0.0,58,,,12,+2 Laps
199,68,25,17,9,0.0,56,,,14,+4 Laps
199,55,15,8,10,0.0,53,,,10,Electrical
199,64,21,12,11,0.0,45,,,20,Spun off
199,44,20,22,12,0.0,40,,,20,Spun off
199,22,24,16,13,0.0,39,,,20,Spun off
199,50,24,15,14,0.0,38,,,5,Engine
199,14,1,4,15,0.0,37,,,20,Spun off
199,15,20,14,16,0.0,37,,,20,Spun off
199,73,25,20,17,0.0,29,,,20,Spun off
199,74,18,18,18,0.0,29,,,20,Spun off
199,65,15,9,19,0.0,27,,,20,Spun off
199,63,21,13,20,0.0,27,,,37,Throttle
199,49,3,6,21,0.0,15,,,20,Spun off
199,71,17,7,22,0.0,13,,,20,Spun off
200,57,1,3,1,10.0,71,,,1,Finished
200,14,1,14,2,6.0,71,,,1,Finished
200,30,6,4,3,4.0,71,,,1,Finished
200,56,6,8,4,3.0,71,,,1,Finished
200,23,17,9,5,2.0,71,,,1,Finished
200,35,3,11,6,1.0,71,,,1,Finished
200,71,17,15,7,0.0,71,,,1,Finished
200,65,15,18,8,0.0,70,,,11,+1 Lap
200,25,22,17,9,0.0,70,,,11,+1 Lap
200,15,20,16,10,0.0,70,,,11,+1 Lap
200,75,18,21,11,0.0,70,,,11,+1 Lap
200,73,25,22,12,0.0,69,,,12,+2 Laps
200,50,24,12,13,0.0,51,,,5,Engine
200,74,18,19,14,0.0,30,,,20,Spun off
200,21,22,1,15,0.0,21,,,4,Collision
200,55,15,2,16,0.0,21,,,4,Collision
200,49,3,7,17,0.0,16,,,5,Engine
200,22,24,5,18,0.0,8,,,23,Brakes
200,64,21,13,19,0.0,3,,,4,Collision
200,63,21,6,20,0.0,1,,,4,Collision
200,44,20,10,21,0.0,0,,,8,Clutch
200,68,25,20,22,0.0,0,,,4,Collision
201,57,1,1,1,10.0,45,,,1,Finished
201,14,1,2,2,6.0,45,,,1,Finished
201,35,3,3,3,4.0,45,,,1,Finished
201,71,17,5,4,3.0,45,,,1,Finished
201,30,6,9,5,2.0,45,,,1,Finished
201,23,17,4,6,1.0,45,,,1,Finished
201,21,22,8,7,0.0,45,,,1,Finished
201,56,6,6,8,0.0,45,,,1,Finished
201,49,3,10,9,0.0,45,,,1,Finished
201,55,15,11,10,0.0,45,,,1,Finished
201,25,22,7,11,0.0,45,,,1,Finished
201,15,20,14,12,0.0,44,,,11,+1 Lap
201,68,25,15,13,0.0,44,,,11,+1 Lap
201,63,21,17,14,0.0,44,,,11,+1 Lap
201,44,20,16,15,0.0,44,,,11,+1 Lap
201,74,18,21,16,0.0,43,,,12,+2 Laps
201,65,15,12,17,0.0,37,,,6,Gearbox
201,75,18,20,18,0.0,36,,,6,Gearbox
201,22,24,13,19,0.0,27,,,6,Gearbox
201,50,24,19,20,0.0,24,,,6,Gearbox
201,64,21,18,21,0.0,2,,,37,Throttle
202,30,6,3,1,10.0,77,,,1,Finished
202,14,1,2,2,6.0,77,,,1,Finished
202,35,3,6,3,4.0,77,,,1,Finished
202,71,17,4,4,3.0,77,,,1,Finished
202,49,3,7,5,2.0,77,,,1,Finished
202,57,1,1,6,1.0,76,,,11,+1 Lap
202,55,15,11,7,0.0,76,,,11,+1 Lap
202,21,22,8,8,0.0,76,,,11,+1 Lap
202,23,17,10,9,0.0,76,,,11,+1 Lap
202,65,15,15,10,0.0,76,,,11,+1 Lap
202,64,21,12,11,0.0,74,,,13,+3 Laps
202,44,20,20,12,0.0,74,,,13,+3 Laps
202,50,24,17,13,0.0,74,,,13,+3 Laps
202,68,25,18,14,0.0,74,,,13,+3 Laps
202,75,18,19,15,0.0,74,,,13,+3 Laps
202,25,22,9,16,0.0,69,,,6,Gearbox
202,22,24,14,17,0.0,54,,,6,Gearbox
202,15,20,16,18,0.0,28,,,5,Engine
202,63,21,13,19,0.0,18,,,6,Gearbox
202,56,6,5,20,0.0,13,,,6,Gearbox
202,74,18,21,21,0.0,13,,,5,Engine
203,71,17,3,1,10.0,44,,,1,Finished
203,23,17,8,2,6.0,44,,,1,Finished
203,55,15,10,3,4.0,44,,,1,Finished
203,49,3,9,4,3.0,44,,,1,Finished
203,64,21,16,5,2.0,44,,,1,Finished
203,15,20,13,6,1.0,42,,,12,+2 Laps
203,14,1,2,7,0.0,39,,,15,+5 Laps
203,75,18,21,8,0.0,39,,,15,+5 Laps
203,21,22,7,9,0.0,26,,,4,Collision
203,30,6,4,10,0.0,25,,,4,Collision
203,56,6,5,11,0.0,25,,,20,Spun off
203,74,18,22,12,0.0,17,,,6,Gearbox
203,35,3,6,13,0.0,16,,,20,Spun off
203,68,25,19,14,0.0,10,,,20,Spun off
203,50,24,17,15,0.0,8,,,5,Engine
203,57,1,1,16,0.0,0,,,4,Collision
203,25,22,11,17,0.0,0,,,4,Collision
203,65,15,12,18,0.0,0,,,4,Collision
203,22,24,15,19,0.0,0,,,4,Collision
203,44,20,14,20,0.0,0,,,4,Collision
203,63,21,18,21,0.0,0,,,4,Collision
203,73,25,20,22,0.0,0,,,4,Collision
204,30,6,1,1,10.0,53,,,1,Finished
204,56,6,5,2,6.0,53,,,1,Finished
204,23,17,6,3,4.0,53,,,1,Finished
204,57,1,3,4,3.0,53,,,1,Finished
204,55,15,8,5,2.0,53,,,1,Finished
204,71,17,14,6,1.0,53,,,1,Finished
204,49,3,12,7,0.0,52,,,11,+1 Lap
204,21,22,11,8,0.0,52,,,11,+1 Lap
204,68,25,19,9,0.0,52,,,11,+1 Lap
204,22,24,13,10,0.0,52,,,11,+1 Lap
204,74,18,22,11,0.0,51,,,12,+2 Laps
204,73,25,18,12,0.0,51,,,12,+2 Laps
204,15,20,10,13,0.0,50,,,13,+3 Laps
204,50,24,17,14,0.0,39,,,6,Gearbox
204,35,3,2,15,0.0,37,,,20,Spun off
204,63,21,16,16,0.0,32,,,37,Throttle
204,25,22,7,17,0.0,24,,,6,Gearbox
204,14,1,4,18,0.0,16,,,5,Engine
204,44,20,9,19,0.0,15,,,76,Vibrations
204,75,18,21,20,0.0,13,,,5,Engine
204,65,15,15,21,0.0,12,,,20,Spun off
204,64,21,20,22,0.0,10,,,20,Spun off
205,57,1,3,1,10.0,67,,,1,Finished
205,30,6,1,2,6.0,67,,,1,Finished
205,14,1,5,3,4.0,67,,,1,Finished
205,56,6,2,4,3.0,67,,,1,Finished
205,49,3,7,5,2.0,67,,,1,Finished
205,21,22,4,6,1.0,67,,,1,Finished
205,25,22,8,7,0.0,67,,,1,Finished
205,35,3,9,8,0.0,66,,,11,+1 Lap
205,71,17,10,9,0.0,66,,,11,+1 Lap
205,55,15,11,10,0.0,66,,,11,+1 Lap
205,22,24,12,11,0.0,65,,,12,+2 Laps
205,44,20,15,12,0.0,65,,,12,+2 Laps
205,50,24,18,13,0.0,65,,,12,+2 Laps
205,63,21,16,14,0.0,65,,,12,+2 Laps
205,75,18,20,15,0.0,65,,,12,+2 Laps
205,68,25,19,16,0.0,65,,,12,+2 Laps
205,74,18,21,17,0.0,56,,,5,Engine
205,23,17,6,18,0.0,53,,,23,Brakes
205,65,15,13,19,0.0,37,,,5,Engine
205,73,25,22,20,0.0,36,,,5,Engine
205,15,20,14,21,0.0,6,,,7,Transmission
205,64,21,17,22,0.0,6,,,9,Hydraulics
206,57,1,2,1,10.0,51,,,1,Finished
206,56,6,4,2,6.0,51,,,1,Finished
206,14,1,3,3,4.0,51,,,1,Finished
206,71,17,8,4,3.0,51,,,1,Finished
206,49,3,5,5,2.0,51,,,1,Finished
206,35,3,6,6,1.0,51,,,1,Finished
206,55,15,12,7,0.0,51,,,1,Finished
206,21,22,10,8,0.0,51,,,1,Finished
206,25,22,9,9,0.0,50,,,11,+1 Lap
206,65,15,11,10,0.0,50,,,11,+1 Lap
206,44,20,13,11,0.0,50,,,11,+1 Lap
206,15,20,14,12,0.0,48,,,13,+3 Laps
206,75,18,20,13,0.0,40,,,37,Throttle
206,30,6,1,14,0.0,31,,,27,Tyre
206,68,25,17,15,0.0,28,,,4,Collision
206,74,18,21,16,0.0,28,,,4,Collision
206,22,24,16,17,0.0,25,,,9,Hydraulics
206,50,24,19,18,0.0,21,,,6,Gearbox
206,63,21,15,19,0.0,14,,,9,Hydraulics
206,23,17,7,20,0.0,13,,,5,Engine
206,64,21,18,21,0.0,2,,,20,Spun off
206,73,25,0,22,0.0,0,,,81,Did not qualify
207,14,1,4,1,10.0,58,,,1,Finished
207,30,6,3,2,6.0,58,,,1,Finished
207,57,1,6,3,4.0,58,,,1,Finished
207,77,22,10,4,3.0,58,,,1,Finished
207,44,20,9,5,2.0,58,,,1,Finished
207,78,15,13,6,1.0,58,,,1,Finished
207,75,20,16,7,0.0,56,,,12,+2 Laps
207,49,3,2,8,0.0,55,,,23,Brakes
207,15,18,17,9,0.0,55,,,13,+3 Laps
207,64,21,22,10,0.0,54,,,14,+4 Laps
207,22,24,11,11,0.0,49,,,5,Engine
207,63,25,18,12,0.0,42,,,5,Engine
207,76,24,19,13,0.0,36,,,22,Suspension
207,55,22,8,14,0.0,34,,,74,Fuel
207,79,18,15,15,0.0,32,,,10,Electrical
207,21,17,14,16,0.0,14,,,20,Spun off
207,50,25,21,17,0.0,2,,,20,Spun off
207,23,17,12,18,0.0,1,,,6,Gearbox
207,35,3,1,19,0.0,0,,,4,Collision
207,56,6,5,20,0.0,0,,,4,Collision
207,65,15,7,21,0.0,0,,,4,Collision
207,71,21,20,22,0.0,0,,,37,Throttle
207,80,26,23,23,0.0,0,,,81,Did not qualify
207,73,26,24,24,0.0,0,,,81,Did not qualify
208,35,3,1,1,10.0,72,,,1,Finished
208,77,22,3,2,6.0,72,,,1,Finished
208,44,20,5,3,4.0,72,,,1,Finished
208,57,1,4,4,3.0,72,,,1,Finished
208,30,6,2,5,2.0,72,,,1,Finished
208,55,22,6,6,1.0,72,,,1,Finished
208,65,15,13,7,0.0,72,,,1,Finished
208,21,17,7,8,0.0,72,,,1,Finished
208,49,3,8,9,0.0,72,,,1,Finished
208,14,1,12,10,0.0,71,,,11,+1 Lap
208,78,15,19,11,0.0,71,,,11,+1 Lap
208,15,18,17,12,0.0,71,,,11,+1 Lap
208,63,25,22,13,0.0,71,,,11,+1 Lap
208,75,20,15,14,0.0,71,,,11,+1 Lap
208,50,25,21,15,0.0,70,,,12,+2 Laps
208,56,6,14,16,0.0,70,,,12,+2 Laps
208,71,21,9,17,0.0,68,,,5,Engine
208,79,18,18,18,0.0,67,,,15,+5 Laps
208,23,17,10,19,0.0,52,,,10,Electrical
208,22,24,11,20,0.0,16,,,22,Suspension
208,64,21,16,21,0.0,15,,,22,Suspension
208,76,24,20,22,0.0,0,,,3,Accident
209,35,3,1,1,10.0,72,,,1,Finished
209,56,6,7,2,6.0,72,,,1,Finished
209,23,17,6,3,4.0,72,,,1,Finished
209,65,15,8,4,3.0,72,,,1,Finished
209,57,1,17,5,2.0,72,,,1,Finished
209,77,22,12,6,1.0,72,,,1,Finished
209,55,22,11,7,0.0,72,,,1,Finished
209,63,25,19,8,0.0,71,,,11,+1 Lap
209,15,18,18,9,0.0,71,,,11,+1 Lap
209,76,24,15,10,0.0,66,,,5,Engine
209,78,15,14,11,0.0,63,,,20,Spun off
209,64,21,22,12,0.0,50,,,5,Engine
209,75,20,20,13,0.0,49,,,5,Engine
209,50,25,16,14,0.0,43,,,5,Engine
209,79,18,21,15,0.0,37,,,20,Spun off
209,71,21,13,16,0.0,33,,,5,Engine
209,21,17,9,17,0.0,24,,,4,Collision
209,22,24,5,18,0.0,24,,,9,Hydraulics
209,44,20,3,19,0.0,18,,,10,Electrical
209,49,3,2,20,0.0,5,,,8,Clutch
209,30,6,4,21,0.0,0,,,4,Collision
209,14,1,10,22,0.0,0,,,4,Collision
210,49,3,2,1,10.0,62,,,1,Finished
210,30,6,3,2,6.0,62,,,1,Finished
210,56,6,9,3,4.0,62,,,1,Finished
210,21,17,6,4,3.0,62,,,1,Finished
210,55,22,14,5,2.0,61,,,11,+1 Lap
210,57,1,8,6,1.0,61,,,11,+1 Lap
210,78,15,12,7,0.0,61,,,11,+1 Lap
210,44,20,4,8,0.0,61,,,11,+1 Lap
210,63,25,19,9,0.0,60,,,12,+2 Laps
210,50,25,21,10,0.0,60,,,12,+2 Laps
210,79,18,22,11,0.0,59,,,13,+3 Laps
210,64,21,17,12,0.0,53,,,6,Gearbox
210,35,3,1,13,0.0,40,,,6,Gearbox
210,14,1,10,14,0.0,38,,,5,Engine
210,22,24,13,15,0.0,32,,,5,Engine
210,65,15,7,16,0.0,18,,,10,Electrical
210,23,17,5,17,0.0,17,,,7,Transmission
210,75,20,18,18,0.0,11,,,4,Collision
210,71,21,15,19,0.0,11,,,4,Collision
210,77,22,11,20,0.0,4,,,20,Spun off
210,76,24,16,21,0.0,2,,,20,Spun off
210,15,18,20,22,0.0,0,,,6,Gearbox
211,30,6,2,1,10.0,62,,,1,Finished
211,22,24,10,2,6.0,62,,,1,Finished
211,56,6,15,3,4.0,62,,,1,Finished
211,44,20,12,4,3.0,62,,,1,Finished
211,63,25,14,5,2.0,61,,,11,+1 Lap
211,21,17,4,6,1.0,61,,,11,+1 Lap
211,76,24,19,7,0.0,61,,,11,+1 Lap
211,50,25,22,8,0.0,60,,,12,+2 Laps
211,77,22,17,9,0.0,60,,,12,+2 Laps
211,79,18,20,10,0.0,60,,,12,+2 Laps
211,49,3,1,11,0.0,39,,,20,Spun off
211,75,20,21,12,0.0,36,,,20,Spun off
211,78,15,11,13,0.0,24,,,20,Spun off
211,55,22,9,14,0.0,16,,,20,Spun off
211,35,3,3,15,0.0,16,,,20,Spun off
211,23,17,6,16,0.0,10,,,20,Spun off
211,65,15,7,17,0.0,9,,,20,Spun off
211,15,18,18,18,0.0,7,,,20,Spun off
211,14,1,5,19,0.0,1,,,20,Spun off
211,57,1,8,20,0.0,1,,,4,Collision
211,71,21,13,21,0.0,1,,,4,Collision
211,64,21,16,22,0.0,0,,,20,Spun off
212,35,3,1,1,10.0,64,,,1,Finished
212,44,20,12,2,6.0,64,,,1,Finished
212,55,22,4,3,4.0,64,,,1,Finished
212,30,6,7,4,3.0,64,,,1,Finished
212,65,15,10,5,2.0,64,,,1,Finished
212,14,1,3,6,1.0,64,,,1,Finished
212,57,1,5,7,0.0,64,,,1,Finished
212,49,3,2,8,0.0,64,,,1,Finished
212,21,17,8,9,0.0,64,,,1,Finished
212,77,22,6,10,0.0,64,,,1,Finished
212,50,25,19,11,0.0,63,,,11,+1 Lap
212,56,6,11,12,0.0,63,,,11,+1 Lap
212,76,24,22,13,0.0,63,,,11,+1 Lap
212,81,15,13,14,0.0,62,,,12,+2 Laps
212,15,18,18,15,0.0,62,,,12,+2 Laps
212,64,21,21,16,0.0,53,,,5,Engine
212,23,17,9,17,0.0,50,,,5,Engine
212,22,24,17,18,0.0,37,,,5,Engine
212,63,25,14,19,0.0,35,,,29,Puncture
212,75,20,16,20,0.0,34,,,6,Gearbox
212,71,21,15,21,0.0,17,,,5,Engine
212,79,18,20,22,0.0,11,,,6,Gearbox
213,30,6,1,1,10.0,54,,,1,Finished
213,55,22,8,2,6.0,54,,,1,Finished
213,21,17,6,3,4.0,54,,,1,Finished
213,49,3,4,4,3.0,54,,,1,Finished
213,65,15,13,5,2.0,54,,,1,Finished
213,75,20,19,6,1.0,54,,,1,Finished
213,14,1,5,7,0.0,54,,,1,Finished
213,64,21,16,8,0.0,53,,,11,+1 Lap
213,71,21,15,9,0.0,53,,,11,+1 Lap
213,81,15,18,10,0.0,53,,,11,+1 Lap
213,44,20,10,11,0.0,51,,,20,Spun off
213,63,25,17,12,0.0,46,,,5,Engine
213,50,25,14,13,0.0,42,,,6,Gearbox
213,25,22,11,14,0.0,35,,,7,Transmission
213,22,24,3,15,0.0,33,,,6,Gearbox
213,15,18,20,16,0.0,32,,,5,Engine
213,23,17,7,17,0.0,14,,,3,Accident
213,79,18,22,18,0.0,5,,,20,Spun off
213,35,3,2,19,0.0,1,,,3,Accident
213,57,1,9,20,0.0,0,,,5,Engine
213,56,6,12,21,0.0,0,,,3,Accident
213,76,24,21,22,0.0,0,,,20,Spun off
214,30,6,1,1,10.0,72,,,1,Finished
214,49,3,2,2,6.0,72,,,1,Finished
214,56,6,5,3,4.0,72,,,1,Finished
214,35,3,4,4,3.0,72,,,1,Finished
214,55,22,8,5,2.0,72,,,1,Finished
214,23,17,3,6,1.0,72,,,1,Finished
214,14,1,9,7,0.0,71,,,4,Collision
214,65,15,14,8,0.0,71,,,11,+1 Lap
214,21,17,11,9,0.0,71,,,11,+1 Lap
214,15,20,6,10,0.0,70,,,12,+2 Laps
214,79,18,21,11,0.0,70,,,12,+2 Laps
214,71,21,17,12,0.0,69,,,13,+3 Laps
214,63,25,19,13,0.0,61,,,10,Electrical
214,25,22,7,14,0.0,60,,,20,Spun off
214,64,21,16,15,0.0,58,,,20,Spun off
214,82,15,20,16,0.0,40,,,20,Spun off
214,22,24,13,17,0.0,36,,,5,Engine
214,76,24,15,18,0.0,33,,,23,Brakes
214,57,1,10,19,0.0,18,,,5,Engine
214,50,25,18,20,0.0,15,,,20,Spun off
214,75,20,12,21,0.0,7,,,20,Spun off
214,58,18,22,22,0.0,5,,,5,Engine
215,35,3,1,1,10.0,59,,,1,Finished
215,55,22,11,2,6.0,59,,,1,Finished
215,25,22,8,3,4.0,59,,,1,Finished
215,14,1,6,4,3.0,59,,,1,Finished
215,23,17,5,5,2.0,59,,,1,Finished
215,71,21,12,6,1.0,59,,,1,Finished
215,21,17,10,7,0.0,58,,,11,+1 Lap
215,15,20,13,8,0.0,58,,,11,+1 Lap
215,82,15,14,9,0.0,58,,,11,+1 Lap
215,58,18,21,10,0.0,58,,,11,+1 Lap
215,75,20,15,11,0.0,57,,,5,Engine
215,57,1,3,12,0.0,52,,,5,Engine
215,76,24,16,13,0.0,50,,,5,Engine
215,50,25,20,14,0.0,45,,,5,Engine
215,56,6,7,15,0.0,44,,,86,Halfshaft
215,63,25,18,16,0.0,44,,,5,Engine
215,65,15,9,17,0.0,42,,,10,Electrical
215,30,6,4,18,0.0,38,,,36,Wheel
215,22,24,22,19,0.0,37,,,5,Engine
215,64,21,17,20,0.0,29,,,5,Engine
215,49,3,2,21,0.0,0,,,4,Collision
215,79,18,19,22,0.0,0,,,20,Spun off
216,77,22,1,1,10.0,45,,,1,Finished
216,30,6,4,2,6.0,45,,,1,Finished
216,57,1,3,3,4.0,45,,,1,Finished
216,15,20,11,4,3.0,45,,,1,Finished
216,23,17,7,5,2.0,45,,,1,Finished
216,55,22,6,6,1.0,45,,,1,Finished
216,75,20,17,7,0.0,45,,,1,Finished
216,71,21,13,8,0.0,44,,,11,+1 Lap
216,82,15,18,9,0.0,44,,,11,+1 Lap
216,50,25,20,10,0.0,44,,,11,+1 Lap
216,21,17,2,11,0.0,40,,,15,+5 Laps
216,22,24,12,12,0.0,33,,,5,Engine
216,63,25,19,13,0.0,33,,,8,Clutch
216,35,3,9,14,0.0,33,,,20,Spun off
216,76,24,15,15,0.0,27,,,5,Engine
216,79,18,22,16,0.0,23,,,60,Out of fuel
216,65,15,14,17,0.0,8,,,3,Accident
216,64,21,16,18,0.0,8,,,3,Accident
216,14,1,8,19,0.0,1,,,7,Transmission
216,49,3,5,20,0.0,1,,,4,Collision
216,56,6,10,21,0.0,1,,,4,Collision
216,58,18,21,22,0.0,0,,,6,Gearbox
217,35,3,2,1,10.0,77,,,1,Finished
217,71,21,3,2,6.0,77,,,1,Finished
217,65,15,10,3,4.0,77,,,1,Finished
217,30,6,1,4,3.0,77,,,1,Finished
217,23,17,14,5,2.0,77,,,1,Finished
217,75,20,16,6,1.0,77,,,1,Finished
217,15,20,12,7,0.0,77,,,1,Finished
217,77,22,7,8,0.0,77,,,1,Finished
217,56,6,5,9,0.0,76,,,20,Spun off
217,79,18,20,10,0.0,76,,,11,+1 Lap
217,55,22,9,11,0.0,76,,,11,+1 Lap
217,58,18,22,12,0.0,75,,,12,+2 Laps
217,63,25,21,13,0.0,75,,,12,+2 Laps
217,14,1,8,14,0.0,65,,,10,Electrical
217,50,25,18,15,0.0,61,,,6,Gearbox
217,64,21,19,16,0.0,53,,,10,Electrical
217,21,17,13,17,0.0,42,,,20,Spun off
217,49,3,6,18,0.0,29,,,74,Fuel
217,22,24,11,19,0.0,29,,,5,Engine
217,57,1,4,20,0.0,12,,,9,Hydraulics
217,81,15,15,21,0.0,7,,,5,Engine
217,76,24,17,22,0.0,5,,,3,Accident
218,30,6,3,1,10.0,44,,,1,Finished
218,21,17,4,2,6.0,44,,,1,Finished
218,49,3,7,3,4.0,44,,,1,Finished
218,65,15,11,4,3.0,44,,,1,Finished
218,35,3,1,5,2.0,44,,,1,Finished
218,77,22,15,6,1.0,44,,,1,Finished
218,64,21,8,7,0.0,44,,,1,Finished
218,55,22,2,8,0.0,44,,,1,Finished
218,81,15,13,9,0.0,44,,,1,Finished
218,56,6,17,10,0.0,43,,,11,+1 Lap
218,63,25,19,11,0.0,43,,,11,+1 Lap
218,76,24,18,12,0.0,43,,,11,+1 Lap
218,71,21,9,13,0.0,42,,,12,+2 Laps
218,79,18,20,14,0.0,42,,,12,+2 Laps
218,15,20,14,15,0.0,42,,,12,+2 Laps
218,57,1,5,16,0.0,44,,,2,Disqualified
218,50,25,21,17,0.0,25,,,20,Spun off
218,23,17,6,18,0.0,21,,,20,Spun off
218,14,1,10,19,0.0,19,,,20,Spun off
218,58,18,22,20,0.0,18,,,20,Spun off
218,22,24,12,21,0.0,8,,,38,Steering
218,75,20,16,22,0.0,5,,,10,Electrical
219,14,1,6,1,10.0,53,,,1,Finished
219,55,22,1,2,6.0,53,,,1,Finished
219,49,3,2,3,4.0,53,,,1,Finished
219,21,17,3,4,3.0,53,,,1,Finished
219,35,3,4,5,2.0,53,,,1,Finished
219,30,6,9,6,1.0,53,,,1,Finished
219,77,22,7,7,0.0,53,,,1,Finished
219,56,6,10,8,0.0,53,,,1,Finished
219,57,1,5,9,0.0,53,,,1,Finished
219,15,20,16,10,0.0,53,,,1,Finished
219,75,20,15,11,0.0,53,,,1,Finished
219,81,15,18,12,0.0,52,,,11,+1 Lap
219,22,24,11,13,0.0,52,,,11,+1 Lap
219,58,18,22,14,0.0,50,,,13,+3 Laps
219,71,21,14,15,0.0,46,,,5,Engine
219,23,17,8,16,0.0,39,,,4,Collision
219,65,15,12,17,0.0,38,,,4,Collision
219,63,25,19,18,0.0,33,,,5,Engine
219,76,24,13,19,0.0,31,,,7,Transmission
219,50,25,20,20,0.0,12,,,6,Gearbox
219,79,18,21,21,0.0,8,,,20,Spun off
219,64,21,17,22,0.0,4,,,22,Suspension
220,35,3,1,1,10.0,71,,,1,Finished
220,14,1,10,2,6.0,71,,,1,Finished
220,49,3,4,3,4.0,71,,,1,Finished
220,21,17,14,4,3.0,71,,,1,Finished
220,23,17,11,5,2.0,71,,,1,Finished
220,30,6,9,6,1.0,71,,,1,Finished
220,71,21,7,7,0.0,71,,,1,Finished
220,65,15,12,8,0.0,71,,,1,Finished
220,81,15,13,9,0.0,71,,,1,Finished
220,77,22,18,10,0.0,70,,,11,+1 Lap
220,79,18,19,11,0.0,69,,,12,+2 Laps
220,50,25,20,12,0.0,69,,,12,+2 Laps
220,64,21,17,13,0.0,67,,,14,+4 Laps
220,22,24,5,14,0.0,64,,,20,Spun off
220,15,20,3,15,0.0,58,,,5,Engine
220,76,24,6,16,0.0,58,,,5,Engine
220,75,20,16,17,0.0,57,,,5,Engine
220,63,25,21,18,0.0,48,,,6,Gearbox
220,56,6,8,19,0.0,38,,,4,Collision
220,55,22,15,20,0.0,37,,,4,Collision
220,57,1,2,21,0.0,1,,,5,Engine
220,58,18,0,22,0.0,0,,,92,Underweight
221,35,3,2,1,10.0,67,,,1,Finished
221,55,22,10,2,6.0,67,,,1,Finished
221,49,3,3,3,4.0,67,,,1,Finished
221,77,22,7,4,3.0,67,,,1,Finished
221,64,21,15,5,2.0,67,,,1,Finished
221,44,20,11,6,1.0,67,,,1,Finished
221,65,15,16,7,0.0,67,,,1,Finished
221,71,21,13,8,0.0,67,,,1,Finished
221,81,15,19,9,0.0,66,,,11,+1 Lap
221,63,25,20,10,0.0,66,,,11,+1 Lap
221,50,25,21,11,0.0,50,,,20,Spun off
221,57,1,1,12,0.0,43,,,5,Engine
221,22,24,9,13,0.0,43,,,6,Gearbox
221,14,1,6,14,0.0,42,,,5,Engine
221,76,24,12,15,0.0,40,,,86,Halfshaft
221,56,6,14,16,0.0,22,,,5,Engine
221,75,20,17,17,0.0,16,,,5,Engine
221,30,6,5,18,0.0,2,,,22,Suspension
221,58,18,18,19,0.0,1,,,5,Engine
221,79,18,22,20,0.0,1,,,4,Collision
221,21,17,4,21,0.0,0,,,4,Collision
221,23,17,8,22,0.0,0,,,4,Collision
222,30,6,2,1,10.0,53,,,1,Finished
222,49,3,6,2,6.0,53,,,1,Finished
222,56,6,3,3,4.0,53,,,1,Finished
222,57,1,4,4,3.0,53,,,1,Finished
222,55,22,7,5,2.0,53,,,1,Finished
222,65,15,8,6,1.0,53,,,1,Finished
222,21,17,9,7,0.0,53,,,1,Finished
222,77,22,5,8,0.0,53,,,1,Finished
222,23,17,13,9,0.0,53,,,1,Finished
222,14,1,11,10,0.0,52,,,5,Engine
222,71,21,17,11,0.0,52,,,11,+1 Lap
222,64,21,16,12,0.0,52,,,11,+1 Lap
222,50,25,21,13,0.0,52,,,11,+1 Lap
222,35,3,1,14,0.0,53,,,2,Disqualified
222,58,18,20,15,0.0,46,,,6,Gearbox
222,63,25,22,16,0.0,46,,,5,Engine
222,44,20,10,17,0.0,36,,,5,Engine
222,75,20,15,18,0.0,22,,,67,Wheel bearing
222,79,18,19,19,0.0,8,,,5,Engine
222,22,24,12,20,0.0,6,,,20,Spun off
222,76,24,14,21,0.0,3,,,20,Spun off
222,81,15,0,22,0.0,0,,,82,Injury
223,57,1,5,1,10.0,69,,,1,Finished
223,14,1,6,2,6.0,69,,,1,Finished
223,35,3,1,3,4.0,69,,,1,Finished
223,77,22,8,4,3.0,69,,,1,Finished
223,56,6,7,5,2.0,69,,,1,Finished
223,49,3,3,6,1.0,69,,,1,Finished
223,44,20,9,7,0.0,69,,,1,Finished
223,65,15,14,8,0.0,69,,,1,Finished
223,76,24,11,9,0.0,69,,,1,Finished
223,75,20,15,10,0.0,69,,,1,Finished
223,21,17,17,11,0.0,68,,,11,+1 Lap
223,63,25,21,12,0.0,68,,,11,+1 Lap
223,55,22,10,13,0.0,68,,,11,+1 Lap
223,82,15,18,14,0.0,68,,,11,+1 Lap
223,58,18,20,15,0.0,68,,,11,+1 Lap
223,50,25,22,16,0.0,68,,,11,+1 Lap
223,79,18,19,17,0.0,68,,,11,+1 Lap
223,30,6,2,18,0.0,47,,,4,Collision
223,71,21,4,19,0.0,47,,,6,Gearbox
223,23,17,16,20,0.0,44,,,47,Water leak
223,22,24,12,21,0.0,30,,,6,Gearbox
223,64,21,13,22,0.0,11,,,20,Spun off
224,71,3,2,1,10.0,58,,,1,Finished
224,35,3,1,2,6.0,58,,,1,Finished
224,56,6,3,3,4.0,58,,,1,Finished
224,77,22,7,4,3.0,58,,,1,Finished
224,57,1,5,5,2.0,58,,,1,Finished
224,63,25,10,6,1.0,57,,,11,+1 Lap
