RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,AVG_LAP_TIME
1008,825,210,10,9,9.0,2.0,1,Finished,71,214.835,1:12.206,5281.923,0 days 01:28:01.923000,74.39328169014084
1008,815,10,12,10,10.0,1.0,11,+1 Lap,70,214.046,1:12.472,5737.73,0 days 01:35:37.730000,74.82694285714287
1008,843,5,16,11,11.0,0.0,11,+1 Lap,70,212.647,1:12.949,5793.167,0 days 01:36:33.167000,75.54991428571428
1008,832,4,15,12,12.0,0.0,11,+1 Lap,70,214.945,1:12.169,5794.111,0 days 01:36:34.111000,75.56221428571428
1008,842,5,9,13,13.0,0.0,11,+1 Lap,70,210.132,1:13.822,5797.882,0 days 01:36:37.882000,75.6114
1008,838,1,20,14,14.0,0.0,11,+1 Lap,70,212.591,1:12.968,5799.563,0 days 01:36:39.563000,75.63331428571429
1008,839,10,18,15,15.0,0.0,11,+1 Lap,70,214.401,1:12.352,5801.007,0 days 01:36:41.007000,75.65215714285713
1008,845,3,14,16,16.0,0.0,12,+2 Laps,69,208.887,1:14.262,5991.822,0 days 01:39:51.822000,76.02869565217391
1008,4,1,17,17,17.0,0.0,12,+2 Laps,69,213.542,1:12.643,5987.802,0 days 01:39:47.802000,75.97769565217392
1008,840,3,19,18,18.0,0.0,12,+2 Laps,69,216.197,1:11.751,6012.605,0 days 01:40:12.605000,76.29240579710145
1008,807,4,13,19,,0.0,25,Overheating,32,209.544,1:14.029,11986.582,0 days 03:19:46.582000,76.04734375
1008,828,15,6,20,,0.0,4,Collision,20,206.059,1:15.281,14494.731,0 days 04:01:34.731000,79.12835
1009,1,131,1,1,1.0,25.0,1,Finished,55,197.267,1:41.357,5980.382,0 days 01:39:40.382000,108.73421818181818
1009,20,6,3,2,2.0,18.0,1,Finished,55,198.225,1:40.867,5982.963,0 days 01:39:42.963000,108.78114545454544
1009,830,9,6,3,3.0,15.0,1,Finished,55,196.198,1:41.909,5993.088,0 days 01:39:53.088000,108.96523636363636
1009,817,9,5,4,4.0,12.0,1,Finished,55,197.477,1:41.249,5995.761,0 days 01:39:55.761000,109.01383636363636
1009,822,131,2,5,5.0,10.0,1,Finished,55,198.056,1:40.953,6028.339,0 days 01:40:28.339000,109.60616363636365
1009,832,4,11,6,6.0,8.0,1,Finished,55,197.278,1:41.351,6052.93,0 days 01:40:52.930000,110.05327272727271
1009,844,15,8,7,7.0,6.0,1,Finished,55,194.354,1:42.876,6071.171,0 days 01:41:11.171000,110.38492727272728
1009,815,10,14,8,8.0,4.0,1,Finished,55,194.467,1:42.816,6071.657,0 days 01:41:11.657000,110.39376363636364
1009,154,210,7,9,9.0,2.0,11,+1 Lap,54,193.753,1:43.195,6604.554,0 days 01:50:04.554000,111.18777777777778
1009,825,210,13,10,10.0,1.0,11,+1 Lap,54,194.456,1:42.822,6606.243,0 days 01:50:06.243000,111.21620370370373
1009,4,1,15,11,11.0,0.0,11,+1 Lap,54,195.271,1:42.393,6609.093,0 days 01:50:09.093000,111.26418518518518
1009,843,5,16,12,12.0,0.0,11,+1 Lap,54,191.932,1:44.174,6633.05,0 days 01:50:33.050000,111.6675
1009,840,3,20,13,13.0,0.0,11,+1 Lap,54,192.192,1:44.033,6634.387,0 days 01:50:34.387000,111.69001851851851
1009,838,1,18,14,14.0,0.0,11,+1 Lap,54,193.652,1:43.249,6635.14,0 days 01:50:35.140000,111.70268518518516
1009,845,3,19,15,15.0,0.0,11,+1 Lap,54,192.566,1:43.831,6652.743,0 days 01:50:52.743000,111.99903703703704
1009,842,5,17,16,,0.0,5,Engine,46,192.276,1:43.988,8158.846,0 days 02:15:58.846000,112.38080434782609
1009,839,10,9,17,,0.0,5,Engine,44,193.012,1:43.591,8531.41,0 days 02:22:11.410000,112.40329545454546
1009,828,15,12,18,,0.0,75,Power loss,24,188.489,1:46.077,12824.822,0 days 03:33:44.822000,117.76695833333332
1009,8,6,4,19,,0.0,75,Power loss,6,190.064,1:45.198,19559.625,0 days 05:25:59.625000,141.12283333333332
1009,807,4,10,20,,0.0,4,Collision,0,,,,NaT,
1010,822,131,2,1,1.0,26.0,1,Finished,58,223.075,1:25.580,5127.325,0 days 01:25:27.325000,88.40215517241379
1010,1,131,1,2,2.0,18.0,1,Finished,58,221.839,1:26.057,5148.211,0 days 01:25:48.211000,88.76225862068966
1010,830,9,4,3,3.0,15.0,1,Finished,58,221.327,1:26.256,5149.845,0 days 01:25:49.845000,88.79043103448276
1010,20,6,3,4,4.0,12.0,1,Finished,58,217.054,1:27.954,5184.434,0 days 01:26:24.434000,89.38679310344828
1010,844,6,5,5,5.0,10.0,1,Finished,58,219.621,1:26.926,5185.555,0 days 01:26:25.555000,89.40612068965518
1010,825,210,7,6,6.0,8.0,1,Finished,58,216.493,1:28.182,5214.481,0 days 01:26:54.481000,89.9048448275862
1010,807,4,11,7,7.0,6.0,11,+1 Lap,57,215.851,1:28.444,5640.374,0 days 01:34:00.374000,90.04428070175439
1010,8,51,9,8,8.0,4.0,11,+1 Lap,57,216.277,1:28.270,5641.676,0 days 01:34:01.676000,90.06507017543859
1010,840,211,16,9,9.0,2.0,11,+1 Lap,57,218.011,1:27.568,5642.502,0 days 01:34:02.502000,90.07826315789474
1010,826,5,15,10,10.0,1.0,11,+1 Lap,57,218.31,1:27.448,5643.271,0 days 01:34:03.271000,90.09052631578948
1010,842,9,17,11,11.0,0.0,11,+1 Lap,57,218.858,1:27.229,5643.639,0 days 01:34:03.639000,90.09640350877191
1010,846,1,8,12,12.0,0.0,11,+1 Lap,57,215.581,1:28.555,5687.337,0 days 01:34:47.337000,90.79401754385964
1010,815,211,10,13,13.0,0.0,11,+1 Lap,57,215.751,1:28.485,5687.92,0 days 01:34:47.920000,90.80331578947369
1010,848,5,13,14,14.0,0.0,11,+1 Lap,57,216.478,1:28.188,5688.698,0 days 01:34:48.698000,90.81573684210528
1010,841,51,14,15,15.0,0.0,11,+1 Lap,57,215.766,1:28.479,5712.177,0 days 01:35:12.177000,91.19056140350877
1010,847,3,19,16,16.0,0.0,12,+2 Laps,56,215.197,1:28.713,5951.707,0 days 01:39:11.707000,92.44651785714288
1010,9,3,20,17,17.0,0.0,13,+3 Laps,55,213.821,1:29.284,6226.353,0 days 01:43:46.353000,94.16747272727274
1010,154,210,6,18,,0.0,36,Wheel,29,215.807,1:28.462,10214.024,0 days 02:50:14.024000,91.72075862068964
1010,817,4,12,19,,0.0,137,Damage,28,212.478,1:29.848,10499.404,0 days 02:54:59.404000,92.83292857142858
1010,832,1,18,20,,0.0,5,Engine,9,210.022,1:30.899,13559.312,0 days 03:45:59.312000,92.77033333333333
1011,1,131,3,1,1.0,25.0,1,Finished,57,208.314,1:33.528,5661.295,0 days 01:34:21.295000,99.3209649122807
1011,822,131,4,2,2.0,18.0,1,Finished,57,206.808,1:34.209,5664.275,0 days 01:34:24.275000,99.37324561403508
1011,844,6,1,3,3.0,16.0,1,Finished,57,208.575,1:33.411,5667.426,0 days 01:34:27.426000,99.42852631578948
1011,830,9,5,4,4.0,12.0,1,Finished,57,204.417,1:35.311,5667.703,0 days 01:34:27.703000,99.43338596491228
1011,20,6,2,5,5.0,10.0,1,Finished,57,205.313,1:34.895,5697.363,0 days 01:34:57.363000,99.95373684210529
1011,846,1,9,6,6.0,8.0,1,Finished,57,203.422,1:35.777,5707.049,0 days 01:35:07.049000,100.12366666666668
1011,8,51,8,7,7.0,6.0,1,Finished,57,203.822,1:35.589,5708.765,0 days 01:35:08.765000,100.15377192982456
1011,842,9,13,8,8.0,4.0,1,Finished,57,204.46,1:35.291,5719.389,0 days 01:35:19.389000,100.34015789473683
1011,848,5,12,9,9.0,2.0,1,Finished,57,201.372,1:36.752,5723.992,0 days 01:35:23.992000,100.42091228070176
1011,815,211,14,10,10.0,1.0,1,Finished,57,202.254,1:36.330,5724.991,0 days 01:35:24.991000,100.43843859649122
1011,841,51,16,11,11.0,0.0,1,Finished,57,204.575,1:35.237,5725.894,0 days 01:35:25.894000,100.4542807017544
1011,826,5,15,12,12.0,0.0,11,+1 Lap,56,205.228,1:34.934,6225.146,0 days 01:43:45.146000,101.12323214285712
1011,825,210,6,13,13.0,0.0,11,+1 Lap,56,203.178,1:35.892,6226.181,0 days 01:43:46.181000,101.1400357142857
1011,840,211,18,14,14.0,0.0,11,+1 Lap,56,200.781,1:37.037,6245.596,0 days 01:44:05.596000,101.45542857142856
1011,847,3,19,15,15.0,0.0,11,+1 Lap,56,200.211,1:37.313,6289.03,0 days 01:44:49.030000,102.16098214285716
1011,9,3,20,16,16.0,0.0,12,+2 Laps,55,199.005,1:37.903,6513.431,0 days 01:48:33.431000,102.9466
1011,807,4,17,17,,0.0,5,Engine,53,204.623,1:35.215,6573.251,0 days 01:49:33.251000,98.5642641509434
1011,817,4,10,18,,0.0,60,Out of fuel,53,201.487,1:36.697,6589.075,0 days 01:49:49.075000,98.80154716981131
1011,832,1,7,19,,0.0,130,Collision damage,53,203.829,1:35.586,6689.309,0 days 01:51:29.309000,100.3045283018868
1011,154,210,11,20,,0.0,31,Retired,16,200.316,1:37.262,13392.069,0 days 03:43:12.069000,103.047625
1012,1,131,2,1,1.0,25.0,1,Finished,56,204.642,1:35.892,5526.35,0 days 01:32:06.350000,98.68482142857144
1012,822,131,1,2,2.0,18.0,1,Finished,56,206.842,1:34.872,5532.902,0 days 01:32:12.902000,98.80182142857144
1012,20,6,3,3,3.0,15.0,1,Finished,56,206.921,1:34.836,5540.094,0 days 01:32:20.094000,98.93025
1012,830,9,5,4,4.0,12.0,1,Finished,56,204.108,1:36.143,5553.977,0 days 01:32:33.977000,99.17816071428572
1012,844,6,4,5,5.0,10.0,1,Finished,56,206.869,1:34.860,5557.626,0 days 01:32:37.626000,99.24332142857143
1012,842,9,6,6,6.0,9.0,1,Finished,56,207.126,1:34.742,5615.657,0 days 01:33:35.657000,100.2795892857143
1012,817,4,7,7,7.0,6.0,11,+1 Lap,55,198.957,1:38.632,6091.32,0 days 01:41:31.320000,100.71627272727274
1012,815,211,12,8,8.0,4.0,11,+1 Lap,55,198.816,1:38.702,6093.506,0 days 01:41:33.506000,100.75241818181816
1012,8,51,13,9,9.0,2.0,11,+1 Lap,55,200.625,1:37.812,6100.853,0 days 01:41:40.853000,100.87389090909092
1012,848,5,0,10,10.0,1.0,11,+1 Lap,55,198.416,1:38.901,6114.698,0 days 01:41:54.698000,101.10281818181818
1012,154,210,10,11,11.0,0.0,11,+1 Lap,55,202.57,1:36.873,6115.82,0 days 01:41:55.820000,101.12136363636364
1012,840,211,16,12,12.0,0.0,11,+1 Lap,55,202.978,1:36.678,6123.1,0 days 01:42:03.100000,101.24172727272727
1012,825,210,9,13,13.0,0.0,11,+1 Lap,55,201.327,1:37.471,6124.067,0 days 01:42:04.067000,101.25772727272728
1012,832,1,14,14,14.0,0.0,11,+1 Lap,55,201.263,1:37.502,6134.98,0 days 01:42:14.980000,101.43816363636364
1012,841,51,19,15,15.0,0.0,11,+1 Lap,55,200.142,1:38.048,6138.313,0 days 01:42:18.313000,101.49327272727272
1012,847,3,17,16,16.0,0.0,12,+2 Laps,54,201.716,1:37.283,6389.651,0 days 01:46:29.651000,102.7936111111111
1012,9,3,18,17,17.0,0.0,12,+2 Laps,54,196.684,1:39.772,6408.142,0 days 01:46:48.142000,103.0910925925926
1012,846,1,15,18,18.0,0.0,4,Collision,50,199.536,1:38.346,7095.921,0 days 01:58:15.921000,103.0186
1012,826,5,11,19,,0.0,4,Collision,41,200.291,1:37.975,8652.563,0 days 02:24:12.563000,103.00670731707316
1012,807,4,8,20,,0.0,131,Power Unit,16,196.871,1:39.677,13150.714,0 days 03:39:10.714000,104.37075
1013,822,131,1,1,1.0,25.0,1,Finished,51,207.748,1:44.024,5512.942,0 days 01:31:52.942000,108.09690196078432
1013,1,131,2,2,2.0,18.0,1,Finished,51,207.465,1:44.166,5514.466,0 days 01:31:54.466000,108.1267843137255
1013,20,6,3,3,3.0,15.0,1,Finished,51,206.546,1:44.629,5524.681,0 days 01:32:04.681000,108.32707843137254
1013,830,9,4,4,4.0,12.0,1,Finished,51,206.221,1:44.794,5530.435,0 days 01:32:10.435000,108.43990196078433
1013,844,6,8,5,5.0,11.0,1,Finished,51,209.795,1:43.009,5582.049,0 days 01:33:02.049000,109.45194117647058
1013,815,211,5,6,6.0,8.0,1,Finished,51,204.795,1:45.524,5589.358,0 days 01:33:09.358000,109.5952549019608
1013,832,1,9,7,7.0,6.0,1,Finished,51,204.247,1:45.807,5596.768,0 days 01:33:16.768000,109.74054901960784
1013,846,1,7,8,8.0,4.0,1,Finished,51,205.047,1:45.394,5613.21,0 days 01:33:33.210000,110.0629411764706
1013,840,211,13,9,9.0,2.0,1,Finished,51,203.858,1:46.009,5616.758,0 days 01:33:36.758000,110.13250980392156
1013,8,51,0,10,10.0,1.0,11,+1 Lap,50,202.958,1:46.479,6089.865,0 days 01:41:29.865000,110.564
1013,848,5,11,11,11.0,0.0,11,+1 Lap,50,204.349,1:45.754,6092.838,0 days 01:41:32.838000,110.61798
1013,841,51,17,12,12.0,0.0,11,+1 Lap,50,203.935,1:45.969,6095.585,0 days 01:41:35.585000,110.66784
1013,825,210,12,13,13.0,0.0,11,+1 Lap,50,202.572,1:46.682,6126.175,0 days 01:42:06.175000,111.22322
1013,807,4,15,14,14.0,0.0,11,+1 Lap,50,201.204,1:47.407,6153.675,0 days 01:42:33.675000,111.7225
1013,847,3,16,15,15.0,0.0,12,+2 Laps,49,201.497,1:47.251,6384.312,0 days 01:46:24.312000,112.77710204081632
1013,9,3,0,16,16.0,0.0,12,+2 Laps,49,200.64,1:47.709,6422.548,0 days 01:47:02.548000,113.4525306122449
1013,842,9,0,17,,0.0,7,Transmission,38,204.43,1:45.712,7964.622,0 days 02:12:44.622000,108.45073684210526
1013,154,210,14,18,,0.0,23,Brakes,38,199.146,1:48.517,8249.536,0 days 02:17:29.536000,112.33028947368422
1013,826,5,6,19,,0.0,4,Collision,33,200.692,1:47.681,9071.108,0 days 02:31:11.108000,111.86469696969696
1013,817,4,10,20,,0.0,4,Collision,31,202.41,1:46.767,9444.358,0 days 02:37:24.358000,112.23241935483873
1014,1,131,2,1,1.0,26.0,1,Finished,66,213.499,1:18.492,5750.443,0 days 01:35:50.443000,87.12792424242424
1014,822,131,1,2,2.0,18.0,1,Finished,66,212.835,1:18.737,5754.517,0 days 01:35:54.517000,87.18965151515151
1014,830,9,4,3,3.0,15.0,1,Finished,66,210.081,1:19.769,5758.122,0 days 01:35:58.122000,87.24427272727273
1014,20,6,3,4,4.0,12.0,1,Finished,66,209.947,1:19.820,5759.61,0 days 01:35:59.610000,87.26681818181818
1014,844,6,5,5,5.0,10.0,1,Finished,66,209.469,1:20.002,5763.804,0 days 01:36:03.804000,87.33036363636364
1014,842,9,6,6,6.0,8.0,1,Finished,66,208.08,1:20.536,5770.019,0 days 01:36:10.019000,87.42453030303031
1014,825,210,8,7,7.0,6.0,1,Finished,66,207.478,1:20.770,5778.602,0 days 01:36:18.602000,87.55457575757576
1014,832,1,12,8,8.0,4.0,1,Finished,66,207.249,1:20.859,5782.785,0 days 01:36:22.785000,87.61795454545454
1014,826,5,9,9,9.0,2.0,1,Finished,66,207.591,1:20.726,5783.499,0 days 01:36:23.499000,87.62877272727272
1014,154,210,7,10,10.0,1.0,1,Finished,66,206.743,1:21.057,5785.084,0 days 01:36:25.084000,87.65278787878788
1014,848,5,11,11,11.0,0.0,1,Finished,66,206.817,1:21.028,5785.888,0 days 01:36:25.888000,87.66496969696969
1014,817,4,13,12,12.0,0.0,1,Finished,66,207.876,1:20.615,5787.201,0 days 01:36:27.201000,87.68486363636363
1014,807,4,0,13,13.0,0.0,1,Finished,66,206.171,1:21.282,5789.684,0 days 01:36:29.684000,87.72248484848485
1014,8,51,14,14,14.0,0.0,1,Finished,66,205.917,1:21.382,5792.246,0 days 01:36:32.246000,87.76130303030303
1014,815,211,15,15,15.0,0.0,1,Finished,66,204.717,1:21.859,5797.32,0 days 01:36:37.320000,87.83818181818181
1014,841,51,18,16,16.0,0.0,1,Finished,66,204.782,1:21.833,5798.134,0 days 01:36:38.134000,87.85051515151515
1014,847,3,19,17,17.0,0.0,11,+1 Lap,65,203.418,1:22.382,6371.585,0 days 01:46:11.585000,89.38812307692308
1014,9,3,17,18,18.0,0.0,11,+1 Lap,65,201.413,1:23.202,6379.575,0 days 01:46:19.575000,89.50021538461539
1014,840,211,16,19,,0.0,4,Collision,44,201.355,1:23.226,9596.973,0 days 02:39:56.973000,85.0343181818182
1014,846,1,10,20,,0.0,4,Collision,44,202.977,1:22.561,9598.474,0 days 02:39:58.474000,85.04761363636364
1015,1,131,1,1,1.0,25.0,1,Finished,78,157.721,1:16.167,6208.437,0 days 01:43:28.437000,79.59534615384615
1015,20,6,4,2,2.0,18.0,1,Finished,78,157.494,1:16.277,6211.039,0 days 01:43:31.039000,79.62870512820513
1015,822,131,2,3,3.0,15.0,1,Finished,78,159.828,1:15.163,6211.599,0 days 01:43:31.599000,79.63588461538461
1015,830,9,3,4,4.0,12.0,1,Finished,78,157.593,1:16.229,6208.974,0 days 01:43:28.974000,79.60223076923077
1015,842,9,8,5,5.0,11.0,1,Finished,78,161.73,1:14.279,6218.383,0 days 01:43:38.383000,79.72285897435897
1015,832,1,9,6,6.0,8.0,1,Finished,78,158.295,1:15.891,6261.891,0 days 01:44:21.891000,80.28065384615384
1015,826,5,7,7,7.0,6.0,1,Finished,78,157.471,1:16.288,6263.011,0 days 01:44:23.011000,80.29501282051282
1015,848,5,10,8,8.0,4.0,1,Finished,78,158.89,1:15.607,6263.637,0 days 01:44:23.637000,80.30303846153846
1015,817,4,6,9,9.0,2.0,1,Finished,78,158.701,1:15.697,6269.331,0 days 01:44:29.331000,80.37603846153846
1015,154,210,13,10,10.0,1.0,1,Finished,78,156.531,1:16.746,6264.471,0 days 01:44:24.471000,80.31373076923076
1015,846,1,12,11,11.0,0.0,1,Finished,78,157.214,1:16.413,6275.238,0 days 01:44:35.238000,80.45176923076923
1015,815,211,16,12,12.0,0.0,11,+1 Lap,77,156.803,1:16.613,6801.445,0 days 01:53:21.445000,80.73889610389611
1015,807,4,11,13,13.0,0.0,11,+1 Lap,77,157.496,1:16.276,6804.674,0 days 01:53:24.674000,80.77723376623376
1015,825,210,5,14,14.0,0.0,11,+1 Lap,77,156.031,1:16.992,6800.415,0 days 01:53:20.415000,80.72667532467533
1015,847,3,19,15,15.0,0.0,11,+1 Lap,77,155.938,1:17.038,6821.001,0 days 01:53:41.001000,80.97105194805195
1015,840,211,17,16,16.0,0.0,11,+1 Lap,77,157.284,1:16.379,6828.578,0 days 01:53:48.578000,81.06098701298701
1015,8,51,14,17,17.0,0.0,11,+1 Lap,77,157.166,1:16.436,6845.407,0 days 01:54:05.407000,81.26076623376623
1015,9,3,20,18,18.0,0.0,11,+1 Lap,77,155.233,1:17.388,6878.694,0 days 01:54:38.694000,81.65590909090909
1015,841,51,18,19,19.0,0.0,12,+2 Laps,76,157.448,1:16.299,7079.506,0 days 01:57:59.506000,81.76838157894737
1015,844,6,15,20,,0.0,4,Collision,16,151.775,1:19.151,20575.794,0 days 05:42:55.794000,90.65025
1016,1,131,2,1,1.0,25.0,1,Finished,70,209.851,1:14.813,5347.084,0 days 01:29:07.084000,76.38691428571428
1016,20,6,1,2,2.0,18.0,1,Finished,70,209.677,1:14.875,5345.742,0 days 01:29:05.742000,76.36774285714286
1016,844,6,3,3,3.0,15.0,1,Finished,70,211.14,1:14.356,5351.78,0 days 01:29:11.780000,76.454
1016,822,131,6,4,4.0,13.0,1,Finished,70,214.833,1:13.078,5398.127,0 days 01:29:58.127000,77.1161
1016,830,9,9,5,5.0,10.0,1,Finished,70,209.98,1:14.767,5404.739,0 days 01:30:04.739000,77.21055714285714
1016,817,4,4,6,6.0,8.0,11,+1 Lap,69,206.37,1:16.075,5861.911,0 days 01:37:41.911000,77.53850724637681
1016,807,4,7,7,7.0,6.0,11,+1 Lap,69,206.587,1:15.995,5862.352,0 days 01:37:42.352000,77.54433333333334
1016,842,9,5,8,8.0,4.0,11,+1 Lap,69,206.147,1:16.157,5873.38,0 days 01:37:53.380000,77.69021739130434
1016,840,211,17,9,9.0,2.0,11,+1 Lap,69,206.456,1:16.043,5893.635,0 days 01:38:13.635000,77.9581304347826
1016,826,5,10,10,10.0,1.0,11,+1 Lap,69,206.036,1:16.198,5896.361,0 days 01:38:16.361000,77.9941884057971
1016,832,1,11,11,11.0,0.0,11,+1 Lap,69,205.301,1:16.471,5898.736,0 days 01:38:18.736000,78.02560869565217
1016,815,211,15,12,12.0,0.0,11,+1 Lap,69,205.723,1:16.314,5907.755,0 days 01:38:27.755000,78.14491304347825
1016,841,51,12,13,13.0,0.0,11,+1 Lap,69,205.586,1:16.365,5932.921,0 days 01:38:52.921000,78.47779710144927
1016,154,210,14,14,14.0,0.0,11,+1 Lap,69,205.909,1:16.245,5934.75,0 days 01:38:54.750000,78.50198550724637
1016,8,51,16,15,15.0,0.0,11,+1 Lap,69,208.101,1:15.442,5935.364,0 days 01:38:55.364000,78.51010144927537
1016,847,3,18,16,16.0,0.0,12,+2 Laps,68,203.254,1:17.241,6170.056,0 days 01:42:50.056000,79.40870588235295
1016,825,210,0,17,17.0,0.0,12,+2 Laps,68,203.075,1:17.309,6179.854,0 days 01:42:59.854000,79.53479411764705
1016,9,3,19,18,18.0,0.0,13,+3 Laps,67,203.139,1:17.285,6403.235,0 days 01:46:43.235000,80.2410447761194
1016,848,5,13,19,,0.0,130,Collision damage,59,203.491,1:17.151,7672.992,0 days 02:07:52.992000,79.4305593220339
1016,846,1,8,20,,0.0,22,Suspension,8,201.217,1:18.023,16453.995,0 days 04:34:13.995000,80.775625
1017,1,131,1,1,1.0,25.0,1,Finished,53,226.717,1:32.764,5071.198,0 days 01:24:31.198000,95.68298113207548
1017,822,131,2,2,2.0,18.0,1,Finished,53,224.725,1:33.586,5089.254,0 days 01:24:49.254000,96.02366037735848
1017,844,6,3,3,3.0,15.0,1,Finished,53,224.146,1:33.828,5090.183,0 days 01:24:50.183000,96.04118867924528
1017,830,9,4,4,4.0,12.0,1,Finished,53,223.351,1:34.162,5106.103,0 days 01:25:06.103000,96.34156603773584
1017,20,6,7,5,5.0,11.0,1,Finished,53,226.775,1:32.740,5133.994,0 days 01:25:33.994000,96.86781132075473
1017,832,1,6,6,6.0,8.0,1,Finished,53,222.408,1:34.561,5166.66,0 days 01:26:06.660000,97.48415094339624
1017,8,51,12,7,7.0,6.0,11,+1 Lap,52,221.677,1:34.873,5591.678,0 days 01:33:11.678000,97.68828846153846
1017,807,4,13,8,8.0,4.0,11,+1 Lap,52,221.497,1:34.950,5592.294,0 days 01:33:12.294000,97.69905769230768
1017,846,1,5,9,9.0,2.0,11,+1 Lap,52,221.955,1:34.754,5594.321,0 days 01:33:14.321000,97.73446153846156
1017,842,9,9,10,10.0,1.0,11,+1 Lap,52,220.922,1:35.197,5600.078,0 days 01:33:20.078000,97.83503846153846
1017,817,4,8,11,11.0,0.0,11,+1 Lap,52,221.032,1:35.150,5590.661,0 days 01:33:10.661000,97.67051923076924
1017,815,211,14,12,12.0,0.0,11,+1 Lap,52,221.348,1:35.014,5605.683,0 days 01:33:25.683000,97.93296153846154
1017,840,211,17,13,13.0,0.0,11,+1 Lap,52,221.558,1:34.924,5608.292,0 days 01:33:28.292000,97.97853846153846
1017,826,5,19,14,14.0,0.0,11,+1 Lap,52,220.857,1:35.225,5621.751,0 days 01:33:41.751000,98.21367307692309
1017,848,5,11,15,15.0,0.0,11,+1 Lap,52,221.313,1:35.029,5624.387,0 days 01:33:44.387000,98.25973076923076
1017,841,51,10,16,16.0,0.0,11,+1 Lap,52,221.113,1:35.115,5643.337,0 days 01:34:03.337000,98.59078846153844
1017,825,210,15,17,17.0,0.0,11,+1 Lap,52,219.78,1:35.692,5648.919,0 days 01:34:08.919000,98.6883076923077
1017,9,3,18,18,18.0,0.0,12,+2 Laps,51,217.696,1:36.608,5888.32,0 days 01:38:08.320000,100.09043137254902
1017,847,3,20,19,19.0,0.0,12,+2 Laps,51,219.463,1:35.830,5898.785,0 days 01:38:18.785000,100.2683137254902
1017,154,210,16,20,20.0,0.0,31,Retired,44,219.782,1:35.691,6908.243,0 days 01:55:08.243000,98.74561363636364
1018,830,9,2,1,1.0,26.0,1,Finished,71,230.378,1:07.475,4921.822,0 days 01:22:01.822000,69.32143661971831
1018,844,6,1,2,2.0,18.0,1,Finished,71,228.62,1:07.994,4924.546,0 days 01:22:04.546000,69.35980281690141
1018,822,131,3,3,3.0,15.0,1,Finished,71,226.716,1:08.565,4940.782,0 days 01:22:20.782000,69.58847887323944
1018,20,6,9,4,4.0,12.0,1,Finished,71,229.694,1:07.676,4941.432,0 days 01:22:21.432000,69.5976338028169
1018,1,131,4,5,5.0,10.0,1,Finished,71,228.432,1:08.050,4944.627,0 days 01:22:24.627000,69.6426338028169
1018,846,1,5,6,6.0,8.0,11,+1 Lap,70,226.274,1:08.699,5393.111,0 days 01:29:53.111000,70.3327
1018,842,9,8,7,7.0,6.0,11,+1 Lap,70,225.974,1:08.790,5399.405,0 days 01:29:59.405000,70.41477142857143
1018,832,1,19,8,8.0,4.0,11,+1 Lap,70,228.207,1:08.117,5411.641,0 days 01:30:11.641000,70.57434285714285
1018,8,51,6,9,9.0,2.0,11,+1 Lap,70,224.876,1:09.126,5413.951,0 days 01:30:13.951000,70.60447142857143
1018,841,51,7,10,10.0,1.0,11,+1 Lap,70,225.12,1:09.051,5414.676,0 days 01:30:14.676000,70.61392857142857
1018,815,211,13,11,11.0,0.0,11,+1 Lap,70,225.087,1:09.061,5417.688,0 days 01:30:17.688000,70.65321428571428
1018,817,4,12,12,12.0,0.0,11,+1 Lap,70,228.536,1:08.019,5418.96,0 days 01:30:18.960000,70.66980000000001
1018,807,4,15,13,13.0,0.0,11,+1 Lap,70,224.48,1:09.248,5420.852,0 days 01:30:20.852000,70.69447142857143
1018,840,211,14,14,14.0,0.0,11,+1 Lap,70,224.35,1:09.288,5429.537,0 days 01:30:29.537000,70.80772857142857
1018,848,5,18,15,15.0,0.0,11,+1 Lap,70,225.463,1:08.946,5431.37,0 days 01:30:31.370000,70.83164285714285
1018,154,210,11,16,16.0,0.0,11,+1 Lap,70,225.329,1:08.987,5440.071,0 days 01:30:40.071000,70.9451142857143
1018,826,5,16,17,17.0,0.0,11,+1 Lap,70,223.672,1:09.498,5463.689,0 days 01:31:03.689000,71.25311428571429
1018,847,3,0,18,18.0,0.0,12,+2 Laps,69,222.303,1:09.926,5639.863,0 days 01:33:59.863000,71.56278260869566
1018,825,210,10,19,19.0,0.0,12,+2 Laps,69,225.604,1:08.903,5664.832,0 days 01:34:24.832000,71.87960869565218
1018,9,3,17,20,20.0,0.0,13,+3 Laps,68,219.051,1:10.964,5873.342,0 days 01:37:53.342000,72.56414705882354
1019,1,131,2,1,1.0,26.0,1,Finished,52,242.735,1:27.369,4868.452,0 days 01:21:08.452000,93.62407692307691
1019,822,131,1,2,2.0,18.0,1,Finished,52,242.633,1:27.406,4893.38,0 days 01:21:33.380000,94.10346153846154
1019,844,6,3,3,3.0,15.0,1,Finished,52,237.452,1:29.313,4898.569,0 days 01:21:38.569000,94.20325
1019,842,9,5,4,4.0,12.0,1,Finished,52,236.839,1:29.544,4903.144,0 days 01:21:43.144000,94.29123076923078
1019,830,9,4,5,5.0,10.0,1,Finished,52,237.561,1:29.272,4907.91,0 days 01:21:47.910000,94.3828846153846
