RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,ML_SUCCESS_SCORE
213,50,25,14,13,,0.0,6,Gearbox,42,0.0,,7506.064,02:05:06.064000,31.13
213,25,22,11,14,,0.0,7,Transmission,35,0.0,,9173.965,02:32:53.965000,26.86
213,22,24,3,15,,0.0,6,Gearbox,33,0.0,,9867.479,02:44:27.479000,21.93
213,15,18,20,16,,0.0,5,Engine,32,0.0,,9995.267,02:46:35.267000,16.85
213,23,17,7,17,,0.0,3,Accident,14,0.0,,14993.065,04:09:53.065000,11.99
213,79,18,22,18,,0.0,20,Spun off,5,0.0,,16592.81,04:36:32.810000,6.3
213,35,3,2,19,,0.0,3,Accident,1,0.0,,17414.968,04:50:14.968000,0.0
214,30,6,1,1,1.0,10.0,1,Finished,72,0.0,,5930.492,01:38:50.492000,80.0
214,49,3,2,2,2.0,6.0,1,Finished,72,0.0,,5954.029,01:39:14.029000,76.19
214,56,6,5,3,3.0,4.0,1,Finished,72,0.0,,6005.293,01:40:05.293000,72.66
214,35,3,4,4,4.0,3.0,1,Finished,72,0.0,,6012.276,01:40:12.276000,68.6
214,55,22,8,5,5.0,2.0,1,Finished,72,0.0,,6013.227,01:40:13.227000,65.17
214,23,17,3,6,6.0,1.0,1,Finished,72,0.0,,6020.363,01:40:20.363000,60.95
214,14,1,9,7,7.0,0.0,4,Collision,71,0.0,,6304.149,01:45:04.149000,58.94
214,65,15,14,8,8.0,0.0,11,+1 Lap,71,0.0,,6544.858,01:49:04.858000,57.01
214,21,17,11,9,9.0,0.0,11,+1 Lap,71,0.0,,6589.058,01:49:49.058000,52.86
214,15,20,6,10,10.0,0.0,12,+2 Laps,70,0.0,,6812.019,01:53:32.019000,50.17
214,79,18,21,11,11.0,0.0,12,+2 Laps,70,0.0,,6852.538,01:54:12.538000,48.66
214,71,21,17,12,12.0,0.0,13,+3 Laps,69,0.0,,7078.602,01:57:58.602000,43.29
214,63,25,19,13,,0.0,10,Electrical,61,0.0,,9317.486,02:35:17.486000,40.63
214,25,22,7,14,,0.0,20,Spun off,60,0.0,,9388.669,02:36:28.669000,35.32
214,64,21,16,15,,0.0,20,Spun off,58,0.0,,10302.653,02:51:42.653000,32.01
214,82,15,20,16,,0.0,20,Spun off,40,0.0,,16184.596,04:29:44.596000,28.78
214,22,24,13,17,,0.0,5,Engine,36,0.0,,16604.241,04:36:44.241000,24.32
214,76,24,15,18,,0.0,23,Brakes,33,0.0,,17647.968,04:54:07.968000,19.93
214,57,1,10,19,,0.0,5,Engine,18,0.0,,21554.646,05:59:14.646000,15.52
214,50,25,18,20,,0.0,20,Spun off,15,0.0,,23130.233,06:25:30.233000,10.77
214,75,20,12,21,,0.0,20,Spun off,7,0.0,,25448.14,07:04:08.140000,5.48
214,58,18,22,22,,0.0,5,Engine,5,0.0,,26862.287,07:27:42.287000,0.0
215,35,3,1,1,1.0,10.0,1,Finished,59,0.0,,5281.665,01:28:01.665000,80.0
215,55,22,11,2,2.0,6.0,1,Finished,59,0.0,,5291.87,01:28:11.870000,78.52
215,25,22,8,3,3.0,4.0,1,Finished,59,0.0,,5292.961,01:28:12.961000,73.39
215,14,1,6,4,4.0,3.0,1,Finished,59,0.0,,5312.894,01:28:32.894000,68.52
215,23,17,5,5,5.0,2.0,1,Finished,59,0.0,,5313.545,01:28:33.545000,64.04
215,71,21,12,6,6.0,1.0,1,Finished,59,0.0,,5355.217,01:29:15.217000,61.48
215,21,17,10,7,7.0,0.0,11,+1 Lap,58,0.0,,5806.997,01:36:46.997000,57.61
215,15,20,13,8,8.0,0.0,11,+1 Lap,58,0.0,,5816.997,01:36:56.997000,53.91
215,82,15,14,9,9.0,0.0,11,+1 Lap,58,0.0,,5854.752,01:37:34.752000,49.56
215,75,20,15,11,11.0,0.0,5,Engine,57,0.0,,5890.209,01:38:10.209000,46.01
215,58,18,21,10,10.0,0.0,11,+1 Lap,58,0.0,,5897.482,01:38:17.482000,42.61
215,57,1,3,12,,0.0,5,Engine,52,0.0,,7151.654,01:59:11.654000,38.53
215,76,24,16,13,,0.0,5,Engine,50,0.0,,7902.454,02:11:42.454000,37.28
215,56,6,7,15,,0.0,86,Halfshaft,44,0.0,,9308.677,02:35:08.677000,32.34
215,50,25,20,14,,0.0,5,Engine,45,0.0,,9348.907,02:35:48.907000,27.56
215,63,25,18,16,,0.0,5,Engine,44,0.0,,9556.994,02:39:16.994000,22.31
215,65,15,9,17,,0.0,10,Electrical,42,0.0,,10242.732,02:50:42.732000,16.84
215,30,6,4,18,,0.0,36,Wheel,38,0.0,,11069.65,03:04:29.650000,11.52
215,22,24,22,19,,0.0,5,Engine,37,0.0,,11447.319,03:10:47.319000,5.92
215,64,21,17,20,,0.0,5,Engine,29,0.0,,13775.859,03:49:35.859000,0.0
216,77,22,1,1,1.0,10.0,1,Finished,45,0.0,,4859.046,01:20:59.046000,80.0
216,30,6,4,2,2.0,6.0,1,Finished,45,0.0,,4876.573,01:21:16.573000,76.03
216,57,1,3,3,3.0,4.0,1,Finished,45,0.0,,4883.816,01:21:23.816000,72.04
216,15,20,11,4,4.0,3.0,1,Finished,45,0.0,,4886.211,01:21:26.211000,68.69
216,23,17,7,5,5.0,2.0,1,Finished,45,0.0,,4889.041,01:21:29.041000,64.4
216,55,22,6,6,6.0,1.0,1,Finished,45,0.0,,4893.763,01:21:33.763000,60.38
216,75,20,17,7,7.0,0.0,1,Finished,45,0.0,,4938.768,01:22:18.768000,57.92
216,71,21,13,8,8.0,0.0,11,+1 Lap,44,0.0,,5378.333,01:29:38.333000,52.55
216,82,15,18,9,9.0,0.0,11,+1 Lap,44,0.0,,5388.91,01:29:48.910000,50.11
216,50,25,20,10,10.0,0.0,11,+1 Lap,44,0.0,,5440.813,01:30:40.813000,46.12
216,21,17,2,11,11.0,0.0,15,+5 Laps,40,0.0,,5901.628,01:38:21.628000,44.15
216,35,3,9,14,,0.0,20,Spun off,33,0.0,,7833.578,02:10:33.578000,39.54
216,22,24,12,12,,0.0,5,Engine,33,0.0,,7898.705,02:11:38.705000,35.28
216,63,25,19,13,,0.0,8,Clutch,33,0.0,,8067.969,02:14:27.969000,31.76
216,76,24,15,15,,0.0,5,Engine,27,0.0,,9466.161,02:37:46.161000,27.9
216,79,18,22,16,,0.0,60,Out of fuel,23,0.0,,10515.898,02:55:15.898000,24.02
216,65,15,14,17,,0.0,3,Accident,8,0.0,,14249.697,03:57:29.697000,20.59
216,64,21,16,18,,0.0,3,Accident,8,0.0,,14252.663,03:57:32.663000,15.5
216,14,1,8,19,,0.0,7,Transmission,1,0.0,,20494.944,05:41:34.944000,11.42
216,49,3,5,20,,0.0,4,Collision,1,0.0,,27892.656,07:44:52.656000,5.83
216,56,6,10,21,,0.0,4,Collision,1,0.0,,28260.864,07:51:00.864000,0.0
217,35,3,2,1,1.0,10.0,1,Finished,77,0.0,,6347.149,01:45:47.149000,80.0
217,71,21,3,2,2.0,6.0,1,Finished,77,0.0,,6356.228,01:45:56.228000,76.19
217,65,15,10,3,3.0,4.0,1,Finished,77,0.0,,6367.594,01:46:07.594000,73.05
217,30,6,1,4,4.0,3.0,1,Finished,77,0.0,,6377.65,01:46:17.650000,68.57
217,23,17,14,5,5.0,2.0,1,Finished,77,0.0,,6377.864,01:46:17.864000,66.5
217,75,20,16,6,6.0,1.0,1,Finished,77,0.0,,6388.661,01:46:28.661000,64.26
217,15,20,12,7,7.0,0.0,1,Finished,77,0.0,,6422.701,01:47:02.701000,58.54
217,77,22,7,8,8.0,0.0,1,Finished,77,0.0,,6423.558,01:47:03.558000,54.08
217,56,6,5,9,9.0,0.0,20,Spun off,76,0.0,,6693.351,01:51:33.351000,51.73
217,79,18,20,10,10.0,0.0,11,+1 Lap,76,0.0,,6946.866,01:55:46.866000,51.72
217,55,22,9,11,11.0,0.0,11,+1 Lap,76,0.0,,6955.373,01:55:55.373000,45.5
217,58,18,22,12,12.0,0.0,12,+2 Laps,75,0.0,,7270.613,02:01:10.613000,43.59
217,63,25,21,13,13.0,0.0,12,+2 Laps,75,0.0,,7271.507,02:01:11.507000,39.23
217,14,1,8,14,,0.0,10,Electrical,65,0.0,,10149.218,02:49:09.218000,35.67
217,50,25,18,15,,0.0,6,Gearbox,61,0.0,,11781.857,03:16:21.857000,32.24
217,64,21,19,16,,0.0,10,Electrical,53,0.0,,14203.097,03:56:43.097000,27.9
217,21,17,13,17,,0.0,20,Spun off,42,0.0,,17508.892,04:51:48.892000,23.79
217,49,3,6,18,,0.0,74,Fuel,29,0.0,,21245.801,05:54:05.801000,19.11
217,22,24,11,19,,0.0,5,Engine,29,0.0,,21868.894,06:04:28.894000,14.47
217,57,1,4,20,,0.0,9,Hydraulics,12,0.0,,26889.151,07:28:09.151000,10.73
217,81,15,15,21,,0.0,5,Engine,7,0.0,,30093.426,08:21:33.426000,5.46
217,76,24,17,22,,0.0,3,Accident,5,0.0,,34693.536,09:38:13.536000,0.0
218,30,6,3,1,1.0,10.0,1,Finished,44,0.0,,5626.717,01:33:46.717000,80.17
218,21,17,4,2,2.0,6.0,1,Finished,44,0.0,,5653.47,01:34:13.470000,76.39
218,57,1,5,16,,0.0,2,Disqualified,44,0.0,,5657.573,01:34:17.573000,72.87
218,49,3,7,3,3.0,4.0,1,Finished,44,0.0,,5658.864,01:34:18.864000,69.25
218,65,15,11,4,4.0,3.0,1,Finished,44,0.0,,5665.742,01:34:25.742000,65.71
218,35,3,1,5,5.0,2.0,1,Finished,44,0.0,,5668.82,01:34:28.820000,61.09
218,77,22,15,6,6.0,1.0,1,Finished,44,0.0,,5690.458,01:34:50.458000,59.11
218,64,21,8,7,7.0,0.0,1,Finished,44,0.0,,5712.648,01:35:12.648000,53.75
218,55,22,2,8,8.0,0.0,1,Finished,44,0.0,,5728.725,01:35:28.725000,49.52
218,81,15,13,9,9.0,0.0,1,Finished,44,0.0,,5729.299,01:35:29.299000,46.78
218,56,6,17,10,10.0,0.0,11,+1 Lap,43,0.0,,6175.235,01:42:55.235000,44.51
218,63,25,19,11,11.0,0.0,11,+1 Lap,43,0.0,,6219.086,01:43:39.086000,41.13
218,76,24,18,12,12.0,0.0,11,+1 Lap,43,0.0,,6231.485,01:43:51.485000,37.12
218,71,21,9,13,13.0,0.0,12,+2 Laps,42,0.0,,6444.572,01:47:24.572000,33.63
218,79,18,20,14,14.0,0.0,12,+2 Laps,42,0.0,,6500.396,01:48:20.396000,30.1
218,15,20,14,15,15.0,0.0,12,+2 Laps,42,0.0,,6631.387,01:50:31.387000,25.35
218,50,25,21,17,,0.0,20,Spun off,25,0.0,,11914.617,03:18:34.617000,23.58
218,23,17,6,18,,0.0,20,Spun off,21,0.0,,13605.453,03:46:45.453000,18.91
218,14,1,10,19,,0.0,20,Spun off,19,0.0,,14174.586,03:56:14.586000,14.57
218,58,18,22,20,,0.0,20,Spun off,18,0.0,,14920.411,04:08:40.411000,9.78
218,22,24,12,21,,0.0,38,Steering,8,0.0,,20426.729,05:40:26.729000,5.32
218,75,20,16,22,,0.0,10,Electrical,5,0.0,,23677.623,06:34:37.623000,0.0
219,14,1,6,1,1.0,10.0,1,Finished,53,0.0,,4624.609,01:17:04.609000,80.85
219,55,22,1,2,2.0,6.0,1,Finished,53,0.0,,4626.546,01:17:06.546000,76.19
219,49,3,2,3,3.0,4.0,1,Finished,53,0.0,,4628.952,01:17:08.952000,72.38
219,21,17,3,4,4.0,3.0,1,Finished,53,0.0,,4630.48,01:17:10.480000,68.57
219,35,3,4,5,5.0,2.0,1,Finished,53,0.0,,4631.025,01:17:11.025000,65.06
219,30,6,9,6,6.0,1.0,1,Finished,53,0.0,,4636.09,01:17:16.090000,61.94
219,77,22,7,7,7.0,0.0,1,Finished,53,0.0,,4637.08,01:17:17.080000,58.07
219,56,6,10,8,8.0,0.0,1,Finished,53,0.0,,4642.248,01:17:22.248000,54.56
219,57,1,5,9,9.0,0.0,1,Finished,53,0.0,,4673.982,01:17:53.982000,49.95
219,15,20,16,10,10.0,0.0,1,Finished,53,0.0,,4687.315,01:18:07.315000,48.34
219,75,20,15,11,11.0,0.0,1,Finished,53,0.0,,4687.936,01:18:07.936000,44.13
219,81,15,18,12,12.0,0.0,11,+1 Lap,52,0.0,,5101.997,01:25:01.997000,41.48
219,22,24,11,13,13.0,0.0,11,+1 Lap,52,0.0,,5146.836,01:25:46.836000,35.48
219,58,18,22,14,14.0,0.0,13,+3 Laps,50,0.0,,5625.4,01:33:45.400000,35.19
219,71,21,14,15,,0.0,5,Engine,46,0.0,,6336.919,01:45:36.919000,30.01
219,65,15,12,17,,0.0,4,Collision,38,0.0,,8201.58,02:16:41.580000,27.2
219,23,17,8,16,,0.0,4,Collision,39,0.0,,8201.93,02:16:41.930000,22.53
219,63,25,19,18,,0.0,5,Engine,33,0.0,,9505.01,02:38:25.010000,19.06
219,76,24,13,19,,0.0,7,Transmission,31,0.0,,9933.78,02:45:33.780000,14.57
219,50,25,20,20,,0.0,6,Gearbox,12,0.0,,14668.094,04:04:28.094000,10.46
219,79,18,21,21,,0.0,20,Spun off,8,0.0,,15912.39,04:25:12.390000,5.45
219,64,21,17,22,,0.0,22,Suspension,4,0.0,,17164.404,04:46:04.404000,0.0
220,35,3,1,1,1.0,10.0,1,Finished,71,0.0,,5255.999,01:27:35.999000,80.0
220,14,1,10,2,2.0,6.0,1,Finished,71,0.0,,5258.908,01:27:38.908000,77.07
220,49,3,4,3,3.0,4.0,1,Finished,71,0.0,,5259.961,01:27:39.961000,72.03
220,21,17,14,4,4.0,3.0,1,Finished,71,0.0,,5268.126,01:27:48.126000,70.18
220,23,17,11,5,5.0,2.0,1,Finished,71,0.0,,5287.858,01:28:07.858000,65.02
220,30,6,9,6,6.0,1.0,1,Finished,71,0.0,,5289.409,01:28:09.409000,60.51
220,71,21,7,7,7.0,0.0,1,Finished,71,0.0,,5293.206,01:28:13.206000,56.48
220,65,15,12,8,8.0,0.0,1,Finished,71,0.0,,5305.056,01:28:25.056000,52.99
220,81,15,13,9,9.0,0.0,1,Finished,71,0.0,,5322.454,01:28:42.454000,49.24
220,77,22,18,10,10.0,0.0,11,+1 Lap,70,0.0,,5769.44,01:36:09.440000,47.33
220,79,18,19,11,11.0,0.0,12,+2 Laps,69,0.0,,6014.357,01:40:14.357000,43.14
220,50,25,20,12,12.0,0.0,12,+2 Laps,69,0.0,,6052.544,01:40:52.544000,38.74
220,64,21,17,13,13.0,0.0,14,+4 Laps,67,0.0,,6276.712,01:44:36.712000,34.36
220,22,24,5,14,14.0,0.0,20,Spun off,64,0.0,,7156.302,01:59:16.302000,30.77
220,15,20,3,15,,0.0,5,Engine,58,0.0,,8706.978,02:25:06.978000,27.72
220,76,24,6,16,,0.0,5,Engine,58,0.0,,8766.252,02:26:06.252000,23.16
220,75,20,16,17,,0.0,5,Engine,57,0.0,,9106.582,02:31:46.582000,18.85
220,63,25,21,18,,0.0,6,Gearbox,48,0.0,,11692.802,03:14:52.802000,14.57
220,56,6,8,19,,0.0,4,Collision,38,0.0,,14304.069,03:58:24.069000,9.99
220,55,22,15,20,,0.0,4,Collision,37,0.0,,14431.124,04:00:31.124000,5.08
220,57,1,2,21,,0.0,5,Engine,1,0.0,,29257.893,08:07:37.893000,0.0
221,35,3,2,1,1.0,10.0,1,Finished,67,0.0,,5487.843,01:31:27.843000,80.0
221,55,22,10,2,2.0,6.0,1,Finished,67,0.0,,5499.613,01:31:39.613000,76.84
221,49,3,3,3,3.0,4.0,1,Finished,67,0.0,,5501.323,01:31:41.323000,71.58
221,77,22,7,4,4.0,3.0,1,Finished,67,0.0,,5504.259,01:31:44.259000,67.96
221,64,21,15,5,5.0,2.0,1,Finished,67,0.0,,5530.99,01:32:10.990000,65.79
221,44,20,11,6,6.0,1.0,1,Finished,67,0.0,,5531.593,01:32:11.593000,59.89
221,65,15,16,7,7.0,0.0,1,Finished,67,0.0,,5532.197,01:32:12.197000,57.22
221,71,21,13,8,8.0,0.0,1,Finished,67,0.0,,5532.62,01:32:12.620000,51.88
221,81,15,19,9,9.0,0.0,11,+1 Lap,66,0.0,,6042.567,01:40:42.567000,49.3
221,63,25,20,10,10.0,0.0,11,+1 Lap,66,0.0,,6072.678,01:41:12.678000,44.76
221,50,25,21,11,,0.0,20,Spun off,50,0.0,,10462.791,02:54:22.791000,44.75
221,57,1,1,12,,0.0,5,Engine,43,0.0,,11952.772,03:19:12.772000,39.57
221,22,24,9,13,,0.0,6,Gearbox,43,0.0,,12134.99,03:22:14.990000,34.82
221,14,1,6,14,,0.0,5,Engine,42,0.0,,12266.298,03:24:26.298000,30.03
221,76,24,12,15,,0.0,86,Halfshaft,40,0.0,,13203.572,03:40:03.572000,25.25
221,56,6,14,16,,0.0,5,Engine,22,0.0,,18098.905,05:01:38.905000,21.72
221,75,20,17,17,,0.0,5,Engine,16,0.0,,19877.972,05:31:17.972000,16.54
221,30,6,5,18,,0.0,22,Suspension,2,0.0,,26217.36,07:16:57.360000,12.01
221,58,18,18,19,,0.0,5,Engine,1,0.0,,27895.571,07:44:55.571000,6.12
221,79,18,22,20,,0.0,4,Collision,1,0.0,,52039.503,14:27:19.503000,0.0
222,30,6,2,1,1.0,10.0,1,Finished,53,0.0,,5388.445,01:29:48.445000,80.0
222,49,3,6,2,2.0,6.0,1,Finished,53,0.0,,5389.823,01:29:49.823000,76.83
222,56,6,3,3,3.0,4.0,1,Finished,53,0.0,,5414.829,01:30:14.829000,72.0
222,57,1,4,4,4.0,3.0,1,Finished,53,0.0,,5415.574,01:30:15.574000,68.37
222,35,3,1,14,,0.0,2,Disqualified,53,0.0,,5428.221,01:30:28.221000,64.0
222,55,22,7,5,5.0,2.0,1,Finished,53,0.0,,5428.849,01:30:28.849000,60.98
222,65,15,8,6,6.0,1.0,1,Finished,53,0.0,,5430.075,01:30:30.075000,56.91
222,21,17,9,7,7.0,0.0,1,Finished,53,0.0,,5445.27,01:30:45.270000,52.85
222,77,22,5,8,8.0,0.0,1,Finished,53,0.0,,5448.874,01:30:48.874000,48.43
222,23,17,13,9,9.0,0.0,1,Finished,53,0.0,,5470.481,01:31:10.481000,45.48
222,14,1,11,10,10.0,0.0,5,Engine,52,0.0,,5705.286,01:35:05.286000,41.04
222,71,21,17,11,11.0,0.0,11,+1 Lap,52,0.0,,5943.129,01:39:03.129000,38.28
222,64,21,16,12,12.0,0.0,11,+1 Lap,52,0.0,,5992.171,01:39:52.171000,33.86
222,50,25,21,13,13.0,0.0,11,+1 Lap,52,0.0,,6025.556,01:40:25.556000,30.65
222,58,18,20,15,,0.0,6,Gearbox,46,0.0,,7529.025,02:05:29.025000,28.38
222,63,25,22,16,,0.0,5,Engine,46,0.0,,7540.41,02:05:40.410000,23.6
222,44,20,10,17,,0.0,5,Engine,36,0.0,,10163.814,02:49:23.814000,19.93
222,75,20,15,18,,0.0,67,Wheel bearing,22,0.0,,14738.433,04:05:38.433000,15.96
222,79,18,19,19,,0.0,5,Engine,8,0.0,,18350.331,05:05:50.331000,11.41
222,22,24,12,20,,0.0,20,Spun off,6,0.0,,18769.284,05:12:49.284000,5.76
222,76,24,14,21,,0.0,20,Spun off,3,0.0,,19858.517,05:30:58.517000,0.0
223,57,1,5,1,1.0,10.0,1,Finished,69,0.0,,5937.771,01:38:57.771000,80.37
223,14,1,6,2,2.0,6.0,1,Finished,69,0.0,,5939.426,01:38:59.426000,77.06
223,35,3,1,3,3.0,4.0,1,Finished,69,0.0,,5939.573,01:38:59.573000,72.38
223,77,22,8,4,4.0,3.0,1,Finished,69,0.0,,5939.69,01:38:59.690000,69.62
223,56,6,7,5,5.0,2.0,1,Finished,69,0.0,,5941.561,01:39:01.561000,65.75
223,49,3,3,6,6.0,1.0,1,Finished,69,0.0,,5942.309,01:39:02.309000,60.95
223,44,20,9,7,7.0,0.0,1,Finished,69,0.0,,6004.916,01:40:04.916000,57.6
223,65,15,14,8,8.0,0.0,1,Finished,69,0.0,,6010.732,01:40:10.732000,55.17
223,76,24,11,9,9.0,0.0,1,Finished,69,0.0,,6015.258,01:40:15.258000,50.36
223,75,20,15,10,10.0,0.0,1,Finished,69,0.0,,6015.986,01:40:15.986000,47.74
223,21,17,17,11,11.0,0.0,11,+1 Lap,68,0.0,,6515.806,01:48:35.806000,45.98
223,63,25,21,12,12.0,0.0,11,+1 Lap,68,0.0,,6525.996,01:48:45.996000,42.83
223,55,22,10,13,13.0,0.0,11,+1 Lap,68,0.0,,6526.765,01:48:46.765000,36.55
223,82,15,18,14,14.0,0.0,11,+1 Lap,68,0.0,,6559.53,01:49:19.530000,33.93
223,58,18,20,15,15.0,0.0,11,+1 Lap,68,0.0,,6571.682,01:49:31.682000,30.1
223,50,25,22,16,16.0,0.0,11,+1 Lap,68,0.0,,6582.089,01:49:42.089000,26.03
223,79,18,19,17,17.0,0.0,11,+1 Lap,68,0.0,,6582.849,01:49:42.849000,21.64
223,30,6,2,18,,0.0,4,Collision,47,0.0,,12424.669,03:27:04.669000,19.17
223,71,21,4,19,,0.0,6,Gearbox,47,0.0,,12551.142,03:29:11.142000,14.46
223,23,17,16,20,,0.0,47,Water leak,44,0.0,,13680.242,03:48:00.242000,9.75
223,22,24,12,21,,0.0,6,Gearbox,30,0.0,,17820.836,04:57:00.836000,5.22
223,64,21,13,22,,0.0,20,Spun off,11,0.0,,23682.83,06:34:42.830000,0.0
224,71,3,2,1,1.0,10.0,1,Finished,58,0.0,,5570.491,01:32:50.491000,80.0
224,35,3,1,2,2.0,6.0,1,Finished,58,0.0,,5608.511,01:33:28.511000,75.93
224,56,6,3,3,3.0,4.0,1,Finished,58,0.0,,5633.062,01:33:53.062000,71.46
224,77,22,7,4,4.0,3.0,1,Finished,58,0.0,,5647.528,01:34:07.528000,67.98
224,57,1,5,5,5.0,2.0,1,Finished,58,0.0,,5665.562,01:34:25.562000,63.0
224,63,25,10,6,6.0,1.0,11,+1 Lap,57,0.0,,6135.622,01:42:15.622000,60.29
224,44,27,11,7,7.0,0.0,11,+1 Lap,57,0.0,,6148.026,01:42:28.026000,55.55
224,49,15,9,8,8.0,0.0,11,+1 Lap,57,0.0,,6164.475,01:42:44.475000,50.83
224,73,29,18,9,9.0,0.0,12,+2 Laps,56,0.0,,6439.873,01:47:19.873000,48.67
224,64,27,20,10,10.0,0.0,12,+2 Laps,56,0.0,,6444.54,01:47:24.540000,44.01
224,79,25,15,11,11.0,0.0,13,+3 Laps,55,0.0,,6698.349,01:51:38.349000,38.67
224,83,18,17,12,,0.0,93,Safety belt,42,0.0,,11281.732,03:08:01.732000,37.19
224,30,6,4,13,,0.0,23,Brakes,32,0.0,,13263.574,03:41:03.574000,32.94
224,21,18,16,14,,0.0,8,Clutch,32,0.0,,13546.858,03:45:46.858000,27.87
224,22,17,8,15,,0.0,5,Engine,29,0.0,,13942.519,03:52:22.519000,22.32
224,14,1,13,16,,0.0,37,Throttle,24,0.0,,15628.321,04:20:28.321000,16.99
224,50,29,12,17,,0.0,5,Engine,15,0.0,,18397.427,05:06:37.427000,12.09
224,55,22,6,18,,0.0,4,Collision,9,0.0,,19482.914,05:24:42.914000,6.21
224,84,17,19,19,,0.0,4,Collision,1,0.0,,26010.207,07:13:30.207000,0.0
225,71,3,1,1,1.0,10.0,1,Finished,71,0.0,,6592.976,01:49:52.976000,80.0
225,55,22,5,2,2.0,6.0,1,Finished,71,0.0,,6610.958,01:50:10.958000,76.02
225,30,6,4,3,3.0,4.0,11,+1 Lap,70,0.0,,7230.452,02:00:30.452000,76.01
225,57,1,7,4,4.0,3.0,11,+1 Lap,70,0.0,,7247.404,02:00:47.404000,72.84
225,63,25,11,5,5.0,2.0,11,+1 Lap,70,0.0,,7258.655,02:00:58.655000,69.17
225,44,27,15,6,6.0,1.0,11,+1 Lap,70,0.0,,7267.107,02:01:07.107000,66.12
225,56,6,10,7,7.0,0.0,11,+1 Lap,70,0.0,,7308.084,02:01:48.084000,60.4
225,64,27,22,8,8.0,0.0,12,+2 Laps,69,0.0,,7570.107,02:06:10.107000,59.81
225,79,25,16,9,9.0,0.0,12,+2 Laps,69,0.0,,7607.939,02:06:47.939000,54.5
225,83,18,18,10,10.0,0.0,13,+3 Laps,68,0.0,,7859.366,02:10:59.366000,51.54
225,69,28,19,11,11.0,0.0,14,+4 Laps,67,0.0,,8248.674,02:17:28.674000,46.37
225,84,17,6,12,12.0,0.0,20,Spun off,64,0.0,,9218.479,02:33:38.479000,41.15
225,22,17,2,13,,0.0,20,Spun off,59,0.0,,10936.002,03:02:16.002000,37.65
225,49,15,9,14,,0.0,5,Engine,36,0.0,,19726.867,05:28:46.867000,36.5
225,14,1,14,15,,0.0,20,Spun off,29,0.0,,22654.832,06:17:34.832000,32.34
225,35,3,3,17,,0.0,20,Spun off,26,0.0,,23041.035,06:24:01.035000,26.36
225,65,15,12,16,,0.0,5,Engine,28,0.0,,23290.44,06:28:10.440000,21.67
225,77,22,8,18,,0.0,9,Hydraulics,26,0.0,,23750.751,06:35:50.751000,15.92
225,73,29,17,20,,0.0,20,Spun off,24,0.0,,24242.544,06:44:02.544000,11.34
225,85,28,20,19,,0.0,20,Spun off,26,0.0,,24928.295,06:55:28.295000,5.81
225,50,29,13,21,,0.0,5,Engine,19,0.0,,26256.375,07:17:36.375000,0.0
226,71,3,1,1,1.0,10.0,1,Finished,72,0.0,,6895.322,01:54:55.322000,80.3
226,35,3,3,2,2.0,6.0,1,Finished,72,0.0,,6907.489,01:55:07.489000,76.19
226,55,22,4,3,3.0,4.0,1,Finished,72,0.0,,6910.076,01:55:10.076000,72.77
226,22,17,6,4,4.0,3.0,1,Finished,72,0.0,,6950.453,01:55:50.453000,69.21
226,56,6,10,5,5.0,2.0,1,Finished,72,0.0,,6960.313,01:56:00.313000,66.5
226,50,29,7,6,6.0,1.0,1,Finished,72,0.0,,6964.235,01:56:04.235000,62.09
226,14,1,9,7,7.0,0.0,1,Finished,72,0.0,,6968.722,01:56:08.722000,58.68
226,44,27,12,8,8.0,0.0,1,Finished,72,0.0,,6969.617,01:56:09.617000,54.98
226,65,15,17,9,9.0,0.0,11,+1 Lap,71,0.0,,7645.331,02:07:25.331000,54.89
226,85,28,22,10,10.0,0.0,13,+3 Laps,69,0.0,,8251.36,02:17:31.360000,51.2
226,77,22,5,11,,0.0,22,Suspension,56,0.0,,12611.506,03:30:11.506000,49.38
226,30,6,2,12,,0.0,41,Broken wing,46,0.0,,16410.114,04:33:30.114000,48.16
226,83,18,19,13,,0.0,7,Transmission,39,0.0,,19171.55,05:19:31.550000,44.04
226,84,17,15,15,,0.0,4,Collision,34,0.0,,21157.704,05:52:37.704000,40.58
226,58,18,14,16,,0.0,4,Collision,33,0.0,,21505.056,05:58:25.056000,34.56
226,64,27,18,18,,0.0,42,Heat shield fire,29,0.0,,21674.072,06:01:14.072000,30.59
226,49,15,11,17,,0.0,20,Spun off,32,0.0,,21862.359,06:04:22.359000,24.94
226,79,25,13,19,,0.0,7,Transmission,28,0.0,,21867.7,06:04:27.700000,20.13
226,73,29,20,20,,0.0,94,Oil pump,24,0.0,,23791.979,06:36:31.979000,15.89
226,69,28,21,21,,0.0,4,Collision,24,0.0,,24157.69,06:42:37.690000,10.72
226,57,1,8,22,,0.0,37,Throttle,19,0.0,,24734.28,06:52:14.280000,5.53
226,63,25,16,14,,0.0,37,Throttle,36,0.0,,25498.043,07:04:58.043000,0.0
227,35,3,2,1,1.0,10.0,1,Finished,67,0.0,,5606.473,01:33:26.473000,80.0
227,30,6,3,2,2.0,6.0,1,Finished,67,0.0,,5607.235,01:33:27.235000,75.79
