RACEID,DRIVERID,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
1040,846,15.0,0 days 01:34:26.176000,01:34:26.176000
1040,849,16.0,0 days 01:34:53.867000,01:34:53.867000
1040,154,17.0,0 days 01:34:54.908000,01:34:54.908000
1040,847,18.0,0 days 01:35:22.195000,01:35:22.195000
1041,1,1.0,0 days 01:35:49.641000,01:35:49.641000
1041,830,2.0,0 days 01:35:54.111000,01:35:54.111000
1041,817,3.0,0 days 01:36:04.254000,01:36:04.254000
1041,815,4.0,0 days 01:36:05.711000,01:36:05.711000
1041,832,5.0,0 days 01:36:11.546000,01:36:11.546000
1041,842,6.0,0 days 01:36:12.407000,01:36:12.407000
1041,844,7.0,0 days 01:36:20.455000,01:36:20.455000
1041,807,8.0,0 days 01:36:22.237000,01:36:22.237000
1041,154,9.0,0 days 01:36:28.722000,01:36:28.722000
1041,841,10.0,0 days 01:36:29.676000,01:36:29.676000
1041,20,11.0,0 days 01:36:30.451000,01:36:30.451000
1041,8,12.0,0 days 01:36:31.117000,01:36:31.117000
1041,825,13.0,0 days 01:36:39.226000,01:36:39.226000
1041,849,14.0,0 days 01:36:44.090000,01:36:44.090000
1041,826,15.0,0 days 01:36:45.229000,01:36:45.229000
1041,822,,0 days 00:28:59.777000,00:28:59.777000
1041,839,,0 days 00:35:10.341000,00:35:10.341000
1041,846,,0 days 01:06:15.551000,01:06:15.551000
1041,847,,0 days 00:19:37.453000,00:19:37.453000
1041,848,,0 days 00:36:46.535000,00:36:46.535000
1042,1,1.0,0 days 01:29:56.828000,01:29:56.828000
1042,822,2.0,0 days 01:30:22.420000,01:30:22.420000
1042,830,3.0,0 days 01:30:31.336000,01:30:31.336000
1042,844,4.0,0 days 01:31:02.140000,01:31:02.140000
1042,842,5.0,0 days 01:30:13.864000,01:30:13.864000
1042,832,6.0,0 days 01:30:15.280000,01:30:15.280000
1042,815,7.0,0 days 01:30:16.886000,01:30:16.886000
1042,839,8.0,0 days 01:30:18.457000,01:30:18.457000
1042,817,9.0,0 days 01:30:19.151000,01:30:19.151000
1042,20,10.0,0 days 01:30:20.291000,01:30:20.291000
1042,8,11.0,0 days 01:30:26.810000,01:30:26.810000
1042,848,12.0,0 days 01:30:33.049000,01:30:33.049000
1042,846,13.0,0 days 01:30:47.438000,01:30:47.438000
1042,847,14.0,0 days 01:30:55.041000,01:30:55.041000
1042,841,15.0,0 days 01:31:07.621000,01:31:07.621000
1042,825,16.0,0 days 01:31:10.875000,01:31:10.875000
1042,154,17.0,0 days 01:31:08.472000,01:31:08.472000
1042,849,18.0,0 days 01:30:01.078000,01:30:01.078000
1042,826,19.0,0 days 01:30:28.169000,01:30:28.169000
1042,840,,0 days 01:12:34.495000,01:12:34.495000
1043,1,1.0,0 days 01:28:32.430000,01:28:32.430000
1043,822,2.0,0 days 01:28:38.213000,01:28:38.213000
1043,817,3.0,0 days 01:28:46.750000,01:28:46.750000
1043,826,4.0,0 days 01:28:47.571000,01:28:47.571000
1043,844,5.0,0 days 01:28:51.541000,01:28:51.541000
1043,815,6.0,0 days 01:28:52.082000,01:28:52.082000
1043,832,7.0,0 days 01:28:52.660000,01:28:52.660000
1043,846,8.0,0 days 01:28:53.561000,01:28:53.561000
1043,8,9.0,0 days 01:28:54.654000,01:28:54.654000
1043,841,10.0,0 days 01:28:58.828000,01:28:58.828000
1043,849,11.0,0 days 01:28:59.565000,01:28:59.565000
1043,20,12.0,0 days 01:29:00.883000,01:29:00.883000
1043,840,13.0,0 days 01:29:01.593000,01:29:01.593000
1043,154,14.0,0 days 01:29:00.365000,01:29:00.365000
1043,848,15.0,0 days 01:29:29.714000,01:29:29.714000
1043,825,,0 days 01:04:14.971000,01:04:14.971000
1043,830,,0 days 01:06:23.648000,01:06:23.648000
1043,839,,0 days 00:36:58.496000,00:36:58.496000
1043,842,,0 days 00:10:56.787000,00:10:56.787000
1043,847,,0 days 01:09:44.149000,01:09:44.149000
1044,1,1.0,0 days 01:42:19.313000,01:42:19.313000
1044,815,2.0,0 days 01:42:50.946000,01:42:50.946000
1044,20,3.0,0 days 01:42:51.273000,01:42:51.273000
1044,844,4.0,0 days 01:42:53.171000,01:42:53.171000
1044,832,5.0,0 days 01:42:53.676000,01:42:53.676000
1044,830,6.0,0 days 01:43:04.186000,01:43:04.186000
1044,848,7.0,0 days 01:43:05.797000,01:43:05.797000
1044,846,8.0,0 days 01:43:20.572000,01:43:20.572000
1044,840,9.0,0 days 01:43:31.666000,01:43:31.666000
1044,817,10.0,0 days 01:43:54.773000,01:43:54.773000
1044,839,11.0,0 days 01:42:23.252000,01:42:23.252000
1044,826,12.0,0 days 01:42:32.202000,01:42:32.202000
1044,842,13.0,0 days 01:42:33.613000,01:42:33.613000
1044,822,14.0,0 days 01:43:11.527000,01:43:11.527000
1044,8,15.0,0 days 01:43:41.668000,01:43:41.668000
1044,847,16.0,0 days 01:43:57.645000,01:43:57.645000
1044,825,17.0,0 days 01:41:45.515000,01:41:45.515000
1044,154,,0 days 01:31:18.383000,01:31:18.383000
1044,841,,0 days 00:22:13.153000,00:22:13.153000
1044,849,,0 days 01:15:39.771000,01:15:39.771000
1045,1,1.0,0 days 01:59:47.515000,01:59:47.515000
1045,830,2.0,0 days 01:59:48.769000,01:59:48.769000
1045,848,3.0,0 days 01:59:55.520000,01:59:55.520000
1045,846,4.0,0 days 01:59:58.852000,01:59:58.852000
1045,832,5.0,0 days 01:59:59.302000,01:59:59.302000
1045,842,6.0,0 days 01:59:59.457000,01:59:59.457000
1045,817,7.0,0 days 02:00:06.883000,02:00:06.883000
1045,822,8.0,0 days 02:00:07.195000,02:00:07.195000
1045,839,9.0,0 days 02:00:10.318000,02:00:10.318000
1045,844,10.0,0 days 01:59:48.335000,01:59:48.335000
1045,826,11.0,0 days 01:59:49.415000,01:59:49.415000
1045,847,12.0,0 days 01:59:49.926000,01:59:49.926000
1045,20,13.0,0 days 01:59:52.774000,01:59:52.774000
1045,849,14.0,0 days 01:59:53.116000,01:59:53.116000
1045,8,15.0,0 days 01:59:56.693000,01:59:56.693000
1045,841,16.0,0 days 01:59:57.689000,01:59:57.689000
1045,825,17.0,0 days 02:00:09.772000,02:00:09.772000
1045,815,18.0,0 days 01:51:46.894000,01:51:46.894000
1045,840,,0 days 00:25:06.986000,00:25:06.986000
1046,815,1.0,0 days 01:31:15.114000,01:31:15.114000
1046,839,2.0,0 days 01:31:25.632000,01:31:25.632000
1046,840,3.0,0 days 01:31:26.983000,01:31:26.983000
1046,832,4.0,0 days 01:31:27.694000,01:31:27.694000
1046,817,5.0,0 days 01:31:28.444000,01:31:28.444000
1046,848,6.0,0 days 01:31:28.956000,01:31:28.956000
1046,826,7.0,0 days 01:31:29.648000,01:31:29.648000
1046,822,8.0,0 days 01:31:30.503000,01:31:30.503000
1046,847,9.0,0 days 01:31:33.670000,01:31:33.670000
1046,846,10.0,0 days 01:31:34.655000,01:31:34.655000
1046,842,11.0,0 days 01:31:35.641000,01:31:35.641000
1046,20,12.0,0 days 01:31:37.725000,01:31:37.725000
1046,841,13.0,0 days 01:31:39.225000,01:31:39.225000
1046,8,14.0,0 days 01:31:41.267000,01:31:41.267000
1046,825,15.0,0 days 01:31:47.484000,01:31:47.484000
1046,851,16.0,0 days 01:31:48.788000,01:31:48.788000
1046,850,17.0,0 days 01:31:51.972000,01:31:51.972000
1046,849,,0 days 00:54:39.646000,00:54:39.646000
1047,830,1.0,0 days 01:36:28.645000,01:36:28.645000
1047,822,2.0,0 days 01:36:44.621000,01:36:44.621000
1047,1,3.0,0 days 01:36:47.060000,01:36:47.060000
1047,848,4.0,0 days 01:36:48.632000,01:36:48.632000
1047,846,5.0,0 days 01:37:29.374000,01:37:29.374000
1047,832,6.0,0 days 01:37:34.307000,01:37:34.307000
1047,817,7.0,0 days 01:37:42.393000,01:37:42.393000
1047,842,8.0,0 days 01:37:58.363000,01:37:58.363000
1047,839,9.0,0 days 01:38:09.714000,01:38:09.714000
1047,840,10.0,0 days 01:38:11.383000,01:38:11.383000
1047,826,11.0,0 days 01:36:31.445000,01:36:31.445000
1047,8,12.0,0 days 01:36:34.174000,01:36:34.174000
1047,844,13.0,0 days 01:36:42.721000,01:36:42.721000
1047,20,14.0,0 days 01:36:51.876000,01:36:51.876000
1047,847,15.0,0 days 01:37:01.030000,01:37:01.030000
1047,841,16.0,0 days 01:37:02.381000,01:37:02.381000
1047,849,17.0,0 days 01:37:11.562000,01:37:11.562000
1047,825,18.0,0 days 01:38:00.387000,01:38:00.387000
1047,850,19.0,0 days 01:36:38.988000,01:36:38.988000
1047,815,,0 days 00:14:13.035000,00:14:13.035000
1051,1,1.0,0 days 01:24:28.471000,01:24:28.471000
1051,830,2.0,0 days 01:24:54.214000,01:24:54.214000
1051,4,3.0,0 days 01:25:27.928000,01:25:27.928000
1051,815,4.0,0 days 01:25:30.777000,01:25:30.777000
1051,839,5.0,0 days 01:25:49.041000,01:25:49.041000
1051,840,6.0,0 days 01:25:49.745000,01:25:49.745000
1051,832,7.0,0 days 01:25:50.382000,01:25:50.382000
1051,844,8.0,0 days 01:25:51.597000,01:25:51.597000
1051,846,9.0,0 days 01:24:29.186000,01:24:29.186000
1051,20,10.0,0 days 01:24:34.067000,01:24:34.067000
1051,842,11.0,0 days 01:24:39.660000,01:24:39.660000
1051,817,12.0,0 days 01:25:02.071000,01:25:02.071000
1051,852,13.0,0 days 01:25:02.397000,01:25:02.397000
1051,8,14.0,0 days 01:25:05.206000,01:25:05.206000
1051,841,15.0,0 days 01:25:29.614000,01:25:29.614000
1051,854,16.0,0 days 01:25:31.192000,01:25:31.192000
1051,847,17.0,0 days 01:24:46.509000,01:24:46.509000
1051,853,18.0,0 days 01:25:08.856000,01:25:08.856000
1051,822,,0 days 01:12:40.238000,01:12:40.238000
1051,849,,0 days 01:15:59.831000,01:15:59.831000
1052,1,1.0,0 days 01:32:03.897000,01:32:03.897000
1052,830,2.0,0 days 01:32:04.642000,01:32:04.642000
1052,822,3.0,0 days 01:32:41.280000,01:32:41.280000
1052,846,4.0,0 days 01:32:50.363000,01:32:50.363000
1052,815,5.0,0 days 01:32:55.944000,01:32:55.944000
1052,844,6.0,0 days 01:33:02.987000,01:33:02.987000
1052,817,7.0,0 days 01:33:09.901000,01:33:09.901000
1052,832,8.0,0 days 01:33:10.997000,01:33:10.997000
1052,852,9.0,0 days 01:33:29.589000,01:33:29.589000
1052,840,10.0,0 days 01:33:30.610000,01:33:30.610000
1052,8,11.0,0 days 01:33:32.761000,01:33:32.761000
1052,841,12.0,0 days 01:32:09.295000,01:32:09.295000
1052,839,13.0,0 days 01:32:19.995000,01:32:19.995000
1052,847,14.0,0 days 01:32:21.854000,01:32:21.854000
1052,20,15.0,0 days 01:32:32.439000,01:32:32.439000
1052,854,16.0,0 days 01:33:20.704000,01:33:20.704000
1052,842,17.0,0 days 01:27:41.866000,01:27:41.866000
1052,849,18.0,0 days 01:27:10.489000,01:27:10.489000
1052,4,,0 days 00:55:21.634000,00:55:21.634000
1053,830,1.0,0 days 02:02:34.598000,02:02:34.598000
1053,1,2.0,0 days 02:02:56.598000,02:02:56.598000
1053,846,3.0,0 days 02:02:58.300000,02:02:58.300000
1053,844,4.0,0 days 02:03:00.177000,02:03:00.177000
1053,832,5.0,0 days 02:03:01.634000,02:03:01.634000
1053,817,6.0,0 days 02:03:25.818000,02:03:25.818000
1053,842,7.0,0 days 02:03:27.416000,02:03:27.416000
1053,840,8.0,0 days 02:03:26.507000,02:03:26.507000
1053,839,9.0,0 days 02:03:40.302000,02:03:40.302000
1053,4,10.0,0 days 02:03:41.159000,02:03:41.159000
1053,815,11.0,0 days 02:03:41.749000,02:03:41.749000
1053,852,12.0,0 days 02:03:42.782000,02:03:42.782000
1053,8,13.0,0 days 02:03:39.371000,02:03:39.371000
1053,841,14.0,0 days 02:02:46.823000,02:02:46.823000
1053,20,15.0,0 days 02:01:19.044000,02:01:19.044000
1053,854,16.0,0 days 02:02:36.636000,02:02:36.636000
1053,853,17.0,0 days 02:03:44.864000,02:03:44.864000
1053,822,,0 days 00:50:58.945000,00:50:58.945000
1053,847,,0 days 00:50:59.447000,00:50:59.447000
1054,1,1.0,0 days 01:34:31.421000,01:34:31.421000
1054,830,2.0,0 days 01:35:00.569000,01:35:00.569000
1054,822,3.0,0 days 01:35:04.951000,01:35:04.951000
1054,815,4.0,0 days 01:35:11.156000,01:35:11.156000
1054,846,5.0,0 days 01:35:22.790000,01:35:22.790000
1054,844,6.0,0 days 01:35:27.202000,01:35:27.202000
1054,839,7.0,0 days 01:35:35.170000,01:35:35.170000
1054,4,8.0,0 days 01:35:36.229000,01:35:36.229000
1054,817,9.0,0 days 01:35:46.790000,01:35:46.790000
1054,842,10.0,0 days 01:35:47.884000,01:35:47.884000
1054,832,11.0,0 days 01:35:50.376000,01:35:50.376000
1054,841,12.0,0 days 01:34:34.363000,01:34:34.363000
1054,20,13.0,0 days 01:34:39.629000,01:34:39.629000
1054,840,14.0,0 days 01:34:40.335000,01:34:40.335000
1054,852,15.0,0 days 01:34:56.537000,01:34:56.537000
1054,847,16.0,0 days 01:35:39.364000,01:35:39.364000
1054,854,17.0,0 days 01:34:38.851000,01:34:38.851000
1054,849,18.0,0 days 01:34:41.920000,01:34:41.920000
1054,853,19.0,0 days 01:35:41.354000,01:35:41.354000
1054,8,,0 days 00:01:33.673000,00:01:33.673000
1055,1,1.0,0 days 01:33:07.680000,01:33:07.680000
1055,830,2.0,0 days 01:33:23.521000,01:33:23.521000
1055,822,3.0,0 days 01:33:34.290000,01:33:34.290000
1055,844,4.0,0 days 01:34:02.296000,01:34:02.296000
1055,815,5.0,0 days 01:34:11.351000,01:34:11.351000
1055,817,6.0,0 days 01:34:21.448000,01:34:21.448000
1055,832,7.0,0 days 01:34:22.350000,01:34:22.350000
1055,846,8.0,0 days 01:33:32.265000,01:33:32.265000
1055,839,9.0,0 days 01:33:46.241000,01:33:46.241000
1055,842,10.0,0 days 01:33:46.431000,01:33:46.431000
1055,840,11.0,0 days 01:33:51.667000,01:33:51.667000
1055,8,12.0,0 days 01:33:52.826000,01:33:52.826000
1055,20,13.0,0 days 01:33:57.046000,01:33:57.046000
1055,847,14.0,0 days 01:34:06.452000,01:34:06.452000
1055,841,15.0,0 days 01:34:08.166000,01:34:08.166000
1055,849,16.0,0 days 01:34:17.872000,01:34:17.872000
1055,4,17.0,0 days 01:34:18.194000,01:34:18.194000
1055,854,18.0,0 days 01:33:11.392000,01:33:11.392000
1055,853,19.0,0 days 01:34:01.254000,01:34:01.254000
1055,852,,0 days 00:08:49.179000,00:08:49.179000
1056,830,1.0,0 days 01:38:56.820000,01:38:56.820000
1056,832,2.0,0 days 01:39:05.788000,01:39:05.788000
1056,846,3.0,0 days 01:39:16.247000,01:39:16.247000
1056,815,4.0,0 days 01:39:17.310000,01:39:17.310000
1056,20,5.0,0 days 01:39:49.411000,01:39:49.411000
1056,842,6.0,0 days 01:39:50.716000,01:39:50.716000
1056,1,7.0,0 days 01:40:05.051000,01:40:05.051000
1056,840,8.0,0 days 01:39:01.997000,01:39:01.997000
1056,839,9.0,0 days 01:39:38.906000,01:39:38.906000
1056,841,10.0,0 days 01:39:39.322000,01:39:39.322000
1056,8,11.0,0 days 01:39:40.674000,01:39:40.674000
1056,817,12.0,0 days 01:39:42.824000,01:39:42.824000
1056,4,13.0,0 days 01:39:43.312000,01:39:43.312000
1056,847,14.0,0 days 01:40:08.621000,01:40:08.621000
1056,849,15.0,0 days 01:40:09.705000,01:40:09.705000
1056,852,16.0,0 days 01:40:10.464000,01:40:10.464000
1056,853,17.0,0 days 01:39:34.863000,01:39:34.863000
1056,854,18.0,0 days 01:39:36.319000,01:39:36.319000
1056,822,,0 days 00:37:06.997000,00:37:06.997000
1057,815,1.0,0 days 02:13:36.410000,02:13:36.410000
1057,20,2.0,0 days 02:13:37.795000,02:13:37.795000
1057,842,3.0,0 days 02:13:39.172000,02:13:39.172000
1057,844,4.0,0 days 02:13:40.238000,02:13:40.238000
1057,846,5.0,0 days 02:13:41.164000,02:13:41.164000
1057,4,6.0,0 days 02:13:42.792000,02:13:42.792000
1057,852,7.0,0 days 02:13:43.034000,02:13:43.034000
1057,832,8.0,0 days 02:13:44.119000,02:13:44.119000
1057,817,9.0,0 days 02:13:45.284000,02:13:45.284000
1057,8,10.0,0 days 02:13:45.986000,02:13:45.986000
1057,841,11.0,0 days 02:13:46.664000,02:13:46.664000
1057,822,12.0,0 days 02:13:47.674000,02:13:47.674000
1057,854,13.0,0 days 02:13:50.651000,02:13:50.651000
1057,853,14.0,0 days 02:13:50.725000,02:13:50.725000
1057,1,15.0,0 days 02:13:54.078000,02:13:54.078000
1057,849,16.0,0 days 02:13:48.789000,02:13:48.789000
1057,830,,0 days 01:25:35.564000,01:25:35.564000
1057,839,,0 days 00:06:01.705000,00:06:01.705000
1057,840,,0 days 00:52:15.262000,00:52:15.262000
1057,847,,0 days 01:33:22.206000,01:33:22.206000
1058,830,1.0,0 days 01:22:18.925000,01:22:18.925000
1058,1,2.0,0 days 01:22:54.668000,01:22:54.668000
1058,822,3.0,0 days 01:23:05.832000,01:23:05.832000
1058,815,4.0,0 days 01:23:06.359000,01:23:06.359000
1058,846,5.0,0 days 01:22:24.281000,01:22:24.281000
1058,832,6.0,0 days 01:22:31.243000,01:22:31.243000
1058,844,7.0,0 days 01:22:43.757000,01:22:43.757000
1058,840,8.0,0 days 01:22:59.121000,01:22:59.121000
1058,4,9.0,0 days 01:23:00.099000,01:23:00.099000
1058,852,10.0,0 days 01:23:00.774000,01:23:00.774000
1058,8,11.0,0 days 01:23:03.208000,01:23:03.208000
1058,20,12.0,0 days 01:23:08.210000,01:23:08.210000
1058,817,13.0,0 days 01:23:09.506000,01:23:09.506000
1058,839,14.0,0 days 01:23:10.959000,01:23:10.959000
1058,841,15.0,0 days 01:23:17.947000,01:23:17.947000
1058,854,16.0,0 days 01:23:01.861000,01:23:01.861000
1058,849,17.0,0 days 01:22:22.430000,01:22:22.430000
1058,853,18.0,0 days 01:22:30.819000,01:22:30.819000
1058,842,,0 days 00:02:03.661000,00:02:03.661000
1058,847,,0 days 00:44:25.454000,00:44:25.454000
1059,830,1.0,0 days 01:27:25.770000,01:27:25.770000
1059,1,2.0,0 days 01:27:28.674000,01:27:28.674000
1059,815,3.0,0 days 01:27:34.581000,01:27:34.581000
1059,822,4.0,0 days 01:27:40.388000,01:27:40.388000
1059,846,5.0,0 days 01:28:29.802000,01:28:29.802000
1059,817,6.0,0 days 01:28:41.627000,01:28:41.627000
1059,842,7.0,0 days 01:28:42.366000,01:28:42.366000
1059,4,8.0,0 days 01:28:43.465000,01:28:43.465000
1059,20,9.0,0 days 01:28:45.436000,01:28:45.436000
1059,840,10.0,0 days 01:28:57.716000,01:28:57.716000
1059,832,11.0,0 days 01:29:05.107000,01:29:05.107000
1059,847,12.0,0 days 01:27:33.819000,01:27:33.819000
1059,852,13.0,0 days 01:27:38.141000,01:27:38.141000
1059,839,14.0,0 days 01:27:38.887000,01:27:38.887000
1059,841,15.0,0 days 01:27:43.366000,01:27:43.366000
1059,844,16.0,0 days 01:27:46.644000,01:27:46.644000
1059,8,17.0,0 days 01:27:48.454000,01:27:48.454000
1059,849,18.0,0 days 01:27:49.221000,01:27:49.221000
1059,854,19.0,0 days 01:28:19.907000,01:28:19.907000
1059,853,20.0,0 days 01:28:34.002000,01:28:34.002000
1060,830,1.0,0 days 01:23:54.543000,01:23:54.543000
1060,822,2.0,0 days 01:24:12.516000,01:24:12.516000
1060,846,3.0,0 days 01:24:14.562000,01:24:14.562000
1060,1,4.0,0 days 01:24:40.995000,01:24:40.995000
1060,832,5.0,0 days 01:24:51.687000,01:24:51.687000
1060,815,6.0,0 days 01:24:42.458000,01:24:42.458000
1060,817,7.0,0 days 01:24:54.938000,01:24:54.938000
1060,844,8.0,0 days 01:24:55.738000,01:24:55.738000
1060,842,9.0,0 days 01:24:56.387000,01:24:56.387000
1060,4,10.0,0 days 01:24:05.587000,01:24:05.587000
1060,847,11.0,0 days 01:24:11.219000,01:24:11.219000
1060,852,12.0,0 days 01:24:16.962000,01:24:16.962000
1060,840,13.0,0 days 01:24:23.620000,01:24:23.620000
1060,841,14.0,0 days 01:24:31.561000,01:24:31.561000
1060,8,15.0,0 days 01:24:39.438000,01:24:39.438000
1060,849,16.0,0 days 01:24:37.844000,01:24:37.844000
1060,20,17.0,0 days 01:23:02.087000,01:23:02.087000
1060,854,18.0,0 days 01:24:00.507000,01:24:00.507000
1060,853,19.0,0 days 01:24:51.577000,01:24:51.577000
1061,1,1.0,0 days 01:58:23.284000,01:58:23.284000
1061,844,2.0,0 days 01:58:27.155000,01:58:27.155000
1061,822,3.0,0 days 01:58:34.409000,01:58:34.409000
1061,846,4.0,0 days 01:58:51.857000,01:58:51.857000
1061,817,5.0,0 days 01:59:05.908000,01:59:05.908000
1061,832,6.0,0 days 01:59:06.738000,01:59:06.738000
1061,4,7.0,0 days 01:59:35.377000,01:59:35.377000
1061,840,8.0,0 days 01:59:37.573000,01:59:37.573000
1061,839,9.0,0 days 01:59:39.446000,01:59:39.446000
1061,852,10.0,0 days 01:59:45.349000,01:59:45.349000
1061,842,11.0,0 days 01:59:48.611000,01:59:48.611000
1061,847,12.0,0 days 01:58:23.643000,01:58:23.643000
1061,841,13.0,0 days 01:58:28.035000,01:58:28.035000
1061,849,14.0,0 days 01:58:29.618000,01:58:29.618000
1061,8,15.0,0 days 01:58:30.736000,01:58:30.736000
1061,815,16.0,0 days 01:58:35.676000,01:58:35.676000
1061,853,17.0,0 days 01:59:29.823000,01:59:29.823000
1061,854,18.0,0 days 01:59:31.393000,01:59:31.393000
1061,20,,0 days 01:41:35.184000,01:41:35.184000
1062,839,1.0,0 days 02:04:43.199000,02:04:43.199000
1062,1,2.0,0 days 02:04:45.935000,02:04:45.935000
1062,832,3.0,0 days 02:04:58.217000,02:04:58.217000
1062,4,4.0,0 days 02:04:58.850000,02:04:58.850000
1062,842,5.0,0 days 02:05:46.813000,02:05:46.813000
1062,852,6.0,0 days 02:05:59.002000,02:05:59.002000
1062,849,7.0,0 days 02:06:01.109000,02:06:01.109000
1062,847,8.0,0 days 02:06:02.293000,02:06:02.293000
1062,830,9.0,0 days 02:06:03.443000,02:06:03.443000
1062,8,10.0,0 days 02:05:00.261000,02:05:00.261000
1062,817,11.0,0 days 02:05:12.032000,02:05:12.032000
1062,854,12.0,0 days 02:05:21.793000,02:05:21.793000
1062,841,13.0,0 days 02:05:22.828000,02:05:22.828000
1062,20,,0 days 02:04:45.058000,02:04:45.058000
1062,846,,0 days 00:05:29.158000,00:05:29.158000
1062,853,,0 days 00:31:35.873000,00:31:35.873000
1063,830,1.0,0 days 00:03:27.071000,00:03:27.071000
1063,847,2.0,0 days 00:03:29.066000,00:03:29.066000
1063,1,3.0,0 days 00:03:29.672000,00:03:29.672000
1063,817,4.0,0 days 00:03:31.567000,00:03:31.567000
1063,20,5.0,0 days 00:03:34.550000,00:03:34.550000
1063,842,6.0,0 days 00:03:37.248000,00:03:37.248000
1063,839,7.0,0 days 00:03:38.650000,00:03:38.650000
1063,844,8.0,0 days 00:03:39.679000,00:03:39.679000
1063,849,9.0,0 days 00:03:42.556000,00:03:42.556000
1063,832,10.0,0 days 00:03:43.237000,00:03:43.237000
1063,4,11.0,0 days 00:03:47.661000,00:03:47.661000
1063,822,12.0,0 days 00:03:49.485000,00:03:49.485000
1063,841,13.0,0 days 00:03:51.234000,00:03:51.234000
1063,846,14.0,0 days 00:03:54.181000,00:03:54.181000
1063,852,15.0,0 days 00:03:55.400000,00:03:55.400000
1063,854,16.0,0 days 00:03:56.578000,00:03:56.578000
1063,853,17.0,0 days 00:03:59.064000,00:03:59.064000
1063,8,18.0,0 days 00:04:03.125000,00:04:03.125000
1063,815,19.0,0 days 00:04:05.276000,00:04:05.276000
1063,840,20.0,0 days 00:04:01.179000,00:04:01.179000
1064,830,1.0,0 days 01:30:05.395000,01:30:05.395000
1064,1,2.0,0 days 01:30:26.327000,01:30:26.327000
1064,822,3.0,0 days 01:31:01.855000,01:31:01.855000
1064,842,4.0,0 days 01:30:17.183000,01:30:17.183000
1064,844,5.0,0 days 01:30:22.175000,01:30:22.175000
1064,4,6.0,0 days 01:30:50.864000,01:30:50.864000
1064,832,7.0,0 days 01:30:52.896000,01:30:52.896000
1064,815,8.0,0 days 01:30:53.479000,01:30:53.479000
1064,839,9.0,0 days 01:30:54.465000,01:30:54.465000
1064,846,10.0,0 days 01:30:57.725000,01:30:57.725000
1064,817,11.0,0 days 01:31:10.322000,01:31:10.322000
1064,840,12.0,0 days 01:30:22.717000,01:30:22.717000
1064,20,13.0,0 days 01:30:24.941000,01:30:24.941000
1064,841,14.0,0 days 01:30:33.172000,01:30:33.172000
1064,9,15.0,0 days 01:31:05.853000,01:31:05.853000
1064,849,16.0,0 days 01:31:07.745000,01:31:07.745000
1064,847,17.0,0 days 01:29:55.249000,01:29:55.249000
1064,854,18.0,0 days 01:31:08.196000,01:31:08.196000
1064,852,,0 days 01:02:36.678000,01:02:36.678000
1064,853,,0 days 00:54:07.352000,00:54:07.352000
1065,817,1.0,0 days 01:21:54.365000,01:21:54.365000
1065,846,2.0,0 days 01:21:56.112000,01:21:56.112000
1065,822,3.0,0 days 01:21:59.286000,01:21:59.286000
1065,844,4.0,0 days 01:22:01.674000,01:22:01.674000
1065,815,5.0,0 days 01:21:58.088000,01:21:58.088000
1065,832,6.0,0 days 01:22:04.900000,01:22:04.900000
1065,840,7.0,0 days 01:22:10.169000,01:22:10.169000
1065,4,8.0,0 days 01:22:11.566000,01:22:11.566000
1065,847,9.0,0 days 01:22:14.107000,01:22:14.107000
1065,839,10.0,0 days 01:22:15.233000,01:22:15.233000
1065,849,11.0,0 days 01:22:18.108000,01:22:18.108000
1065,20,12.0,0 days 01:22:18.986000,01:22:18.986000
1065,841,13.0,0 days 01:22:21.581000,01:22:21.581000
1065,9,14.0,0 days 01:22:24.134000,01:22:24.134000
1065,854,15.0,0 days 01:22:45.453000,01:22:45.453000
1065,1,,0 days 00:36:32.235000,00:36:32.235000
1065,830,,0 days 00:36:53.748000,00:36:53.748000
1065,842,,0 days 00:05:20.349000,00:05:20.349000
1065,853,,0 days 01:05:34.118000,01:05:34.118000
1066,1,1.0,0 days 01:30:41.001000,01:30:41.001000
1066,830,2.0,0 days 01:31:34.272000,01:31:34.272000
1066,832,3.0,0 days 01:31:43.476000,01:31:43.476000
1066,817,4.0,0 days 01:31:46.608000,01:31:46.608000
1066,822,5.0,0 days 01:31:48.534000,01:31:48.534000
1066,4,6.0,0 days 01:32:02.322000,01:32:02.322000
1066,846,7.0,0 days 01:32:08.225000,01:32:08.225000
1066,8,8.0,0 days 01:32:09.956000,01:32:09.956000
1066,815,9.0,0 days 01:32:11.077000,01:32:11.077000
1066,847,10.0,0 days 01:32:21.552000,01:32:21.552000
1066,840,11.0,0 days 01:32:27.199000,01:32:27.199000
1066,20,12.0,0 days 01:30:42.256000,01:30:42.256000
1066,842,13.0,0 days 01:31:17.819000,01:31:17.819000
1066,839,14.0,0 days 01:31:30.744000,01:31:30.744000
1066,844,15.0,0 days 01:31:38.660000,01:31:38.660000
1066,841,16.0,0 days 01:32:03.513000,01:32:03.513000
1066,852,17.0,0 days 01:32:22.488000,01:32:22.488000
1066,853,18.0,0 days 01:30:57.024000,01:30:57.024000
1066,849,19.0,0 days 01:21:01.414000,01:21:01.414000
1066,854,,0 days 00:55:42.175000,00:55:42.175000
1067,822,1.0,0 days 01:31:04.103000,01:31:04.103000
1067,830,2.0,0 days 01:31:18.687000,01:31:18.687000
1067,815,3.0,0 days 01:31:37.574000,01:31:37.574000
