RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
1113,815,9,13,8,4.0,62,183.136,1:37.108,1,Finished,8.0,0 days 01:47:31.952000,01:47:31.952000
1113,859,213,10,9,2.0,62,179.585,1:39.028,1,Finished,9.0,0 days 01:47:43.336000,01:47:43.336000
1113,825,210,6,10,1.0,62,181.271,1:38.107,1,Finished,10.0,0 days 01:47:49.534000,01:47:49.534000
1113,848,3,14,11,0.0,62,182.696,1:37.342,1,Finished,11.0,0 days 01:47:50.835000,01:47:50.835000
1113,855,51,0,12,0.0,62,179.064,1:39.316,1,Finished,12.0,0 days 01:48:01.067000,01:48:01.067000
1113,807,210,9,13,0.0,62,177.977,1:39.923,1,Finished,13.0,0 days 01:48:03.619000,01:48:03.619000
1113,858,3,18,14,0.0,62,180.491,1:38.531,1,Finished,14.0,0 days 01:48:04.307000,01:48:04.307000
1113,4,117,7,15,0.0,62,184.374,1:36.456,1,Finished,15.0,0 days 01:48:05.021000,01:48:05.021000
1113,847,131,2,16,0.0,61,184.724,1:36.273,3,Accident,16.0,0 days 01:44:58.932000,01:44:58.932000
1113,822,51,16,17,0.0,51,181.33,1:38.075,39,Technical,,0 days 01:29:41.314000,01:29:41.314000
1113,839,214,8,18,0.0,42,177.964,1:39.930,6,Gearbox,,0 days 01:13:05.138000,01:13:05.138000
1113,852,213,15,19,0.0,0,,,4,Collision,,,
1113,840,117,0,20,0.0,0,,,54,Withdrew,,,
1114,830,9,1,1,26.0,53,221.963,1:34.183,1,Finished,1.0,0 days 01:30:58.421000,01:30:58.421000
1114,846,1,3,2,18.0,53,219.484,1:35.247,1,Finished,2.0,0 days 01:31:17.808000,01:31:17.808000
1114,857,1,2,3,15.0,53,217.021,1:36.328,1,Finished,3.0,0 days 01:31:34.915000,01:31:34.915000
1114,844,6,4,4,12.0,53,216.944,1:36.362,1,Finished,4.0,0 days 01:31:42.419000,01:31:42.419000
1114,1,131,7,5,10.0,53,218.648,1:35.611,1,Finished,5.0,0 days 01:31:47.797000,01:31:47.797000
1114,832,6,6,6,8.0,53,217.339,1:36.187,1,Finished,6.0,0 days 01:31:48.642000,01:31:48.642000
1114,847,131,8,7,6.0,53,214.076,1:37.653,1,Finished,7.0,0 days 01:31:56.080000,01:31:56.080000
1114,4,117,10,8,4.0,53,215.067,1:37.203,1,Finished,8.0,0 days 01:32:13.146000,01:32:13.146000
1114,839,214,14,9,2.0,53,214.636,1:37.398,1,Finished,9.0,0 days 01:32:18.099000,01:32:18.099000
1114,842,214,12,10,1.0,53,216.924,1:36.371,1,Finished,10.0,0 days 01:32:21.576000,01:32:21.576000
1114,859,213,11,11,0.0,52,212.738,1:38.267,11,+1 Lap,11.0,0 days 01:31:01.510000,01:31:01.510000
1114,852,213,9,12,0.0,52,213.824,1:37.768,11,+1 Lap,12.0,0 days 01:31:02.395000,01:31:02.395000
1114,855,51,19,13,0.0,52,213.774,1:37.791,11,+1 Lap,13.0,0 days 01:31:04.761000,01:31:04.761000
1114,807,210,18,14,0.0,52,214.963,1:37.250,11,+1 Lap,14.0,0 days 01:31:08.019000,01:31:08.019000
1114,825,210,15,15,0.0,52,213.662,1:37.842,11,+1 Lap,15.0,0 days 01:31:27.991000,01:31:27.991000
1114,848,3,13,16,0.0,26,210.769,1:39.185,130,Collision damage,,0 days 00:48:31.077000,00:48:31.077000
1114,858,3,0,17,0.0,22,211.488,1:38.848,130,Collision damage,,0 days 00:42:29.573000,00:42:29.573000
1114,840,117,17,18,0.0,20,211.057,1:39.050,65,Rear wing,,0 days 00:37:53.303000,00:37:53.303000
1114,815,9,5,19,0.0,15,209.672,1:39.704,130,Collision damage,,0 days 01:13:07.893000,01:13:07.893000
1114,822,51,16,20,0.0,7,170.3,2:02.755,130,Collision damage,,0 days 00:17:03.533000,00:17:03.533000
1115,830,9,1,1,26.0,57,231.364,1:24.319,1,Finished,1.0,0 days 01:27:39.168000,01:27:39.168000
1115,857,1,6,2,18.0,57,229.724,1:24.921,1,Finished,2.0,0 days 01:27:44.001000,01:27:44.001000
1115,846,1,10,3,15.0,57,229.938,1:24.842,1,Finished,3.0,0 days 01:27:45.137000,01:27:45.137000
1115,847,131,2,4,12.0,57,227.45,1:25.770,1,Finished,4.0,0 days 01:28:13.287000,01:28:13.287000
1115,844,6,5,5,10.0,57,229.532,1:24.992,1,Finished,5.0,0 days 01:28:18.144000,01:28:18.144000
1115,4,117,4,6,8.0,57,226.723,1:26.045,1,Finished,6.0,0 days 01:28:28.200000,01:28:28.200000
1115,839,214,8,7,6.0,57,225.661,1:26.450,1,Finished,7.0,0 days 01:28:41.558000,01:28:41.558000
1115,822,51,9,8,4.0,57,225.135,1:26.652,1,Finished,8.0,0 days 01:28:45.731000,01:28:45.731000
1115,855,51,19,9,2.0,57,225.993,1:26.323,1,Finished,9.0,0 days 01:28:55.295000,01:28:55.295000
1115,815,9,0,10,1.0,57,226.263,1:26.220,1,Finished,10.0,0 days 01:28:54.349000,01:28:54.349000
1115,840,117,16,11,0.0,57,225.917,1:26.352,1,Finished,11.0,0 days 01:28:50.820000,01:28:50.820000
1115,842,214,7,12,0.0,57,226.027,1:26.310,1,Finished,12.0,0 days 01:28:51.468000,01:28:51.468000
1115,848,3,13,13,0.0,57,225.098,1:26.666,1,Finished,13.0,0 days 01:29:00.182000,01:29:00.182000
1115,825,210,18,14,0.0,56,224.061,1:27.067,11,+1 Lap,14.0,0 days 01:27:40.414000,01:27:40.414000
1115,852,213,11,15,0.0,56,223.786,1:27.174,11,+1 Lap,15.0,0 days 01:27:48.126000,01:27:48.126000
1115,807,210,14,16,0.0,56,225.559,1:26.489,11,+1 Lap,16.0,0 days 01:27:54.253000,01:27:54.253000
1115,859,213,17,17,0.0,56,223.943,1:27.113,11,+1 Lap,17.0,0 days 01:28:06.276000,01:28:06.276000
1115,858,3,15,18,0.0,40,221.729,1:27.983,139,Illness,,0 days 01:04:28.206000,01:04:28.206000
1115,1,131,3,19,0.0,0,,,4,Collision,,,
1115,832,6,12,20,0.0,0,,,95,Fuel leak,,,
1116,830,9,6,1,25.0,56,198.412,1:40.028,1,Finished,1.0,0 days 01:35:21.362000,01:35:21.362000
1116,846,1,2,2,18.0,56,198.497,1:39.985,1,Finished,2.0,0 days 01:35:32.092000,01:35:32.092000
1116,832,6,4,3,15.0,56,198.4,1:40.034,1,Finished,3.0,0 days 01:35:36.496000,01:35:36.496000
1116,815,9,9,4,12.0,56,198.991,1:39.737,1,Finished,4.0,0 days 01:35:39.822000,01:35:39.822000
1116,847,131,5,5,10.0,56,199.68,1:39.393,1,Finished,5.0,0 days 01:35:46.361000,01:35:46.361000
1116,842,214,7,6,8.0,56,197.653,1:40.412,1,Finished,6.0,0 days 01:36:09.358000,01:36:09.358000
1116,840,117,0,7,6.0,56,198.65,1:39.908,1,Finished,7.0,0 days 01:36:10.058000,01:36:10.058000
1116,852,213,11,8,5.0,56,202.231,1:38.139,1,Finished,8.0,0 days 01:36:35.747000,01:36:35.747000
1116,848,3,15,9,2.0,56,195.783,1:41.371,1,Finished,9.0,0 days 01:36:43.076000,01:36:43.076000
1116,858,3,16,10,1.0,56,196.041,1:41.238,1,Finished,10.0,0 days 01:36:49.360000,01:36:49.360000
1116,807,210,0,11,0.0,56,196.648,1:40.925,1,Finished,11.0,0 days 01:36:51.266000,01:36:51.266000
1116,822,51,13,12,0.0,56,194.629,1:41.972,1,Finished,12.0,0 days 01:36:59.963000,01:36:59.963000
1116,855,51,12,13,0.0,55,194.807,1:41.879,11,+1 Lap,13.0,0 days 01:35:24.938000,01:35:24.938000
1116,825,210,0,14,0.0,55,195.523,1:41.506,11,+1 Lap,14.0,0 days 01:35:29.434000,01:35:29.434000
1116,817,213,14,15,0.0,55,199.734,1:39.366,11,+1 Lap,15.0,0 days 01:35:30.214000,01:35:30.214000
1116,4,117,0,16,0.0,49,198.559,1:39.954,140,Undertray,,0 days 01:24:38.227000,01:24:38.227000
1116,857,1,10,17,0.0,10,193.24,1:42.705,21,Radiator,,0 days 00:17:39.564000,00:17:39.564000
1116,839,214,8,18,0.0,6,189.397,1:44.789,130,Collision damage,,0 days 00:10:48.449000,00:10:48.449000
1116,1,131,3,19,0.0,56,199.301,1:39.582,2,Disqualified,,0 days 01:35:23.587000,01:35:23.587000
1116,844,6,1,20,0.0,56,,,2,Disqualified,,0 days 01:35:46.024000,01:35:46.024000
1117,830,9,3,1,25.0,71,189.78,1:21.644,1,Finished,1.0,0 days 02:02:30.814000,02:02:30.814000
1117,1,131,6,2,19.0,71,190.503,1:21.334,1,Finished,2.0,0 days 02:02:44.689000,02:02:44.689000
1117,844,6,1,3,15.0,71,188.194,1:22.332,1,Finished,3.0,0 days 02:02:53.938000,02:02:53.938000
1117,832,6,2,4,12.0,71,187.722,1:22.539,1,Finished,4.0,0 days 02:02:57.968000,02:02:57.968000
1117,846,1,17,5,10.0,71,189.085,1:21.944,1,Finished,5.0,0 days 02:03:04.080000,02:03:04.080000
1117,847,131,8,6,8.0,71,187.175,1:22.780,1,Finished,6.0,0 days 02:03:11.834000,02:03:11.834000
1117,817,213,4,7,6.0,71,187.404,1:22.679,1,Finished,7.0,0 days 02:03:12.384000,02:03:12.384000
1117,857,1,7,8,4.0,71,187.22,1:22.760,1,Finished,8.0,0 days 02:03:13.918000,02:03:13.918000
1117,848,3,14,9,2.0,71,187.191,1:22.773,1,Finished,9.0,0 days 02:03:19.387000,02:03:19.387000
1117,839,214,15,10,1.0,71,186.733,1:22.976,1,Finished,10.0,0 days 02:03:33.693000,02:03:33.693000
1117,842,214,11,11,0.0,71,186.163,1:23.230,1,Finished,11.0,0 days 02:03:37.022000,02:03:37.022000
1117,852,213,18,12,0.0,71,187.808,1:22.501,1,Finished,12.0,0 days 02:03:49.796000,02:03:49.796000
1117,807,210,12,13,0.0,71,186.181,1:23.222,1,Finished,13.0,0 days 02:03:51.123000,02:03:51.123000
1117,855,51,10,14,0.0,71,185.412,1:23.567,1,Finished,14.0,0 days 02:03:52.490000,02:03:52.490000
1117,822,51,9,15,0.0,71,186.306,1:23.166,1,Finished,15.0,0 days 02:03:51.411000,02:03:51.411000
1117,858,3,19,16,0.0,70,186.672,1:23.003,31,Retired,16.0,0 days 02:02:21.876000,02:02:21.876000
1117,840,117,0,17,0.0,66,186.103,1:23.257,130,Collision damage,17.0,0 days 01:57:04.137000,01:57:04.137000
1117,4,117,13,18,0.0,47,185.492,1:23.531,54,Withdrew,,0 days 01:30:19.093000,01:30:19.093000
1117,825,210,16,19,0.0,31,186.351,1:23.146,3,Accident,,0 days 00:44:46.013000,00:44:46.013000
1117,815,9,5,20,0.0,1,,,130,Collision damage,,0 days 00:01:43.446000,00:01:43.446000
1118,830,9,1,1,25.0,71,211.277,1:13.422,1,Finished,1.0,0 days 01:56:48.894000,01:56:48.894000
1118,846,1,6,2,19.0,71,214.005,1:12.486,1,Finished,2.0,0 days 01:56:57.171000,01:56:57.171000
1118,4,117,4,3,15.0,71,208.382,1:14.442,1,Finished,3.0,0 days 01:57:23.049000,01:57:23.049000
1118,815,9,9,4,12.0,71,209.276,1:14.124,1,Finished,4.0,0 days 01:57:23.102000,01:57:23.102000
1118,840,117,3,5,10.0,71,209.607,1:14.007,1,Finished,5.0,0 days 01:57:29.739000,01:57:29.739000
1118,832,6,7,6,8.0,71,208.483,1:14.406,1,Finished,6.0,0 days 01:57:39.082000,01:57:39.082000
1118,842,214,15,7,6.0,71,208.161,1:14.521,1,Finished,7.0,0 days 01:57:44.987000,01:57:44.987000
1118,1,131,5,8,4.0,71,207.554,1:14.739,1,Finished,8.0,0 days 01:57:51.753000,01:57:51.753000
1118,852,213,16,9,2.0,71,208.974,1:14.231,1,Finished,9.0,0 days 01:57:58.774000,01:57:58.774000
1118,839,214,14,10,1.0,70,209.045,1:14.206,11,+1 Lap,10.0,0 days 01:56:58.735000,01:56:58.735000
1118,858,3,19,11,0.0,70,204.816,1:15.738,11,+1 Lap,11.0,0 days 01:57:15.102000,01:57:15.102000
1118,807,210,11,12,0.0,70,206.732,1:15.036,11,+1 Lap,12.0,0 days 01:57:18.854000,01:57:18.854000
1118,817,213,17,13,0.0,70,210.007,1:13.866,11,+1 Lap,13.0,0 days 01:57:58.855000,01:57:58.855000
1118,857,1,10,14,0.0,69,208.752,1:14.310,12,+2 Laps,14.0,0 days 01:56:52.530000,01:56:52.530000
1118,847,131,8,15,0.0,57,207.014,1:14.934,25,Overheating,,0 days 01:40:53.898000,01:40:53.898000
1118,822,51,18,16,0.0,39,204.835,1:15.731,5,Engine,,0 days 01:17:30.833000,01:17:30.833000
1118,855,51,20,17,0.0,22,203.489,1:16.232,5,Engine,,0 days 00:55:50.383000,00:55:50.383000
1118,825,210,12,18,0.0,0,,,4,Collision,,,
1118,848,3,13,19,0.0,0,,,4,Collision,,,
1118,844,6,0,20,0.0,0,,,5,Engine,,,
1119,830,9,2,1,25.0,50,233.476,1:35.614,1,Finished,1.0,0 days 01:29:08.289000,01:29:08.289000
1119,844,6,1,2,18.0,50,233.342,1:35.669,1,Finished,2.0,0 days 01:29:10.359000,01:29:10.359000
1119,815,9,11,3,15.0,50,232.685,1:35.939,1,Finished,3.0,0 days 01:29:10.530000,01:29:10.530000
1119,839,214,16,4,12.0,50,231.004,1:36.637,1,Finished,4.0,0 days 01:29:26.954000,01:29:26.954000
1119,840,117,19,5,10.0,50,231.131,1:36.584,1,Finished,5.0,0 days 01:29:28.356000,01:29:28.356000
1119,832,6,12,6,8.0,50,232.576,1:35.984,1,Finished,6.0,0 days 01:29:29.123000,01:29:29.123000
1119,1,131,10,7,6.0,50,233.227,1:35.716,1,Finished,7.0,0 days 01:29:30.044000,01:29:30.044000
1119,847,131,3,8,4.0,50,232.365,1:36.071,1,Finished,8.0,0 days 01:29:26.380000,01:29:26.380000
1119,4,117,9,9,2.0,50,231.191,1:36.559,1,Finished,9.0,0 days 01:29:34.253000,01:29:34.253000
1119,857,1,18,10,2.0,50,233.779,1:35.490,1,Finished,10.0,0 days 01:29:37.785000,01:29:37.785000
1119,842,214,4,11,0.0,50,230.346,1:36.913,1,Finished,11.0,0 days 01:29:42.559000,01:29:42.559000
1119,848,3,5,12,0.0,50,229.296,1:37.357,1,Finished,12.0,0 days 01:29:51.687000,01:29:51.687000
1119,825,210,8,13,0.0,50,229.065,1:37.455,1,Finished,13.0,0 days 01:29:53.114000,01:29:53.114000
1119,817,213,14,14,0.0,50,229.884,1:37.108,1,Finished,14.0,0 days 01:29:56.814000,01:29:56.814000
1119,855,51,17,15,0.0,50,229.253,1:37.375,1,Finished,15.0,0 days 01:29:58.451000,01:29:58.451000
1119,858,3,6,16,0.0,50,228.397,1:37.740,1,Finished,16.0,0 days 01:29:59.171000,01:29:59.171000
1119,822,51,7,17,0.0,50,228.814,1:37.562,1,Finished,17.0,0 days 01:30:33.639000,01:30:33.639000
1119,852,213,20,18,0.0,46,228.755,1:37.587,6,Gearbox,18.0,0 days 01:23:38.931000,01:23:38.931000
1119,807,210,13,19,0.0,45,228.807,1:37.565,5,Engine,19.0,0 days 01:21:43.790000,01:21:43.790000
1119,846,1,15,20,0.0,2,187.079,1:59.327,3,Accident,,0 days 00:04:09.689000,00:04:09.689000
1120,830,9,1,1,26.0,58,218.541,1:26.993,1,Finished,1.0,0 days 01:27:02.624000,01:27:02.624000
1120,844,6,2,2,18.0,58,215.553,1:28.199,1,Finished,2.0,0 days 01:27:20.617000,01:27:20.617000
1120,847,131,4,3,15.0,58,215.582,1:28.187,1,Finished,3.0,0 days 01:27:22.952000,01:27:22.952000
1120,815,9,9,4,12.0,58,217.292,1:27.493,1,Finished,4.0,0 days 01:27:19.077000,01:27:19.077000
1120,846,1,5,5,10.0,58,215.639,1:28.164,1,Finished,5.0,0 days 01:27:26.908000,01:27:26.908000
1120,857,1,3,6,8.0,58,215.702,1:28.138,1,Finished,6.0,0 days 01:27:34.111000,01:27:34.111000
1120,4,117,7,7,6.0,58,215.414,1:28.256,1,Finished,7.0,0 days 01:27:42.136000,01:27:42.136000
1120,852,213,6,8,4.0,58,213.0,1:29.256,1,Finished,8.0,0 days 01:27:45.712000,01:27:45.712000
1120,1,131,11,9,2.0,58,215.131,1:28.372,1,Finished,9.0,0 days 01:27:47.048000,01:27:47.048000
1120,840,117,13,10,1.0,58,215.918,1:28.050,1,Finished,10.0,0 days 01:27:58.256000,01:27:58.256000
1120,817,213,15,11,0.0,58,214.648,1:28.571,1,Finished,11.0,0 days 01:27:58.853000,01:27:58.853000
1120,839,214,12,12,0.0,58,211.162,1:30.033,1,Finished,12.0,0 days 01:28:08.997000,01:28:08.997000
1120,842,214,10,13,0.0,58,213.575,1:29.016,1,Finished,13.0,0 days 01:28:12.984000,01:28:12.984000
1120,848,3,14,14,0.0,58,216.422,1:27.845,1,Finished,14.0,0 days 01:28:15.808000,01:28:15.808000
1120,807,210,8,15,0.0,58,213.093,1:29.217,1,Finished,15.0,0 days 01:28:26.320000,01:28:26.320000
1120,858,3,20,16,0.0,58,214.626,1:28.580,1,Finished,16.0,0 days 01:28:30.415000,01:28:30.415000
1120,855,51,19,17,0.0,58,214.224,1:28.746,1,Finished,17.0,0 days 01:28:32.046000,01:28:32.046000
1120,832,6,16,18,0.0,57,212.534,1:29.452,31,Retired,18.0,0 days 01:26:50.923000,01:26:50.923000
1120,822,51,18,19,0.0,57,211.562,1:29.863,11,+1 Lap,19.0,0 days 01:27:15.035000,01:27:15.035000
1120,825,210,17,20,0.0,57,211.395,1:29.934,11,+1 Lap,20.0,0 days 01:27:17.500000,01:27:17.500000
1121,830,9,1,1,26.0,57,210.383,1:32.608,1,Finished,1.0,0 days 01:31:44.742000,01:31:44.742000
1121,815,9,5,2,18.0,57,206.468,1:34.364,1,Finished,2.0,0 days 01:32:07.199000,01:32:07.199000
1121,832,6,4,3,15.0,57,206.156,1:34.507,1,Finished,3.0,0 days 01:32:09.852000,01:32:09.852000
1121,844,6,2,4,12.0,57,207.069,1:34.090,1,Finished,4.0,0 days 01:32:24.411000,01:32:24.411000
1121,847,131,3,5,10.0,57,204.946,1:35.065,1,Finished,5.0,0 days 01:32:31.530000,01:32:31.530000
1121,846,1,7,6,8.0,57,206.223,1:34.476,1,Finished,6.0,0 days 01:32:33.200000,01:32:33.200000
1121,1,131,9,7,6.0,57,205.688,1:34.722,1,Finished,7.0,0 days 01:32:35.066000,01:32:35.066000
1121,857,1,8,8,4.0,57,205.123,1:34.983,1,Finished,8.0,0 days 01:32:40.824000,01:32:40.824000
1121,4,117,6,9,2.0,57,206.83,1:34.199,1,Finished,9.0,0 days 01:32:59.629000,01:32:59.629000
1121,840,117,12,10,1.0,57,203.73,1:35.632,1,Finished,10.0,0 days 01:33:17.958000,01:33:17.958000
1121,855,15,17,11,0.0,56,204.102,1:35.458,11,+1 Lap,11.0,0 days 01:31:51.501000,01:31:51.501000
1121,825,210,15,12,0.0,56,203.863,1:35.570,11,+1 Lap,12.0,0 days 01:31:53.058000,01:31:53.058000
1121,817,215,14,13,0.0,56,204.735,1:35.163,11,+1 Lap,13.0,0 days 01:31:53.700000,01:31:53.700000
1121,852,215,11,14,0.0,56,203.303,1:35.833,11,+1 Lap,14.0,0 days 01:31:54.224000,01:31:54.224000
1121,848,3,13,15,0.0,56,203.537,1:35.723,11,+1 Lap,15.0,0 days 01:31:56.628000,01:31:56.628000
1121,807,210,10,16,0.0,56,205.445,1:34.834,11,+1 Lap,16.0,0 days 01:32:02.374000,01:32:02.374000
1121,839,214,19,17,0.0,56,202.473,1:36.226,11,+1 Lap,17.0,0 days 01:32:16.192000,01:32:16.192000
1121,842,214,20,18,0.0,56,205.508,1:34.805,11,+1 Lap,18.0,0 days 01:32:17.159000,01:32:17.159000
1121,822,15,16,19,0.0,56,202.523,1:36.202,11,+1 Lap,19.0,0 days 01:33:07.972000,01:33:07.972000
1121,858,3,18,20,0.0,55,205.659,1:34.735,12,+2 Laps,20.0,0 days 01:32:05.537000,01:32:05.537000
1122,830,9,1,1,25.0,50,242.188,1:31.773,1,Finished,1.0,0 days 01:20:43.273000,01:20:43.273000
1122,815,9,3,2,18.0,50,240.876,1:32.273,1,Finished,2.0,0 days 01:20:51.916000,01:20:51.916000
1122,844,6,2,3,16.0,50,242.561,1:31.632,1,Finished,3.0,0 days 01:21:01.912000,01:21:01.912000
1122,857,1,5,4,12.0,50,240.779,1:32.310,1,Finished,4.0,0 days 01:21:15.280000,01:21:15.280000
1122,4,117,4,5,10.0,50,240.579,1:32.387,1,Finished,5.0,0 days 01:21:19.032000,01:21:19.032000
1122,847,131,7,6,8.0,50,240.926,1:32.254,1,Finished,6.0,0 days 01:21:23.209000,01:21:23.209000
1122,860,6,11,7,6.0,50,241.103,1:32.186,1,Finished,7.0,0 days 01:21:25.952000,01:21:25.952000
1122,846,1,6,8,4.0,50,241.738,1:31.944,1,Finished,8.0,0 days 01:21:28.981000,01:21:28.981000
1122,1,131,8,9,2.0,50,242.26,1:31.746,1,Finished,9.0,0 days 01:21:30.664000,01:21:30.664000
1122,807,210,15,10,1.0,50,240.633,1:32.366,1,Finished,10.0,0 days 01:22:00.269000,01:22:00.269000
1122,848,3,12,11,0.0,50,240.787,1:32.307,1,Finished,11.0,0 days 01:22:11.627000,01:22:11.627000
1122,825,210,13,12,0.0,50,240.706,1:32.338,1,Finished,12.0,0 days 01:22:09.010000,01:22:09.010000
1122,839,214,17,13,0.0,49,237.763,1:33.481,11,+1 Lap,13.0,0 days 01:20:47.274000,01:20:47.274000
1122,858,3,19,14,0.0,49,237.657,1:33.523,11,+1 Lap,14.0,0 days 01:20:50.058000,01:20:50.058000
1122,852,215,9,15,0.0,49,238.926,1:33.026,11,+1 Lap,15.0,0 days 01:20:48.806000,01:20:48.806000
1122,817,215,14,16,0.0,49,238.166,1:33.323,11,+1 Lap,16.0,0 days 01:21:03.988000,01:21:03.988000
1122,822,15,16,17,0.0,49,239.751,1:32.706,11,+1 Lap,17.0,0 days 01:21:06.388000,01:21:06.388000
1122,855,15,20,18,0.0,49,241.046,1:32.208,11,+1 Lap,18.0,0 days 01:21:12.826000,01:21:12.826000
1122,840,117,10,19,0.0,5,232.591,1:35.560,3,Accident,,0 days 00:08:05.608000,00:08:05.608000
1122,842,214,18,20,0.0,1,,,6,Gearbox,,0 days 00:02:01.453000,00:02:01.453000
1123,832,6,2,1,25.0,58,237.418,1:20.031,1,Finished,1.0,0 days 01:20:26.843000,01:20:26.843000
1123,844,6,4,2,19.0,58,238.066,1:19.813,1,Finished,2.0,0 days 01:20:29.209000,01:20:29.209000
1123,846,1,3,3,15.0,58,237.762,1:19.915,1,Finished,3.0,0 days 01:20:32.747000,01:20:32.747000
1123,857,1,5,4,12.0,58,236.92,1:20.199,1,Finished,4.0,0 days 01:21:02.613000,01:21:02.613000
1123,815,9,6,5,10.0,58,236.363,1:20.388,1,Finished,5.0,0 days 01:21:23.152000,01:21:23.152000
1123,840,117,9,6,8.0,58,234.78,1:20.930,1,Finished,6.0,0 days 01:22:00.065000,01:22:00.065000
1123,852,215,8,7,6.0,58,234.19,1:21.134,1,Finished,7.0,0 days 01:22:02.444000,01:22:02.444000
1123,4,117,10,8,4.0,58,236.055,1:20.493,1,Finished,8.0,0 days 01:21:47.835000,01:21:47.835000
1123,807,210,16,9,2.0,58,234.158,1:21.145,1,Finished,9.0,0 days 01:22:11.396000,01:22:11.396000
1123,825,210,14,10,1.0,57,234.34,1:21.082,11,+1 Lap,10.0,0 days 01:20:30.924000,01:20:30.924000
1123,848,3,12,11,0.0,57,232.801,1:21.618,11,+1 Lap,11.0,0 days 01:20:31.852000,01:20:31.852000
1123,817,215,18,12,0.0,57,233.887,1:21.239,11,+1 Lap,12.0,0 days 01:20:38.351000,01:20:38.351000
1123,842,214,17,13,0.0,57,234.317,1:21.090,11,+1 Lap,13.0,0 days 01:21:02.796000,01:21:02.796000
1123,822,15,13,14,0.0,57,233.361,1:21.422,11,+1 Lap,14.0,0 days 01:21:09.169000,01:21:09.169000
1123,855,15,19,15,0.0,57,233.634,1:21.327,11,+1 Lap,15.0,0 days 01:21:11.136000,01:21:11.136000
1123,839,214,15,16,0.0,57,233.557,1:21.354,11,+1 Lap,16.0,0 days 01:21:20.822000,01:21:20.822000
1123,847,131,7,17,0.0,56,236.669,1:20.284,3,Accident,17.0,0 days 01:18:04.734000,01:18:04.734000
1123,1,131,11,18,0.0,15,230.469,1:22.444,5,Engine,,0 days 00:21:18.426000,00:21:18.426000
1123,830,9,1,19,0.0,3,228.608,1:23.115,23,Brakes,,0 days 00:04:14.672000,00:04:14.672000
1124,830,9,1,1,26.0,53,223.093,1:33.706,1,Finished,1.0,0 days 01:54:23.566000,01:54:23.566000
1124,815,9,2,2,18.0,53,222.525,1:33.945,1,Finished,2.0,0 days 01:54:36.101000,01:54:36.101000
1124,832,6,4,3,15.0,53,222.772,1:33.841,1,Finished,3.0,0 days 01:54:44.432000,01:54:44.432000
1124,844,6,8,4,12.0,53,219.952,1:35.044,1,Finished,4.0,0 days 01:54:50.088000,01:54:50.088000
1124,846,1,3,5,10.0,53,219.624,1:35.186,1,Finished,5.0,0 days 01:54:53.266000,01:54:53.266000
1124,4,117,5,6,8.0,53,220.691,1:34.726,1,Finished,6.0,0 days 01:55:07.838000,01:55:07.838000
1124,847,131,9,7,6.0,53,221.444,1:34.404,1,Finished,7.0,0 days 01:55:09.517000,01:55:09.517000
1124,857,1,6,8,4.0,53,220.514,1:34.802,1,Finished,8.0,0 days 01:55:11.091000,01:55:11.091000
1124,1,131,7,9,2.0,53,222.509,1:33.952,1,Finished,9.0,0 days 01:55:12.192000,01:55:12.192000
1124,852,215,10,10,1.0,52,216.989,1:36.342,11,+1 Lap,10.0,0 days 01:54:25.168000,01:54:25.168000
1124,807,210,12,11,0.0,52,219.304,1:35.325,11,+1 Lap,11.0,0 days 01:54:30.734000,01:54:30.734000
1124,840,117,16,12,0.0,52,218.221,1:35.798,11,+1 Lap,12.0,0 days 01:54:34.799000,01:54:34.799000
1124,825,210,18,13,0.0,52,216.289,1:36.654,11,+1 Lap,13.0,0 days 01:54:41.485000,01:54:41.485000
1124,822,15,13,14,0.0,52,216.392,1:36.608,11,+1 Lap,14.0,0 days 01:54:42.459000,01:54:42.459000
1124,839,214,15,15,0.0,52,217.237,1:36.232,11,+1 Lap,15.0,0 days 01:55:04.718000,01:55:04.718000
1124,842,214,17,16,0.0,52,216.315,1:36.642,11,+1 Lap,16.0,0 days 01:55:18.632000,01:55:18.632000
1124,858,3,19,17,0.0,52,220.286,1:34.900,11,+1 Lap,17.0,0 days 01:55:36.331000,01:55:36.331000
1124,855,15,20,18,0.0,12,215.162,1:37.160,6,Gearbox,,0 days 00:49:29.022000,00:49:29.022000
1124,817,215,11,19,0.0,0,,,3,Accident,,,
1124,848,3,14,20,0.0,0,,,3,Accident,,,
1125,830,9,1,1,25.0,56,199.414,1:38.406,1,Finished,1.0,0 days 01:40:52.554000,01:40:52.554000
1125,846,1,4,2,18.0,56,198.717,1:38.751,1,Finished,2.0,0 days 01:41:06.327000,01:41:06.327000
1125,815,9,2,3,15.0,56,197.444,1:39.388,1,Finished,3.0,0 days 01:41:11.714000,01:41:11.714000
1125,844,6,6,4,12.0,56,197.452,1:39.384,1,Finished,4.0,0 days 01:41:16.177000,01:41:16.177000
1125,832,6,7,5,10.0,56,196.7,1:39.764,1,Finished,5.0,0 days 01:41:26.537000,01:41:26.537000
1125,847,131,8,6,8.0,56,196.016,1:40.112,1,Finished,6.0,0 days 01:41:31.278000,01:41:31.278000
