RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
712,356,183,5,3,4.0,57,,,1,Finished,,,
712,397,172,4,4,3.0,57,,,1,Finished,,,
712,386,66,9,5,2.0,57,,,1,Finished,,,
712,360,170,7,6,1.0,56,,,11,+1 Lap,,,
712,403,170,10,7,0.0,56,,,11,+1 Lap,,,
712,305,176,13,8,0.0,56,,,11,+1 Lap,,,
712,385,6,8,9,0.0,55,,,12,+2 Laps,,,
712,278,176,14,10,0.0,53,,,14,+4 Laps,,,
712,427,66,16,11,0.0,52,,,15,+5 Laps,,,
712,383,183,15,12,0.0,50,,,17,+7 Laps,,,
712,404,94,11,13,0.0,32,,,3,Accident,,,
712,373,172,1,14,0.0,31,,,5,Engine,,,
712,341,6,3,15,0.0,6,,,5,Engine,,,
712,401,94,12,16,0.0,6,,,3,Accident,,,
712,346,181,17,17,0.0,4,,,8,Clutch,,,
713,373,172,1,1,9.0,80,,,1,Finished,,,
713,289,66,2,2,6.0,80,,,1,Finished,,,
713,341,6,5,3,4.0,80,,,1,Finished,,,
713,356,183,4,4,3.0,79,,,11,+1 Lap,,,
713,385,6,8,5,2.0,78,,,12,+2 Laps,,,
713,403,170,15,6,1.0,78,,,12,+2 Laps,,,
713,383,183,7,7,0.0,78,,,12,+2 Laps,,,
713,386,66,14,8,0.0,77,,,13,+3 Laps,,,
713,374,172,13,9,0.0,77,,,13,+3 Laps,,,
713,404,94,10,10,0.0,77,,,13,+3 Laps,,,
713,346,181,16,11,0.0,76,,,14,+4 Laps,,,
713,394,66,21,12,0.0,76,,,14,+4 Laps,,,
713,364,183,3,13,0.0,75,,,15,+5 Laps,,,
713,399,170,20,14,0.0,56,,,117,+24 Laps,,,
713,347,181,9,15,0.0,45,,,23,Brakes,,,
713,309,176,22,16,0.0,43,,,24,Differential,,,
713,408,66,17,17,0.0,38,,,6,Gearbox,,,
713,420,181,23,18,0.0,37,,,3,Accident,,,
713,401,176,18,19,0.0,23,,,100,Driver unwell,,,
713,305,176,12,20,0.0,17,,,108,Oil pipe,,,
713,278,176,11,21,0.0,9,,,8,Clutch,,,
713,360,170,6,22,0.0,7,,,6,Gearbox,,,
713,380,182,19,23,0.0,0,,,3,Accident,,,
713,427,66,25,24,0.0,0,,,81,Did not qualify,,,
713,370,66,24,25,0.0,0,,,54,Withdrew,,,
714,341,6,1,1,9.0,15,,,1,Finished,,,
714,289,66,5,2,6.0,15,,,1,Finished,,,
714,385,6,4,3,4.0,15,,,1,Finished,,,
714,346,181,10,4,3.0,15,,,1,Finished,,,
714,427,66,14,5,2.0,14,,,84,Battery,,,
714,408,66,16,6,1.0,14,,,11,+1 Lap,,,
714,386,66,11,7,0.0,14,,,11,+1 Lap,,,
714,374,172,17,8,0.0,14,,,11,+1 Lap,,,
714,423,172,19,9,0.0,14,,,11,+1 Lap,,,
714,364,183,3,10,0.0,14,,,11,+1 Lap,,,
714,278,176,9,11,0.0,12,,,22,Suspension,,,
714,356,183,6,12,0.0,11,,,24,Differential,,,
714,405,11,22,13,0.0,11,,,3,Accident,,,
714,309,176,18,14,0.0,10,,,3,Accident,,,
714,373,172,2,15,0.0,7,,,5,Engine,,,
714,360,170,7,16,0.0,4,,,5,Engine,,,
714,383,183,15,17,0.0,4,,,22,Suspension,,,
714,431,170,20,18,0.0,3,,,8,Clutch,,,
714,394,66,21,19,0.0,2,,,37,Throttle,,,
714,403,170,8,20,0.0,1,,,5,Engine,,,
714,347,181,12,21,0.0,0,,,10,Electrical,,,
714,305,176,13,22,0.0,0,,,5,Engine,,,
714,429,92,0,23,0.0,0,,,81,Did not qualify,,,
715,385,6,7,1,9.0,105,,,1,Finished,,,
715,386,66,5,2,6.0,105,,,1,Finished,,,
715,383,183,14,3,4.0,102,,,13,+3 Laps,,,
715,408,66,19,4,3.0,102,,,13,+3 Laps,,,
715,404,94,11,5,2.0,102,,,13,+3 Laps,,,
715,347,183,10,6,1.0,101,,,14,+4 Laps,,,
715,394,66,15,7,0.0,96,,,19,+9 Laps,,,
715,305,176,18,8,0.0,95,,,88,+10 Laps,,,
715,356,183,6,9,0.0,76,,,118,+29 Laps,,,
715,358,181,13,10,0.0,58,,,38,Steering,,,
715,403,170,20,11,0.0,58,,,3,Accident,,,
715,364,183,4,12,0.0,47,,,22,Suspension,,,
715,360,170,9,13,0.0,43,,,5,Engine,,,
715,374,172,8,14,0.0,41,,,86,Halfshaft,,,
715,373,172,3,15,0.0,40,,,86,Halfshaft,,,
715,401,94,16,16,0.0,21,,,22,Suspension,,,
715,346,181,12,17,0.0,18,,,3,Accident,,,
715,341,6,2,18,0.0,9,,,22,Suspension,,,
715,278,172,17,19,0.0,7,,,5,Engine,,,
715,289,66,1,20,0.0,5,,,99,Distributor,,,
716,341,6,1,1,9.0,78,,,1,Finished,,,
716,360,170,5,2,6.0,78,,,1,Finished,,,
716,385,6,7,3,4.0,77,,,11,+1 Lap,,,
716,386,66,9,4,3.0,77,,,11,+1 Lap,,,
716,404,94,13,5,2.0,77,,,11,+1 Lap,,,
716,374,172,8,6,1.0,77,,,11,+1 Lap,,,
716,346,181,6,7,0.0,77,,,11,+1 Lap,,,
716,394,66,15,8,0.0,77,,,11,+1 Lap,,,
716,375,6,16,9,0.0,77,,,11,+1 Lap,,,
716,364,183,2,10,0.0,75,,,13,+3 Laps,,,
716,383,183,14,11,0.0,75,,,13,+3 Laps,,,
716,347,183,12,12,0.0,74,,,14,+4 Laps,,,
716,309,176,18,13,0.0,72,,,16,+6 Laps,,,
716,356,183,11,14,0.0,59,,,5,Engine,,,
716,373,172,4,15,0.0,28,,,5,Engine,,,
716,432,96,19,16,0.0,25,,,80,Ignition,,,
716,427,66,21,17,0.0,22,,,98,Injection,,,
716,405,11,10,18,0.0,13,,,23,Brakes,,,
716,305,176,17,19,0.0,5,,,5,Engine,,,
716,289,66,3,20,0.0,0,,,8,Clutch,,,
716,401,94,0,21,0.0,0,,,81,Did not qualify,,,
716,402,181,0,22,0.0,0,,,81,Did not qualify,,,
716,340,170,0,23,0.0,0,,,81,Did not qualify,,,
716,420,181,0,24,0.0,0,,,81,Did not qualify,,,
717,289,66,4,1,9.0,110,,,1,Finished,,,
717,341,6,2,2,6.0,110,,,1,Finished,,,
717,346,181,12,3,4.0,109,,,11,+1 Lap,,,
717,386,66,13,4,3.0,107,,,13,+3 Laps,,,
717,433,172,17,5,2.0,107,,,13,+3 Laps,,,
717,401,94,15,6,1.0,106,,,14,+4 Laps,,,
717,373,172,1,7,0.0,102,,,60,Out of fuel,,,
717,305,176,15,8,0.0,101,,,108,Oil pipe,,,
717,364,183,3,9,0.0,69,,,51,Oil pressure,,,
717,434,181,18,10,0.0,65,,,62,Not classified,,,
717,385,6,8,11,0.0,58,,,5,Engine,,,
717,373,172,1,12,0.0,54,,,98,Injection,,,
717,374,172,1,12,0.0,54,,,98,Injection,,,
717,405,11,14,13,0.0,50,,,25,Overheating,,,
717,278,176,11,14,0.0,47,,,5,Engine,,,
717,347,183,9,15,0.0,37,,,36,Wheel,,,
717,360,170,5,16,0.0,27,,,5,Engine,,,
717,356,183,7,17,0.0,14,,,5,Engine,,,
717,403,170,19,18,0.0,4,,,80,Ignition,,,
717,404,94,10,19,0.0,2,,,6,Gearbox,,,
718,364,183,2,1,9.0,65,,,1,Finished,,,
718,341,6,4,2,6.0,65,,,1,Finished,,,
718,385,6,3,3,4.0,65,,,1,Finished,,,
718,374,172,5,4,3.0,65,,,1,Finished,,,
718,373,172,1,5,2.0,64,,,5,Engine,,,
718,345,6,9,6,1.0,64,,,11,+1 Lap,,,
718,360,170,10,7,0.0,64,,,11,+1 Lap,,,
718,386,66,11,8,0.0,64,,,11,+1 Lap,,,
718,403,170,15,9,0.0,63,,,5,Engine,,,
718,382,172,14,10,0.0,63,,,12,+2 Laps,,,
718,289,66,6,11,0.0,63,,,12,+2 Laps,,,
718,404,94,16,12,0.0,61,,,14,+4 Laps,,,
718,434,181,19,13,0.0,60,,,15,+5 Laps,,,
718,278,176,12,14,0.0,46,,,6,Gearbox,,,
718,356,183,7,15,0.0,44,,,10,Electrical,,,
718,305,176,17,16,0.0,12,,,25,Overheating,,,
718,346,181,13,17,0.0,11,,,48,Fuel pump,,,
718,347,183,8,18,0.0,9,,,22,Suspension,,,
718,401,94,18,19,0.0,6,,,25,Overheating,,,
719,289,66,2,1,9.0,100,,,1,Finished,,,
719,386,66,4,2,6.0,100,,,1,Finished,,,
719,360,170,8,3,4.0,100,,,1,Finished,,,
719,341,6,3,4,3.0,100,,,1,Finished,,,
719,408,170,10,5,2.0,98,,,12,+2 Laps,,,
719,401,172,9,6,1.0,98,,,12,+2 Laps,,,
719,347,170,11,7,0.0,94,,,16,+6 Laps,,,
719,373,172,1,8,0.0,78,,,6,Gearbox,,,
719,356,172,16,9,0.0,77,,,6,Gearbox,,,
719,404,176,5,10,0.0,40,,,3,Accident,,,
719,435,6,7,11,0.0,37,,,6,Gearbox,,,
719,427,26,14,12,0.0,34,,,8,Clutch,,,
719,364,34,6,13,0.0,25,,,24,Differential,,,
719,440,176,13,14,0.0,20,,,6,Gearbox,,,
719,346,176,12,15,0.0,3,,,5,Engine,,,
719,278,26,0,16,0.0,0,,,54,Withdrew,,,
719,428,172,0,17,0.0,0,,,81,Did not qualify,,,
719,403,54,0,18,0.0,0,,,54,Withdrew,,,
719,394,54,0,19,0.0,0,,,54,Withdrew,,,
719,436,176,0,20,0.0,0,,,54,Withdrew,,,
719,437,92,0,21,0.0,0,,,54,Withdrew,,,
719,438,92,0,22,0.0,0,,,54,Withdrew,,,
719,439,86,0,23,0.0,0,,,54,Withdrew,,,
719,385,66,0,24,0.0,0,,,54,Withdrew,,,
719,430,95,0,25,0.0,0,,,54,Withdrew,,,
720,373,172,8,1,9.0,32,,,1,Finished,,,
720,360,170,5,2,6.0,32,,,1,Finished,,,
720,364,34,2,3,4.0,31,,,11,+1 Lap,,,
720,386,66,9,4,3.0,31,,,11,+1 Lap,,,
720,347,170,13,5,2.0,30,,,12,+2 Laps,,,
720,430,95,18,6,1.0,30,,,12,+2 Laps,,,
720,408,170,4,7,0.0,27,,,3,Accident,,,
720,438,92,19,8,0.0,25,,,3,Accident,,,
720,341,6,10,9,0.0,19,,,98,Injection,,,
720,289,66,1,10,0.0,17,,,6,Gearbox,,,
720,376,26,16,11,0.0,17,,,3,Accident,,,
720,440,176,12,12,0.0,16,,,3,Accident,,,
720,346,176,14,13,0.0,16,,,3,Accident,,,
720,403,54,17,14,0.0,13,,,6,Gearbox,,,
720,356,34,6,15,0.0,12,,,98,Injection,,,
720,278,26,15,16,0.0,10,,,44,Oil leak,,,
720,404,94,7,17,0.0,9,,,6,Gearbox,,,
720,435,6,3,18,0.0,7,,,98,Injection,,,
720,394,54,20,19,0.0,7,,,6,Gearbox,,,
720,401,172,11,20,0.0,5,,,68,Physical,,,
720,397,172,0,21,0.0,0,,,54,Withdrew,,,
720,375,6,0,22,0.0,0,,,54,Withdrew,,,
720,385,66,0,23,0.0,0,,,54,Withdrew,,,
720,437,92,0,24,0.0,0,,,54,Withdrew,,,
721,373,172,1,1,9.0,80,,,1,Finished,,,
721,364,34,14,2,6.0,79,,,11,+1 Lap,,,
721,341,6,5,3,4.0,79,,,11,+1 Lap,,,
721,404,94,7,4,3.0,79,,,11,+1 Lap,,,
721,386,66,6,5,2.0,79,,,11,+1 Lap,,,
721,375,6,11,6,1.0,78,,,12,+2 Laps,,,
721,346,176,17,7,0.0,77,,,13,+3 Laps,,,
721,440,176,18,8,0.0,77,,,13,+3 Laps,,,
721,430,95,19,9,0.0,75,,,15,+5 Laps,,,
721,401,172,10,10,0.0,66,,,111,+14 Laps,,,
721,347,170,8,11,0.0,56,,,117,+24 Laps,,,
721,289,66,2,12,0.0,69,,,25,Overheating,,,
721,356,34,4,13,0.0,68,,,3,Accident,,,
721,278,26,12,14,0.0,29,,,103,Water pump,,,
721,394,54,15,15,0.0,17,,,80,Ignition,,,
721,403,54,13,16,0.0,15,,,22,Suspension,,,
721,408,170,9,17,0.0,14,,,25,Overheating,,,
721,360,170,3,18,0.0,7,,,6,Gearbox,,,
721,423,95,16,19,0.0,2,,,8,Clutch,,,
721,438,92,0,20,0.0,0,,,54,Withdrew,,,
721,437,92,0,21,0.0,0,,,54,Withdrew,,,
722,373,172,1,1,9.0,53,,,1,Finished,,,
722,408,170,8,2,6.0,53,,,1,Finished,,,
722,289,66,2,3,0.0,53,,,1,Finished,,,
722,356,34,5,4,3.0,53,,,1,Finished,,,
722,364,34,3,5,2.0,53,,,1,Finished,,,
722,346,176,10,6,1.0,52,,,11,+1 Lap,,,
722,278,26,17,7,0.0,51,,,12,+2 Laps,,,
722,427,172,15,8,0.0,50,,,13,+3 Laps,,,
722,404,94,9,9,0.0,49,,,14,+4 Laps,,,
722,385,66,21,10,0.0,45,,,18,+8 Laps,,,
722,440,176,18,11,0.0,45,,,18,+8 Laps,,,
722,360,170,6,12,0.0,42,,,80,Ignition,,,
722,401,172,7,13,0.0,41,,,22,Suspension,,,
722,403,176,13,14,0.0,34,,,62,Not classified,,,
722,347,170,11,15,0.0,32,,,62,Not classified,,,
722,418,176,19,16,0.0,30,,,6,Gearbox,,,
722,341,6,4,17,0.0,12,,,48,Fuel pump,,,
722,438,92,20,18,0.0,5,,,67,Wheel bearing,,,
722,386,66,12,19,0.0,4,,,21,Radiator,,,
722,375,6,0,20,0.0,0,,,54,Withdrew,,,
722,397,172,0,21,0.0,0,,,54,Withdrew,,,
722,394,54,0,22,0.0,0,,,54,Withdrew,,,
722,437,92,0,23,0.0,0,,,54,Withdrew,,,
722,439,86,0,24,0.0,0,,,54,Withdrew,,,
723,373,172,1,1,9.0,82,,,1,Finished,,,
723,341,6,5,2,6.0,82,,,1,Finished,,,
723,289,66,3,3,4.0,82,,,1,Finished,,,
723,386,66,9,4,3.0,81,,,11,+1 Lap,,,
723,385,66,8,5,2.0,81,,,11,+1 Lap,,,
723,440,176,13,6,1.0,80,,,12,+2 Laps,,,
723,278,26,14,7,0.0,80,,,12,+2 Laps,,,
723,305,172,17,8,0.0,78,,,14,+4 Laps,,,
723,408,170,7,9,0.0,78,,,14,+4 Laps,,,
723,430,95,21,10,0.0,76,,,16,+6 Laps,,,
723,418,176,22,11,0.0,75,,,17,+7 Laps,,,
723,383,26,16,12,0.0,75,,,17,+7 Laps,,,
723,436,26,23,13,0.0,74,,,18,+8 Laps,,,
723,346,176,15,14,0.0,66,,,6,Gearbox,,,
723,347,170,12,15,0.0,65,,,51,Oil pressure,,,
723,364,34,2,16,0.0,59,,,5,Engine,,,
723,420,97,19,17,0.0,59,,,6,Gearbox,,,
723,437,92,20,18,0.0,36,,,80,Ignition,,,
723,356,34,4,19,0.0,27,,,5,Engine,,,
723,404,94,11,20,0.0,26,,,80,Ignition,,,
723,401,172,10,21,0.0,23,,,48,Fuel pump,,,
723,438,92,18,22,0.0,20,,,80,Ignition,,,
723,360,170,6,23,0.0,6,,,5,Engine,,,
723,439,86,0,24,0.0,0,,,54,Withdrew,,,
723,394,54,0,25,0.0,0,,,54,Withdrew,,,
723,403,54,0,26,0.0,0,,,54,Withdrew,,,
724,341,6,2,1,9.0,15,,,1,Finished,,,
724,373,172,1,2,6.0,15,,,1,Finished,,,
724,386,66,6,3,4.0,15,,,1,Finished,,,
724,423,95,15,4,3.0,15,,,1,Finished,,,
724,440,176,16,5,2.0,14,,,11,+1 Lap,,,
724,347,170,12,6,1.0,14,,,11,+1 Lap,,,
724,356,34,8,7,0.0,14,,,11,+1 Lap,,,
724,401,172,18,8,0.0,14,,,11,+1 Lap,,,
724,346,176,9,9,0.0,10,,,24,Differential,,,
724,428,172,21,10,0.0,10,,,15,+5 Laps,,,
724,430,95,17,11,0.0,9,,,36,Wheel,,,
724,408,170,10,12,0.0,7,,,5,Engine,,,
724,364,34,13,13,0.0,6,,,6,Gearbox,,,
724,432,170,20,14,0.0,6,,,6,Gearbox,,,
724,437,92,19,15,0.0,5,,,38,Steering,,,
724,438,92,22,16,0.0,5,,,3,Accident,,,
724,360,170,5,17,0.0,3,,,3,Accident,,,
724,289,66,4,18,0.0,2,,,6,Gearbox,,,
724,278,26,14,19,0.0,1,,,3,Accident,,,
724,435,6,7,20,0.0,1,,,3,Accident,,,
724,404,176,11,21,0.0,1,,,3,Accident,,,
724,385,66,3,22,0.0,0,,,3,Accident,,,
724,429,172,0,23,0.0,0,,,81,Did not qualify,,,
724,420,97,0,24,0.0,0,,,81,Did not qualify,,,
724,441,172,0,25,0.0,0,,,81,Did not qualify,,,
724,442,177,0,26,0.0,0,,,81,Did not qualify,,,
724,403,54,0,27,0.0,0,,,54,Withdrew,,,
724,394,54,0,28,0.0,0,,,54,Withdrew,,,
724,418,176,0,29,0.0,0,,,54,Withdrew,,,
725,373,172,3,1,9.0,86,,,1,Finished,,,
725,386,66,4,2,6.0,86,,,1,Finished,,,
725,360,170,8,3,4.0,85,,,11,+1 Lap,,,
725,404,94,10,4,3.0,84,,,5,Engine,,,
725,356,34,7,5,2.0,84,,,12,+2 Laps,,,
725,408,170,13,6,1.0,84,,,12,+2 Laps,,,
725,347,170,11,7,0.0,84,,,12,+2 Laps,,,
725,440,176,17,8,0.0,84,,,12,+2 Laps,,,
725,427,66,20,9,0.0,83,,,13,+3 Laps,,,
725,305,26,18,10,0.0,82,,,14,+4 Laps,,,
725,403,54,14,11,0.0,79,,,17,+7 Laps,,,
725,383,26,19,12,0.0,79,,,17,+7 Laps,,,
725,374,172,9,13,0.0,73,,,51,Oil pressure,,,
725,364,34,5,14,0.0,64,,,69,Fuel system,,,
725,394,54,25,15,0.0,63,,,119,+23 Laps,,,
725,289,66,2,16,0.0,59,,,8,Clutch,,,
725,346,176,16,17,0.0,40,,,51,Oil pressure,,,
725,385,6,6,18,0.0,37,,,6,Gearbox,,,
725,418,176,12,19,0.0,26,,,5,Engine,,,
725,341,6,1,20,0.0,16,,,5,Engine,,,
725,278,26,0,21,0.0,0,,,54,Withdrew,,,
725,432,170,0,22,0.0,0,,,81,Did not qualify,,,
725,420,97,0,23,0.0,0,,,81,Did not qualify,,,
725,438,92,0,24,0.0,0,,,81,Did not qualify,,,
725,430,95,0,25,0.0,0,,,81,Did not qualify,,,
725,443,167,0,26,0.0,0,,,81,Did not qualify,,,
725,429,172,0,27,0.0,0,,,81,Did not qualify,,,
725,444,179,0,28,0.0,0,,,81,Did not qualify,,,
725,423,95,0,29,0.0,0,,,54,Withdrew,,,
725,437,92,0,30,0.0,0,,,54,Withdrew,,,
725,445,176,0,31,0.0,0,,,54,Withdrew,,,
725,446,95,0,32,0.0,0,,,54,Withdrew,,,
725,447,173,0,33,0.0,0,,,54,Withdrew,,,
726,289,66,1,1,9.0,110,,,1,Finished,,,
726,386,66,4,2,6.0,110,,,1,Finished,,,
726,373,172,2,3,4.0,109,,,11,+1 Lap,,,
726,356,34,5,4,3.0,108,,,12,+2 Laps,,,
726,385,6,9,5,2.0,106,,,14,+4 Laps,,,
726,430,95,19,6,1.0,99,,,45,+11 Laps,,,
726,448,98,21,7,0.0,88,,,115,+22 Laps,,,
726,347,170,12,8,0.0,85,,,113,+25 Laps,,,
726,341,6,3,9,0.0,82,,,5,Engine,,,
726,440,176,16,10,0.0,76,,,6,Gearbox,,,
726,360,170,11,11,0.0,74,,,48,Fuel pump,,,
726,346,176,14,12,0.0,56,,,6,Gearbox,,,
726,408,170,10,13,0.0,44,,,80,Ignition,,,
726,449,176,17,14,0.0,44,,,6,Gearbox,,,
726,364,34,6,15,0.0,42,,,83,Chassis,,,
726,345,172,13,16,0.0,36,,,5,Engine,,,
726,401,172,7,17,0.0,24,,,10,Electrical,,,
726,418,26,8,18,0.0,14,,,5,Engine,,,
726,434,176,18,19,0.0,6,,,31,Retired,,,
726,403,54,15,20,0.0,4,,,94,Oil pump,,,
726,394,54,20,21,0.0,0,,,94,Oil pump,,,
726,433,172,0,22,0.0,0,,,54,Withdrew,,,
726,404,176,0,23,0.0,0,,,54,Withdrew,,,
726,450,98,0,24,0.0,0,,,54,Withdrew,,,
727,373,172,1,1,9.0,65,,,1,Finished,,,
727,356,34,10,2,6.0,65,,,1,Finished,,,
727,386,66,5,3,4.0,65,,,1,Finished,,,
727,289,66,3,4,3.0,64,,,11,+1 Lap,,,
727,347,170,8,5,2.0,62,,,13,+3 Laps,,,
727,364,34,4,6,1.0,62,,,13,+3 Laps,,,
727,434,176,16,7,0.0,61,,,14,+4 Laps,,,
727,440,176,15,8,0.0,61,,,14,+4 Laps,,,
727,346,176,9,9,0.0,59,,,16,+6 Laps,,,
727,430,95,18,10,0.0,58,,,17,+7 Laps,,,
727,382,66,11,11,0.0,57,,,5,Engine,,,
727,403,54,17,12,0.0,46,,,22,Suspension,,,
727,385,6,7,13,0.0,36,,,80,Ignition,,,
727,360,170,6,14,0.0,30,,,5,Engine,,,
727,345,172,20,15,0.0,26,,,22,Suspension,,,
727,418,26,14,16,0.0,23,,,22,Suspension,,,
727,341,6,2,17,0.0,19,,,2,Disqualified,,,
727,401,172,12,18,0.0,19,,,5,Engine,,,
727,394,54,21,19,0.0,12,,,5,Engine,,,
727,278,176,19,20,0.0,9,,,6,Gearbox,,,
727,408,170,13,21,0.0,7,,,5,Engine,,,
727,451,170,0,22,0.0,0,,,54,Withdrew,,,
727,433,32,0,23,0.0,0,,,54,Withdrew,,,
727,404,176,0,24,0.0,0,,,54,Withdrew,,,
727,452,172,0,25,0.0,0,,,54,Withdrew,,,
728,373,172,1,1,9.0,85,,,1,Finished,,,
728,364,34,3,2,6.0,85,,,1,Finished,,,
728,289,66,6,3,4.0,84,,,11,+1 Lap,,,
728,360,170,9,4,3.0,84,,,11,+1 Lap,,,
728,385,6,5,5,2.0,84,,,11,+1 Lap,,,
728,347,170,11,6,1.0,83,,,12,+2 Laps,,,
728,408,170,10,7,0.0,82,,,13,+3 Laps,,,
728,401,172,8,8,0.0,81,,,14,+4 Laps,,,
728,340,170,13,9,0.0,80,,,15,+5 Laps,,,
728,430,95,20,10,0.0,79,,,16,+6 Laps,,,
728,411,89,18,11,0.0,78,,,17,+7 Laps,,,
728,409,167,19,12,0.0,77,,,18,+8 Laps,,,
728,356,34,2,13,0.0,70,,,3,Accident,,,
728,412,180,15,14,0.0,66,,,124,+19 Laps,,,
728,362,51,16,15,0.0,53,,,6,Gearbox,,,
728,407,34,14,16,0.0,49,,,51,Oil pressure,,,
728,341,6,4,17,0.0,43,,,5,Engine,,,
728,386,66,7,18,0.0,43,,,86,Halfshaft,,,
728,413,172,12,19,0.0,3,,,5,Engine,,,
728,368,89,17,20,0.0,2,,,86,Halfshaft,,,
728,310,176,0,21,0.0,0,,,3,Accident,,,
728,410,172,0,22,0.0,0,,,54,Withdrew,,,
728,305,26,0,23,0.0,0,,,54,Withdrew,,,
729,289,66,2,1,9.0,80,,,1,Finished,,,
729,401,172,10,2,6.0,80,,,1,Finished,,,
729,403,6,9,3,4.0,80,,,1,Finished,,,
729,394,6,12,4,3.0,79,,,11,+1 Lap,,,
729,408,170,15,5,2.0,78,,,12,+2 Laps,,,
729,430,95,14,6,1.0,76,,,14,+4 Laps,,,
729,347,95,13,7,0.0,75,,,15,+5 Laps,,,
729,453,170,7,8,0.0,70,,,88,+10 Laps,,,
729,373,172,3,9,0.0,70,,,88,+10 Laps,,,
729,454,6,11,10,0.0,73,,,3,Accident,,,
729,386,66,7,11,0.0,71,,,3,Accident,,,
729,404,172,6,12,0.0,61,,,3,Accident,,,
729,418,172,16,13,0.0,54,,,86,Halfshaft,,,
729,455,99,20,14,0.0,52,,,62,Not classified,,,
729,364,95,8,15,0.0,47,,,6,Gearbox,,,
729,360,170,5,16,0.0,21,,,6,Gearbox,,,
729,456,26,17,17,0.0,12,,,54,Withdrew,,,
729,341,26,1,18,0.0,8,,,3,Accident,,,
729,356,172,4,19,0.0,4,,,3,Accident,,,
729,457,95,10,20,0.0,2,,,3,Accident,,,
729,458,95,0,21,0.0,0,,,54,Withdrew,,,
729,427,172,0,22,0.0,0,,,54,Withdrew,,,
730,360,170,3,1,9.0,100,,,1,Finished,,,
730,403,6,9,2,6.0,100,,,1,Finished,,,
730,385,6,10,3,4.0,100,,,1,Finished,,,
730,341,26,11,4,3.0,99,,,11,+1 Lap,,,
730,347,95,18,5,2.0,93,,,17,+7 Laps,,,
730,289,66,2,6,1.0,92,,,5,Engine,,,
730,435,6,4,7,0.0,90,,,51,Oil pressure,,,
730,356,172,6,8,0.0,77,,,3,Accident,,,
730,404,172,8,9,0.0,64,,,48,Fuel pump,,,
730,373,172,1,10,0.0,55,,,8,Clutch,,,
730,456,26,12,11,0.0,44,,,22,Suspension,,,
730,408,170,19,12,0.0,43,,,6,Gearbox,,,
730,401,172,17,13,0.0,24,,,44,Oil leak,,,
730,364,95,5,14,0.0,0,,,3,Accident,,,
730,427,172,7,15,0.0,0,,,3,Accident,,,
730,386,66,14,16,0.0,0,,,3,Accident,,,
730,346,172,0,17,0.0,0,,,81,Did not qualify,,,
730,453,66,0,18,0.0,0,,,81,Did not qualify,,,
730,418,176,0,19,0.0,0,,,81,Did not qualify,,,
730,430,95,0,20,0.0,0,,,81,Did not qualify,,,
730,425,172,0,21,0.0,0,,,81,Did not qualify,,,
730,454,6,0,22,0.0,0,,,54,Withdrew,,,
730,424,175,0,23,0.0,0,,,54,Withdrew,,,
730,459,66,0,24,0.0,0,,,54,Withdrew,,,
731,373,172,13,1,9.0,32,,,1,Finished,,,
731,289,66,1,2,6.0,32,,,1,Finished,,,
731,403,6,4,3,4.0,32,,,1,Finished,,,
731,454,6,7,4,3.0,32,,,1,Finished,,,
731,341,26,11,5,2.0,31,,,11,+1 Lap,,,
731,356,172,15,6,1.0,30,,,12,+2 Laps,,,
731,430,95,13,7,0.0,30,,,12,+2 Laps,,,
731,427,172,16,8,0.0,30,,,12,+2 Laps,,,
731,376,172,18,9,0.0,29,,,13,+3 Laps,,,
731,346,172,17,10,0.0,29,,,13,+3 Laps,,,
731,436,172,19,11,0.0,16,,,116,+16 Laps,,,
731,401,172,3,12,0.0,25,,,3,Accident,,,
731,435,6,6,13,0.0,25,,,3,Accident,,,
731,386,66,9,14,0.0,22,,,6,Gearbox,,,
731,408,170,10,15,0.0,22,,,6,Gearbox,,,
731,360,170,2,16,0.0,19,,,67,Wheel bearing,,,
731,418,176,8,17,0.0,13,,,54,Withdrew,,,
731,404,172,5,18,0.0,8,,,22,Suspension,,,
731,394,6,14,19,0.0,3,,,80,Ignition,,,
731,364,176,0,20,0.0,0,,,54,Withdrew,,,
731,459,66,0,21,0.0,0,,,54,Withdrew,,,
731,453,66,0,22,0.0,0,,,54,Withdrew,,,
731,460,66,0,23,0.0,0,,,54,Withdrew,,,
731,456,26,0,24,0.0,0,,,54,Withdrew,,,
731,461,95,0,25,0.0,0,,,54,Withdrew,,,
731,347,95,0,26,0.0,0,,,54,Withdrew,,,
732,364,95,6,1,9.0,54,,,1,Finished,,,
732,408,170,11,2,6.0,53,,,11,+1 Lap,,,
732,386,66,10,3,4.0,52,,,12,+2 Laps,,,
732,360,170,3,4,3.0,51,,,13,+3 Laps,,,
732,341,26,5,5,2.0,51,,,13,+3 Laps,,,
732,430,95,17,6,1.0,51,,,13,+3 Laps,,,
732,427,172,13,7,0.0,50,,,14,+4 Laps,,,
732,401,172,12,8,0.0,48,,,16,+6 Laps,,,
732,289,66,2,9,0.0,44,,,88,+10 Laps,,,
732,347,95,9,10,0.0,43,,,69,Fuel system,,,
732,373,172,1,11,0.0,34,,,22,Suspension,,,
732,453,87,16,12,0.0,28,,,3,Accident,,,
