RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR,ESTIMATED_FINISH_TIME,AVG_LAP_TIME,ESTIMATED_FINISH_TIME_STR
1012,817,4,7,7,6.0,55,198.957,1:38.632,11,+1 Lap,7.0,5539.395,01:32:19.395000,6091.32,100.71627272727274,0 days 01:41:31.320000
1012,815,211,12,8,4.0,55,198.816,1:38.702,11,+1 Lap,8.0,5541.383,01:32:21.383000,6093.506,100.75241818181817,0 days 01:41:33.506000
1012,8,51,13,9,2.0,55,200.625,1:37.812,11,+1 Lap,9.0,5548.064,01:32:28.064000,6100.853,100.87389090909092,0 days 01:41:40.853000
1012,848,5,0,10,1.0,55,198.416,1:38.901,11,+1 Lap,10.0,5560.655,01:32:40.655000,6114.698,101.10281818181818,0 days 01:41:54.698000
1012,154,210,10,11,0.0,55,202.57,1:36.873,11,+1 Lap,11.0,5561.675,01:32:41.675000,6115.82,101.12136363636364,0 days 01:41:55.820000
1012,840,211,16,12,0.0,55,202.978,1:36.678,11,+1 Lap,12.0,5568.295,01:32:48.295000,6123.1,101.24172727272727,0 days 01:42:03.100000
1012,825,210,9,13,0.0,55,201.327,1:37.471,11,+1 Lap,13.0,5569.175,01:32:49.175000,6124.067,101.25772727272728,0 days 01:42:04.067000
1012,832,1,14,14,0.0,55,201.263,1:37.502,11,+1 Lap,14.0,5579.099,01:32:59.099000,6134.98,101.43816363636364,0 days 01:42:14.980000
1012,841,51,19,15,0.0,55,200.142,1:38.048,11,+1 Lap,15.0,5582.13,01:33:02.130000,6138.313,101.49327272727272,0 days 01:42:18.313000
1012,847,3,17,16,0.0,54,201.716,1:37.283,12,+2 Laps,16.0,5550.855,01:32:30.855000,6389.651,102.7936111111111,0 days 01:46:29.651000
1012,9,3,18,17,0.0,54,196.684,1:39.772,12,+2 Laps,17.0,5566.919,01:32:46.919000,6408.142,103.09109259259259,0 days 01:46:48.142000
1012,846,1,15,18,0.0,50,199.536,1:38.346,4,Collision,18.0,5150.93,01:25:50.930000,7095.921,103.0186,0 days 01:58:15.921000
1012,826,5,11,19,0.0,41,200.291,1:37.975,4,Collision,,4223.275,01:10:23.275000,8652.563,103.00670731707316,0 days 02:24:12.563000
1012,807,4,8,20,0.0,16,196.871,1:39.677,131,Power Unit,,1669.932,00:27:49.932000,13150.714,104.37075,0 days 03:39:10.714000
1013,822,131,1,1,25.0,51,207.748,1:44.024,1,Finished,1.0,5512.942,01:31:52.942000,5512.942,108.09690196078431,0 days 01:31:52.942000
1013,1,131,2,2,18.0,51,207.465,1:44.166,1,Finished,2.0,5514.466,01:31:54.466000,5514.466,108.1267843137255,0 days 01:31:54.466000
1013,20,6,3,3,15.0,51,206.546,1:44.629,1,Finished,3.0,5524.681,01:32:04.681000,5524.681,108.32707843137254,0 days 01:32:04.681000
1013,830,9,4,4,12.0,51,206.221,1:44.794,1,Finished,4.0,5530.435,01:32:10.435000,5530.435,108.43990196078433,0 days 01:32:10.435000
1013,844,6,8,5,11.0,51,209.795,1:43.009,1,Finished,5.0,5582.049,01:33:02.049000,5582.049,109.45194117647058,0 days 01:33:02.049000
1013,815,211,5,6,8.0,51,204.795,1:45.524,1,Finished,6.0,5589.358,01:33:09.358000,5589.358,109.59525490196079,0 days 01:33:09.358000
1013,832,1,9,7,6.0,51,204.247,1:45.807,1,Finished,7.0,5596.768,01:33:16.768000,5596.768,109.74054901960784,0 days 01:33:16.768000
1013,846,1,7,8,4.0,51,205.047,1:45.394,1,Finished,8.0,5613.21,01:33:33.210000,5613.21,110.06294117647059,0 days 01:33:33.210000
1013,840,211,13,9,2.0,51,203.858,1:46.009,1,Finished,9.0,5616.758,01:33:36.758000,5616.758,110.13250980392156,0 days 01:33:36.758000
1013,8,51,0,10,1.0,50,202.958,1:46.479,11,+1 Lap,10.0,5528.2,01:32:08.200000,6089.865,110.564,0 days 01:41:29.865000
1013,848,5,11,11,0.0,50,204.349,1:45.754,11,+1 Lap,11.0,5530.899,01:32:10.899000,6092.838,110.61798,0 days 01:41:32.838000
1013,841,51,17,12,0.0,50,203.935,1:45.969,11,+1 Lap,12.0,5533.392,01:32:13.392000,6095.585,110.66784,0 days 01:41:35.585000
1013,825,210,12,13,0.0,50,202.572,1:46.682,11,+1 Lap,13.0,5561.161,01:32:41.161000,6126.175,111.22322,0 days 01:42:06.175000
1013,807,4,15,14,0.0,50,201.204,1:47.407,11,+1 Lap,14.0,5586.125,01:33:06.125000,6153.675,111.7225,0 days 01:42:33.675000
1013,847,3,16,15,0.0,49,201.497,1:47.251,12,+2 Laps,15.0,5526.078,01:32:06.078000,6384.312,112.77710204081633,0 days 01:46:24.312000
1013,9,3,0,16,0.0,49,200.64,1:47.709,12,+2 Laps,16.0,5559.174,01:32:39.174000,6422.548,113.4525306122449,0 days 01:47:02.548000
1013,842,9,0,17,0.0,38,204.43,1:45.712,7,Transmission,,4121.128,01:08:41.128000,7964.622,108.45073684210526,0 days 02:12:44.622000
1013,154,210,14,18,0.0,38,199.146,1:48.517,23,Brakes,,4268.551,01:11:08.551000,8249.536,112.33028947368422,0 days 02:17:29.536000
1013,826,5,6,19,0.0,33,200.692,1:47.681,4,Collision,,3691.535,01:01:31.535000,9071.108,111.86469696969696,0 days 02:31:11.108000
1013,817,4,10,20,0.0,31,202.41,1:46.767,4,Collision,,3479.205,00:57:59.205000,9444.358,112.23241935483871,0 days 02:37:24.358000
1014,1,131,2,1,26.0,66,213.499,1:18.492,1,Finished,1.0,5750.443,01:35:50.443000,5750.443,87.12792424242424,0 days 01:35:50.443000
1014,822,131,1,2,18.0,66,212.835,1:18.737,1,Finished,2.0,5754.517,01:35:54.517000,5754.517,87.18965151515151,0 days 01:35:54.517000
1014,830,9,4,3,15.0,66,210.081,1:19.769,1,Finished,3.0,5758.122,01:35:58.122000,5758.122,87.24427272727273,0 days 01:35:58.122000
1014,20,6,3,4,12.0,66,209.947,1:19.820,1,Finished,4.0,5759.61,01:35:59.610000,5759.61,87.26681818181818,0 days 01:35:59.610000
1014,844,6,5,5,10.0,66,209.469,1:20.002,1,Finished,5.0,5763.804,01:36:03.804000,5763.804,87.33036363636364,0 days 01:36:03.804000
1014,842,9,6,6,8.0,66,208.08,1:20.536,1,Finished,6.0,5770.019,01:36:10.019000,5770.019,87.42453030303031,0 days 01:36:10.019000
1014,825,210,8,7,6.0,66,207.478,1:20.770,1,Finished,7.0,5778.602,01:36:18.602000,5778.602,87.55457575757576,0 days 01:36:18.602000
1014,832,1,12,8,4.0,66,207.249,1:20.859,1,Finished,8.0,5782.785,01:36:22.785000,5782.785,87.61795454545454,0 days 01:36:22.785000
1014,826,5,9,9,2.0,66,207.591,1:20.726,1,Finished,9.0,5783.499,01:36:23.499000,5783.499,87.62877272727272,0 days 01:36:23.499000
1014,154,210,7,10,1.0,66,206.743,1:21.057,1,Finished,10.0,5785.084,01:36:25.084000,5785.084,87.65278787878788,0 days 01:36:25.084000
1014,848,5,11,11,0.0,66,206.817,1:21.028,1,Finished,11.0,5785.888,01:36:25.888000,5785.888,87.66496969696969,0 days 01:36:25.888000
1014,817,4,13,12,0.0,66,207.876,1:20.615,1,Finished,12.0,5787.201,01:36:27.201000,5787.201,87.68486363636363,0 days 01:36:27.201000
1014,807,4,0,13,0.0,66,206.171,1:21.282,1,Finished,13.0,5789.684,01:36:29.684000,5789.684,87.72248484848485,0 days 01:36:29.684000
1014,8,51,14,14,0.0,66,205.917,1:21.382,1,Finished,14.0,5792.246,01:36:32.246000,5792.246,87.76130303030303,0 days 01:36:32.246000
1014,815,211,15,15,0.0,66,204.717,1:21.859,1,Finished,15.0,5797.32,01:36:37.320000,5797.32,87.83818181818181,0 days 01:36:37.320000
1014,841,51,18,16,0.0,66,204.782,1:21.833,1,Finished,16.0,5798.134,01:36:38.134000,5798.134,87.85051515151515,0 days 01:36:38.134000
1014,847,3,19,17,0.0,65,203.418,1:22.382,11,+1 Lap,17.0,5810.228,01:36:50.228000,6371.585,89.38812307692308,0 days 01:46:11.585000
1014,9,3,17,18,0.0,65,201.413,1:23.202,11,+1 Lap,18.0,5817.514,01:36:57.514000,6379.575,89.50021538461539,0 days 01:46:19.575000
1014,840,211,16,19,0.0,44,201.355,1:23.226,4,Collision,,3741.51,01:02:21.510000,9596.973,85.0343181818182,0 days 02:39:56.973000
1014,846,1,10,20,0.0,44,202.977,1:22.561,4,Collision,,3742.095,01:02:22.095000,9598.474,85.04761363636364,0 days 02:39:58.474000
1015,1,131,1,1,25.0,78,157.721,1:16.167,1,Finished,1.0,6208.437,01:43:28.437000,6208.437,79.59534615384615,0 days 01:43:28.437000
1015,20,6,4,2,18.0,78,157.494,1:16.277,1,Finished,2.0,6211.039,01:43:31.039000,6211.039,79.62870512820513,0 days 01:43:31.039000
1015,822,131,2,3,15.0,78,159.828,1:15.163,1,Finished,3.0,6211.599,01:43:31.599000,6211.599,79.63588461538461,0 days 01:43:31.599000
1015,830,9,3,4,12.0,78,157.593,1:16.229,1,Finished,4.0,6208.974,01:43:28.974000,6208.974,79.60223076923077,0 days 01:43:28.974000
1015,842,9,8,5,11.0,78,161.73,1:14.279,1,Finished,5.0,6218.383,01:43:38.383000,6218.383,79.72285897435897,0 days 01:43:38.383000
1015,832,1,9,6,8.0,78,158.295,1:15.891,1,Finished,6.0,6261.891,01:44:21.891000,6261.891,80.28065384615384,0 days 01:44:21.891000
1015,826,5,7,7,6.0,78,157.471,1:16.288,1,Finished,7.0,6263.011,01:44:23.011000,6263.011,80.29501282051282,0 days 01:44:23.011000
1015,848,5,10,8,4.0,78,158.89,1:15.607,1,Finished,8.0,6263.637,01:44:23.637000,6263.637,80.30303846153846,0 days 01:44:23.637000
1015,817,4,6,9,2.0,78,158.701,1:15.697,1,Finished,9.0,6269.331,01:44:29.331000,6269.331,80.37603846153846,0 days 01:44:29.331000
1015,154,210,13,10,1.0,78,156.531,1:16.746,1,Finished,10.0,6264.471,01:44:24.471000,6264.471,80.31373076923076,0 days 01:44:24.471000
1015,846,1,12,11,0.0,78,157.214,1:16.413,1,Finished,11.0,6275.238,01:44:35.238000,6275.238,80.45176923076923,0 days 01:44:35.238000
1015,815,211,16,12,0.0,77,156.803,1:16.613,11,+1 Lap,12.0,6216.895,01:43:36.895000,6801.445,80.73889610389611,0 days 01:53:21.445000
1015,807,4,11,13,0.0,77,157.496,1:16.276,11,+1 Lap,13.0,6219.847,01:43:39.847000,6804.674,80.77723376623376,0 days 01:53:24.674000
1015,825,210,5,14,0.0,77,156.031,1:16.992,11,+1 Lap,14.0,6215.954,01:43:35.954000,6800.415,80.72667532467533,0 days 01:53:20.415000
1015,847,3,19,15,0.0,77,155.938,1:17.038,11,+1 Lap,15.0,6234.771,01:43:54.771000,6821.001,80.97105194805195,0 days 01:53:41.001000
1015,840,211,17,16,0.0,77,157.284,1:16.379,11,+1 Lap,16.0,6241.696,01:44:01.696000,6828.578,81.06098701298701,0 days 01:53:48.578000
1015,8,51,14,17,0.0,77,157.166,1:16.436,11,+1 Lap,17.0,6257.079,01:44:17.079000,6845.407,81.26076623376623,0 days 01:54:05.407000
1015,9,3,20,18,0.0,77,155.233,1:17.388,11,+1 Lap,18.0,6287.505,01:44:47.505000,6878.694,81.65590909090909,0 days 01:54:38.694000
1015,841,51,18,19,0.0,76,157.448,1:16.299,12,+2 Laps,19.0,6214.397,01:43:34.397000,7079.506,81.76838157894737,0 days 01:57:59.506000
1015,844,6,15,20,0.0,16,151.775,1:19.151,4,Collision,,1450.404,00:24:10.404000,20575.794,90.65025,0 days 05:42:55.794000
1016,1,131,2,1,25.0,70,209.851,1:14.813,1,Finished,1.0,5347.084,01:29:07.084000,5347.084,76.38691428571428,0 days 01:29:07.084000
1016,20,6,1,2,18.0,70,209.677,1:14.875,1,Finished,2.0,5345.742,01:29:05.742000,5345.742,76.36774285714286,0 days 01:29:05.742000
1016,844,6,3,3,15.0,70,211.14,1:14.356,1,Finished,3.0,5351.78,01:29:11.780000,5351.78,76.454,0 days 01:29:11.780000
1016,822,131,6,4,13.0,70,214.833,1:13.078,1,Finished,4.0,5398.127,01:29:58.127000,5398.127,77.1161,0 days 01:29:58.127000
1016,830,9,9,5,10.0,70,209.98,1:14.767,1,Finished,5.0,5404.739,01:30:04.739000,5404.739,77.21055714285714,0 days 01:30:04.739000
1016,817,4,4,6,8.0,69,206.37,1:16.075,11,+1 Lap,6.0,5350.157,01:29:10.157000,5861.911,77.53850724637681,0 days 01:37:41.911000
1016,807,4,7,7,6.0,69,206.587,1:15.995,11,+1 Lap,7.0,5350.559,01:29:10.559000,5862.352,77.54433333333334,0 days 01:37:42.352000
1016,842,9,5,8,4.0,69,206.147,1:16.157,11,+1 Lap,8.0,5360.625,01:29:20.625000,5873.38,77.69021739130434,0 days 01:37:53.380000
1016,840,211,17,9,2.0,69,206.456,1:16.043,11,+1 Lap,9.0,5379.111,01:29:39.111000,5893.635,77.9581304347826,0 days 01:38:13.635000
1016,826,5,10,10,1.0,69,206.036,1:16.198,11,+1 Lap,10.0,5381.599,01:29:41.599000,5896.361,77.9941884057971,0 days 01:38:16.361000
1016,832,1,11,11,0.0,69,205.301,1:16.471,11,+1 Lap,11.0,5383.767,01:29:43.767000,5898.736,78.02560869565217,0 days 01:38:18.736000
1016,815,211,15,12,0.0,69,205.723,1:16.314,11,+1 Lap,12.0,5391.999,01:29:51.999000,5907.755,78.14491304347825,0 days 01:38:27.755000
1016,841,51,12,13,0.0,69,205.586,1:16.365,11,+1 Lap,13.0,5414.968,01:30:14.968000,5932.921,78.47779710144927,0 days 01:38:52.921000
1016,154,210,14,14,0.0,69,205.909,1:16.245,11,+1 Lap,14.0,5416.637,01:30:16.637000,5934.75,78.50198550724637,0 days 01:38:54.750000
1016,8,51,16,15,0.0,69,208.101,1:15.442,11,+1 Lap,15.0,5417.197,01:30:17.197000,5935.364,78.51010144927537,0 days 01:38:55.364000
1016,847,3,18,16,0.0,68,203.254,1:17.241,12,+2 Laps,16.0,5399.792,01:29:59.792000,6170.056,79.40870588235295,0 days 01:42:50.056000
1016,825,210,0,17,0.0,68,203.075,1:17.309,12,+2 Laps,17.0,5408.366,01:30:08.366000,6179.854,79.53479411764705,0 days 01:42:59.854000
1016,9,3,19,18,0.0,67,203.139,1:17.285,13,+3 Laps,18.0,5376.15,01:29:36.150000,6403.235,80.2410447761194,0 days 01:46:43.235000
1016,848,5,13,19,0.0,59,203.491,1:17.151,130,Collision damage,,4686.403,01:18:06.403000,7672.992,79.4305593220339,0 days 02:07:52.992000
1016,846,1,8,20,0.0,8,201.217,1:18.023,22,Suspension,,646.205,00:10:46.205000,16453.995,80.775625,0 days 04:34:13.995000
1017,1,131,1,1,25.0,53,226.717,1:32.764,1,Finished,1.0,5071.198,01:24:31.198000,5071.198,95.68298113207548,0 days 01:24:31.198000
1017,822,131,2,2,18.0,53,224.725,1:33.586,1,Finished,2.0,5089.254,01:24:49.254000,5089.254,96.02366037735848,0 days 01:24:49.254000
1017,844,6,3,3,15.0,53,224.146,1:33.828,1,Finished,3.0,5090.183,01:24:50.183000,5090.183,96.04118867924528,0 days 01:24:50.183000
1017,830,9,4,4,12.0,53,223.351,1:34.162,1,Finished,4.0,5106.103,01:25:06.103000,5106.103,96.34156603773584,0 days 01:25:06.103000
1017,20,6,7,5,11.0,53,226.775,1:32.740,1,Finished,5.0,5133.994,01:25:33.994000,5133.994,96.86781132075471,0 days 01:25:33.994000
1017,832,1,6,6,8.0,53,222.408,1:34.561,1,Finished,6.0,5166.66,01:26:06.660000,5166.66,97.48415094339623,0 days 01:26:06.660000
1017,8,51,12,7,6.0,52,221.677,1:34.873,11,+1 Lap,7.0,5079.791,01:24:39.791000,5591.678,97.68828846153846,0 days 01:33:11.678000
1017,807,4,13,8,4.0,52,221.497,1:34.950,11,+1 Lap,8.0,5080.351,01:24:40.351000,5592.294,97.69905769230769,0 days 01:33:12.294000
1017,846,1,5,9,2.0,52,221.955,1:34.754,11,+1 Lap,9.0,5082.192,01:24:42.192000,5594.321,97.73446153846155,0 days 01:33:14.321000
1017,842,9,9,10,1.0,52,220.922,1:35.197,11,+1 Lap,10.0,5087.422,01:24:47.422000,5600.078,97.83503846153846,0 days 01:33:20.078000
1017,817,4,8,11,0.0,52,221.032,1:35.150,11,+1 Lap,11.0,5078.867,01:24:38.867000,5590.661,97.67051923076923,0 days 01:33:10.661000
1017,815,211,14,12,0.0,52,221.348,1:35.014,11,+1 Lap,12.0,5092.514,01:24:52.514000,5605.683,97.93296153846154,0 days 01:33:25.683000
1017,840,211,17,13,0.0,52,221.558,1:34.924,11,+1 Lap,13.0,5094.884,01:24:54.884000,5608.292,97.97853846153846,0 days 01:33:28.292000
1017,826,5,19,14,0.0,52,220.857,1:35.225,11,+1 Lap,14.0,5107.111,01:25:07.111000,5621.751,98.21367307692307,0 days 01:33:41.751000
1017,848,5,11,15,0.0,52,221.313,1:35.029,11,+1 Lap,15.0,5109.506,01:25:09.506000,5624.387,98.25973076923077,0 days 01:33:44.387000
1017,841,51,10,16,0.0,52,221.113,1:35.115,11,+1 Lap,16.0,5126.721,01:25:26.721000,5643.337,98.59078846153845,0 days 01:34:03.337000
1017,825,210,15,17,0.0,52,219.78,1:35.692,11,+1 Lap,17.0,5131.792,01:25:31.792000,5648.919,98.6883076923077,0 days 01:34:08.919000
1017,9,3,18,18,0.0,51,217.696,1:36.608,12,+2 Laps,18.0,5104.612,01:25:04.612000,5888.32,100.09043137254902,0 days 01:38:08.320000
1017,847,3,20,19,0.0,51,219.463,1:35.830,12,+2 Laps,19.0,5113.684,01:25:13.684000,5898.785,100.2683137254902,0 days 01:38:18.785000
1017,154,210,16,20,0.0,44,219.782,1:35.691,31,Retired,20.0,4344.807,01:12:24.807000,6908.243,98.74561363636363,0 days 01:55:08.243000
1018,830,9,2,1,26.0,71,230.378,1:07.475,1,Finished,1.0,4921.822,01:22:01.822000,4921.822,69.32143661971831,0 days 01:22:01.822000
1018,844,6,1,2,18.0,71,228.62,1:07.994,1,Finished,2.0,4924.546,01:22:04.546000,4924.546,69.35980281690141,0 days 01:22:04.546000
1018,822,131,3,3,15.0,71,226.716,1:08.565,1,Finished,3.0,4940.782,01:22:20.782000,4940.782,69.58847887323944,0 days 01:22:20.782000
1018,20,6,9,4,12.0,71,229.694,1:07.676,1,Finished,4.0,4941.432,01:22:21.432000,4941.432,69.5976338028169,0 days 01:22:21.432000
1018,1,131,4,5,10.0,71,228.432,1:08.050,1,Finished,5.0,4944.627,01:22:24.627000,4944.627,69.6426338028169,0 days 01:22:24.627000
1018,846,1,5,6,8.0,70,226.274,1:08.699,11,+1 Lap,6.0,4923.289,01:22:03.289000,5393.111,70.3327,0 days 01:29:53.111000
1018,842,9,8,7,6.0,70,225.974,1:08.790,11,+1 Lap,7.0,4929.034,01:22:09.034000,5399.405,70.41477142857143,0 days 01:29:59.405000
1018,832,1,19,8,4.0,70,228.207,1:08.117,11,+1 Lap,8.0,4940.204,01:22:20.204000,5411.641,70.57434285714285,0 days 01:30:11.641000
1018,8,51,6,9,2.0,70,224.876,1:09.126,11,+1 Lap,9.0,4942.313,01:22:22.313000,5413.951,70.60447142857143,0 days 01:30:13.951000
1018,841,51,7,10,1.0,70,225.12,1:09.051,11,+1 Lap,10.0,4942.975,01:22:22.975000,5414.676,70.61392857142857,0 days 01:30:14.676000
1018,815,211,13,11,0.0,70,225.087,1:09.061,11,+1 Lap,11.0,4945.725,01:22:25.725000,5417.688,70.65321428571428,0 days 01:30:17.688000
1018,817,4,12,12,0.0,70,228.536,1:08.019,11,+1 Lap,12.0,4946.886,01:22:26.886000,5418.96,70.66980000000001,0 days 01:30:18.960000
1018,807,4,15,13,0.0,70,224.48,1:09.248,11,+1 Lap,13.0,4948.613,01:22:28.613000,5420.852,70.69447142857143,0 days 01:30:20.852000
1018,840,211,14,14,0.0,70,224.35,1:09.288,11,+1 Lap,14.0,4956.541,01:22:36.541000,5429.537,70.80772857142857,0 days 01:30:29.537000
1018,848,5,18,15,0.0,70,225.463,1:08.946,11,+1 Lap,15.0,4958.215,01:22:38.215000,5431.37,70.83164285714285,0 days 01:30:31.370000
1018,154,210,11,16,0.0,70,225.329,1:08.987,11,+1 Lap,16.0,4966.158,01:22:46.158000,5440.071,70.9451142857143,0 days 01:30:40.071000
1018,826,5,16,17,0.0,70,223.672,1:09.498,11,+1 Lap,17.0,4987.718,01:23:07.718000,5463.689,71.25311428571429,0 days 01:31:03.689000
1018,847,3,0,18,0.0,69,222.303,1:09.926,12,+2 Laps,18.0,4937.832,01:22:17.832000,5639.863,71.56278260869566,0 days 01:33:59.863000
1018,825,210,10,19,0.0,69,225.604,1:08.903,12,+2 Laps,19.0,4959.693,01:22:39.693000,5664.832,71.87960869565218,0 days 01:34:24.832000
1018,9,3,17,20,0.0,68,219.051,1:10.964,13,+3 Laps,20.0,4934.362,01:22:14.362000,5873.342,72.56414705882354,0 days 01:37:53.342000
1019,1,131,2,1,26.0,52,242.735,1:27.369,1,Finished,1.0,4868.452,01:21:08.452000,4868.452,93.62407692307693,0 days 01:21:08.452000
1019,822,131,1,2,18.0,52,242.633,1:27.406,1,Finished,2.0,4893.38,01:21:33.380000,4893.38,94.10346153846154,0 days 01:21:33.380000
1019,844,6,3,3,15.0,52,237.452,1:29.313,1,Finished,3.0,4898.569,01:21:38.569000,4898.569,94.20325000000001,0 days 01:21:38.569000
1019,842,9,5,4,12.0,52,236.839,1:29.544,1,Finished,4.0,4903.144,01:21:43.144000,4903.144,94.29123076923078,0 days 01:21:43.144000
1019,830,9,4,5,10.0,52,237.561,1:29.272,1,Finished,5.0,4907.91,01:21:47.910000,4907.91,94.38288461538461,0 days 01:21:47.910000
1019,832,1,13,6,8.0,52,236.277,1:29.757,1,Finished,6.0,4922.091,01:22:02.091000,4922.091,94.65559615384616,0 days 01:22:02.091000
1019,817,4,7,7,6.0,52,236.628,1:29.624,1,Finished,7.0,4922.853,01:22:02.853000,4922.853,94.67025,0 days 01:22:02.853000
1019,8,51,12,8,4.0,52,235.551,1:30.034,1,Finished,8.0,4933.992,01:22:13.992000,4933.992,94.88446153846154,0 days 01:22:13.992000
1019,826,5,17,9,2.0,52,235.875,1:29.910,1,Finished,9.0,4935.172,01:22:15.172000,4935.172,94.90715384615383,0 days 01:22:15.172000
1019,807,4,10,10,1.0,52,235.773,1:29.949,1,Finished,10.0,4941.185,01:22:21.185000,4941.185,95.02278846153847,0 days 01:22:21.185000
1019,846,1,8,11,0.0,52,236.596,1:29.636,1,Finished,11.0,4942.733,01:22:22.733000,4942.733,95.0525576923077,0 days 01:22:22.733000
1019,848,5,9,12,0.0,52,233.378,1:30.872,1,Finished,12.0,4944.069,01:22:24.069000,4944.069,95.07825000000001,0 days 01:22:24.069000
1019,840,211,18,13,0.0,52,237.248,1:29.390,1,Finished,13.0,4949.538,01:22:29.538000,4949.538,95.18342307692306,0 days 01:22:29.538000
1019,847,3,19,14,0.0,51,233.017,1:31.013,11,+1 Lap,14.0,4883.858,01:21:23.858000,5377.99,95.76192156862746,0 days 01:29:37.990000
1019,9,3,20,15,0.0,51,231.754,1:31.509,11,+1 Lap,15.0,4894.638,01:21:34.638000,5389.86,95.97329411764706,0 days 01:29:49.860000
1019,20,6,6,16,0.0,51,239.004,1:28.733,11,+1 Lap,16.0,4884.913,01:21:24.913000,5379.151,95.78260784313724,0 days 01:29:39.151000
1019,815,211,15,17,0.0,51,237.072,1:29.456,11,+1 Lap,17.0,4904.775,01:21:44.775000,5401.023,96.17205882352941,0 days 01:30:01.023000
1019,841,51,11,18,0.0,18,229.36,1:32.464,20,Spun off,,1690.787,00:28:10.787000,10110.906,93.93261111111111,0 days 02:48:30.906000
1019,154,210,14,19,0.0,9,224.775,1:34.350,4,Collision,,927.681,00:15:27.681000,12542.247,103.07566666666668,0 days 03:29:02.247000
1019,825,210,16,20,0.0,6,227.001,1:33.425,4,Collision,,677.498,00:11:17.498000,14268.108,112.91633333333334,0 days 03:57:48.108000
1020,830,9,2,1,26.0,64,214.839,1:16.645,1,Finished,1.0,6271.275,01:44:31.275000,6271.275,97.988671875,0 days 01:44:31.275000
1020,20,6,20,2,18.0,64,214.423,1:16.794,1,Finished,2.0,6278.608,01:44:38.608000,6278.608,98.10325,0 days 01:44:38.608000
1020,826,5,14,3,15.0,64,211.9,1:17.708,1,Finished,3.0,6279.58,01:44:39.580000,6279.58,98.1184375,0 days 01:44:39.580000
1020,840,211,15,4,12.0,64,211.566,1:17.831,1,Finished,4.0,6280.241,01:44:40.241000,6280.241,98.128765625,0 days 01:44:40.241000
1020,832,1,7,5,10.0,64,211.538,1:17.841,1,Finished,5.0,6280.858,01:44:40.858000,6280.858,98.13840625,0 days 01:44:40.858000
1020,848,5,16,6,8.0,64,211.514,1:17.850,1,Finished,6.0,6281.327,01:44:41.327000,6281.327,98.145734375,0 days 01:44:41.327000
1020,154,210,6,7,6.0,64,211.797,1:17.746,1,Finished,7.0,6288.113,01:44:48.113000,6288.113,98.251765625,0 days 01:44:48.113000
1020,825,210,12,8,4.0,64,212.45,1:17.507,1,Finished,8.0,6290.04,01:44:50.040000,6290.04,98.281875,0 days 01:44:50.040000
1020,1,131,1,9,2.0,64,208.935,1:18.811,1,Finished,9.0,6290.942,01:44:50.942000,6290.942,98.29596875,0 days 01:44:50.942000
1020,9,3,18,10,1.0,64,208.271,1:19.062,1,Finished,10.0,6296.262,01:44:56.262000,6296.262,98.37909375,0 days 01:44:56.262000
1020,847,3,17,11,0.0,64,212.51,1:17.485,1,Finished,11.0,6297.679,01:44:57.679000,6297.679,98.401234375,0 days 01:44:57.679000
1020,8,51,5,12,0.0,64,206.96,1:19.563,1,Finished,12.0,6283.489,01:44:43.489000,6283.489,98.179515625,0 days 01:44:43.489000
1020,841,51,11,13,0.0,64,207.646,1:19.300,1,Finished,13.0,6285.124,01:44:45.124000,6285.124,98.2050625,0 days 01:44:45.124000
1020,842,9,4,14,0.0,61,212.483,1:17.495,4,Collision,14.0,6047.673,01:40:47.673000,7233.413,99.14218032786884,0 days 02:00:33.413000
1020,822,131,3,15,0.0,56,210.374,1:18.272,3,Accident,,5538.527,01:32:18.527000,8165.371,98.90226785714286,0 days 02:16:05.371000
1020,807,4,9,16,0.0,39,183.826,1:29.576,3,Accident,,3949.533,01:05:49.533000,11666.313,101.27007692307691,0 days 03:14:26.313000
1020,844,6,10,17,0.0,27,187.764,1:27.697,3,Accident,,2602.255,00:43:22.255000,13323.546,96.37981481481482,0 days 03:42:03.546000
1020,846,1,19,18,0.0,25,180.788,1:31.081,75,Power loss,,2479.49,00:41:19.490000,14091.438,99.1796,0 days 03:54:51.438000
1020,817,4,13,19,0.0,13,177.719,1:32.654,43,Exhaust,,1332.274,00:22:12.274000,16921.929,102.48261538461537,0 days 04:42:01.929000
1020,815,211,8,20,0.0,1,,,20,Spun off,,112.843,00:01:52.843000,21232.539,112.843,0 days 05:53:52.539000
1021,1,131,3,1,25.0,70,200.84,1:18.528,1,Finished,1.0,5703.796,01:35:03.796000,5703.796,81.4828,0 days 01:35:03.796000
1021,830,9,1,2,19.0,70,204.552,1:17.103,1,Finished,2.0,5721.592,01:35:21.592000,5721.592,81.73702857142857,0 days 01:35:21.592000
1021,20,6,5,3,15.0,70,197.673,1:19.786,1,Finished,3.0,5765.229,01:36:05.229000,5765.229,82.36041428571428,0 days 01:36:05.229000
1021,844,6,4,4,12.0,70,195.937,1:20.493,1,Finished,4.0,5769.046,01:36:09.046000,5769.046,82.41494285714286,0 days 01:36:09.046000
